time,Vin,Pw,Force
0.000000,0.000000,0.000000,0.544662343
0.001000,0.000000,0.000000,0.543619305
0.002000,0.000000,0.000000,0.533979742
0.003000,0.000000,0.000000,0.531834707
0.004000,0.000000,0.000000,0.548808781
0.005000,0.000000,0.000000,0.557366644
0.006000,0.000000,0.000000,0.554120854
0.007000,0.000000,0.000000,0.525300863
0.008000,0.000000,0.000000,0.541890489
0.009000,0.000000,0.000000,0.545034545
0.010000,0.000000,0.000000,0.541500323
0.011000,0.000000,0.000000,0.544693409
0.012000,0.000000,0.000000,0.547485240
0.013000,0.000000,0.000000,0.540283692
0.014000,0.000000,0.000000,0.537346479
0.015000,0.000000,0.000000,0.541061552
0.016000,0.000000,0.000000,0.538026591
0.017000,0.000000,0.000000,0.529089829
0.018000,0.000000,0.000000,0.515233828
0.019000,0.000000,0.000000,0.515444474
0.020000,0.000000,0.000000,0.515628650
0.021000,0.000000,0.000000,0.509506496
0.022000,0.000000,0.000000,0.504153674
0.023000,0.000000,0.000000,0.507158271
0.024000,0.000000,0.000000,0.508383722
0.025000,0.000000,0.000000,0.515738363
0.026000,0.000000,0.000000,0.509602422
0.027000,0.000000,0.000000,0.497954360
0.028000,0.000000,0.000000,0.525972724
0.029000,0.000000,0.000000,0.531117066
0.030000,0.000000,0.000000,0.523048580
0.031000,0.000000,0.000000,0.522277195
0.032000,0.000000,0.000000,0.526780643
0.033000,0.000000,0.000000,0.538106644
0.034000,0.000000,0.000000,0.548009378
0.035000,0.000000,0.000000,0.522624388
0.036000,0.000000,0.000000,0.509339938
0.037000,0.000000,0.000000,0.497724862
0.038000,0.000000,0.000000,0.506418935
0.039000,0.000000,0.000000,0.507737293
0.040000,0.000000,0.000000,0.521674621
0.041000,0.000000,0.000000,0.514792707
0.042000,0.000000,0.000000,0.515058786
0.043000,0.000000,0.000000,0.521574614
0.044000,0.000000,0.000000,0.520988453
0.045000,0.000000,0.000000,0.520817421
0.046000,0.000000,0.000000,0.514043227
0.047000,0.000000,0.000000,0.508120303
0.048000,0.000000,0.000000,0.515508046
0.049000,0.000000,0.000000,0.515684233
0.050000,0.000000,0.000000,0.515972968
0.051000,0.000000,0.000000,0.522373916
0.052000,0.000000,0.000000,0.527970497
0.053000,0.000000,0.000000,0.539146977
0.054000,0.000000,0.000000,0.548918979
0.055000,0.000000,0.000000,0.559439720
0.056000,0.000000,0.000000,0.560378475
0.057000,0.000000,0.000000,0.580766463
0.058000,0.000000,0.000000,0.585308406
0.059000,0.000000,0.000000,0.574691755
0.060000,0.000000,0.000000,0.567430698
0.061000,0.000000,0.000000,0.567365277
0.062000,0.000000,0.000000,0.579874448
0.063000,0.000000,0.000000,0.584528485
0.064000,0.000000,0.000000,0.586661904
0.065000,0.000000,0.000000,0.584179819
0.066000,0.000000,0.000000,0.582009641
0.067000,0.000000,0.000000,0.580112176
0.068000,0.000000,0.000000,0.578453154
0.069000,0.000000,0.000000,0.575734348
0.070000,0.000000,0.000000,0.579939104
0.071000,0.000000,0.000000,0.584585015
0.072000,0.000000,0.000000,0.588647105
0.073000,0.000000,0.000000,0.600797675
0.074000,0.000000,0.000000,0.602822421
0.075000,0.000000,0.000000,0.604592731
0.076000,0.000000,0.000000,0.599857391
0.077000,0.000000,0.000000,0.602000297
0.078000,0.000000,0.000000,0.600018475
0.079000,0.000000,0.000000,0.595857953
0.080000,0.000000,0.000000,0.592220258
0.081000,0.000000,0.000000,0.589420209
0.082000,0.000000,0.000000,0.592874690
0.083000,0.000000,0.000000,0.598535895
0.084000,0.000000,0.000000,0.594561680
0.085000,0.000000,0.000000,0.591086879
0.086000,0.000000,0.000000,0.588048735
0.087000,0.000000,0.000000,0.585392375
0.088000,0.000000,0.000000,0.583069823
0.089000,0.000000,0.000000,0.561993206
0.090000,0.000000,0.000000,0.556327895
0.091000,0.000000,0.000000,0.557657694
0.092000,0.000000,0.000000,0.565103570
0.093000,0.000000,0.000000,0.584180141
0.094000,0.000000,0.000000,0.609949212
0.095000,0.000000,0.000000,0.610823943
0.096000,0.000000,0.000000,0.617871937
0.097000,0.000000,0.000000,0.617751068
0.098000,0.000000,0.000000,0.617645388
0.099000,0.000000,0.000000,0.629249003
0.100000,0.000000,0.000000,0.621415265
0.101000,0.000000,0.000000,0.608282758
0.102000,0.000000,0.000000,0.609366901
0.103000,0.000000,0.000000,0.622920397
0.104000,0.000000,0.000000,0.609598750
0.105000,0.000000,0.000000,0.604234335
0.106000,0.000000,0.000000,0.618393589
0.107000,0.000000,0.000000,0.611923982
0.108000,0.000000,0.000000,0.592194045
0.109000,0.000000,0.000000,0.582733585
0.110000,0.000000,0.000000,0.590783385
0.111000,0.000000,0.000000,0.587783379
0.112000,0.000000,0.000000,0.572593994
0.113000,0.000000,0.000000,0.559313364
0.114000,0.000000,0.000000,0.553984812
0.115000,0.000000,0.000000,0.562522799
0.116000,0.000000,0.000000,0.569357308
0.117000,0.000000,0.000000,0.569049783
0.118000,0.000000,0.000000,0.556214531
0.119000,0.000000,0.000000,0.544992205
0.120000,0.000000,0.000000,0.526601053
0.121000,0.000000,0.000000,0.506533696
0.122000,0.000000,0.000000,0.501554447
0.123000,0.000000,0.000000,0.509767280
0.124000,0.000000,0.000000,0.516948058
0.125000,0.000000,0.000000,0.511445500
0.126000,0.000000,0.000000,0.518415386
0.127000,0.000000,0.000000,0.518226226
0.128000,0.000000,0.000000,0.518060836
0.129000,0.000000,0.000000,0.505349859
0.130000,0.000000,0.000000,0.505349859
0.131000,0.000000,0.000000,0.468260006
0.132000,0.000000,0.000000,0.461807186
0.133000,0.000000,0.000000,0.462448437
0.134000,0.000000,0.000000,0.469292290
0.135000,0.000000,0.000000,0.479718432
0.136000,0.000000,0.000000,0.465542518
0.137000,0.000000,0.000000,0.453148002
0.138000,0.000000,0.000000,0.467443769
0.139000,0.000000,0.000000,0.473659890
0.140000,0.000000,0.000000,0.472070070
0.141000,0.000000,0.000000,0.465138464
0.142000,0.000000,0.000000,0.471644279
0.143000,0.000000,0.000000,0.471049364
0.144000,0.000000,0.000000,0.476812393
0.145000,0.000000,0.000000,0.491750464
0.146000,0.000000,0.000000,0.482345746
0.147000,0.000000,0.000000,0.492972416
0.148000,0.000000,0.000000,0.502263699
0.149000,0.000000,0.000000,0.510387405
0.150000,0.000000,0.000000,0.506430116
0.151000,0.000000,0.000000,0.488897513
0.152000,0.000000,0.000000,0.486134493
0.153000,0.000000,0.000000,0.490001869
0.154000,0.000000,0.000000,0.499666442
0.155000,0.000000,0.000000,0.520998363
0.156000,0.000000,0.000000,0.554282746
0.157000,0.000000,0.000000,0.543303175
0.158000,0.000000,0.000000,0.539986523
0.159000,0.000000,0.000000,0.530803468
0.160000,0.000000,0.000000,0.535340761
0.161000,0.000000,0.000000,0.542776477
0.162000,0.000000,0.000000,0.564658753
0.163000,0.000000,0.000000,0.583791221
0.164000,0.000000,0.000000,0.581669876
0.165000,0.000000,0.000000,0.567248737
0.166000,0.000000,0.000000,0.567958543
0.167000,0.000000,0.000000,0.586676347
0.168000,0.000000,0.000000,0.577909261
0.169000,0.000000,0.000000,0.551394324
0.170000,0.000000,0.000000,0.528211352
0.171000,0.000000,0.000000,0.503575031
0.172000,0.000000,0.000000,0.517817135
0.173000,0.000000,0.000000,0.536552709
0.174000,0.000000,0.000000,0.540367531
0.175000,0.000000,0.000000,0.543702968
0.176000,0.000000,0.000000,0.537392281
0.177000,0.000000,0.000000,0.528535228
0.178000,0.000000,0.000000,0.520791186
0.179000,0.000000,0.000000,0.514020288
0.180000,0.000000,0.000000,0.519781821
0.181000,0.000000,0.000000,0.506854579
