time,Vin,Pw,Force
0.000000,0.000000,0.000000,0.414812183
0.001000,0.000000,0.000000,0.423393867
0.002000,0.000000,0.000000,0.430897146
0.003000,0.000000,0.000000,0.431174349
0.004000,0.000000,0.000000,0.425133533
0.005000,0.000000,0.000000,0.427010643
0.006000,0.000000,0.000000,0.427010643
0.007000,0.000000,0.000000,0.427010643
0.008000,0.000000,0.000000,0.428948084
0.009000,0.000000,0.000000,0.410620657
0.010000,0.000000,0.000000,0.407162694
0.011000,0.000000,0.000000,0.401495783
0.012000,0.000000,0.000000,0.405467670
0.013000,0.000000,0.000000,0.424543171
0.014000,0.000000,0.000000,0.438185209
0.015000,0.000000,0.000000,0.424980197
0.016000,0.000000,0.000000,0.426000946
0.017000,0.000000,0.000000,0.433176609
0.018000,0.000000,0.000000,0.420592915
0.019000,0.000000,0.000000,0.403315430
0.020000,0.000000,0.000000,0.388209098
0.021000,0.000000,0.000000,0.393850640
0.022000,0.000000,0.000000,0.386216874
0.023000,0.000000,0.000000,0.379200273
0.024000,0.000000,0.000000,0.367124341
0.025000,0.000000,0.000000,0.369132286
0.026000,0.000000,0.000000,0.377171090
0.027000,0.000000,0.000000,0.371633338
0.028000,0.000000,0.000000,0.366619745
0.029000,0.000000,0.000000,0.370502160
0.030000,0.000000,0.000000,0.378368821
0.031000,0.000000,0.000000,0.397813299
0.032000,0.000000,0.000000,0.395964756
0.033000,0.000000,0.000000,0.388065322
0.034000,0.000000,0.000000,0.392390147
0.035000,0.000000,0.000000,0.397506283
0.036000,0.000000,0.000000,0.414545876
0.037000,0.000000,0.000000,0.423161026
0.038000,0.000000,0.000000,0.424410379
0.039000,0.000000,0.000000,0.426457818
0.040000,0.000000,0.000000,0.408443328
0.041000,0.000000,0.000000,0.398975791
0.042000,0.000000,0.000000,0.409547535
0.043000,0.000000,0.000000,0.418790795
0.044000,0.000000,0.000000,0.403312293
0.045000,0.000000,0.000000,0.413339097
0.046000,0.000000,0.000000,0.415822709
0.047000,0.000000,0.000000,0.411711037
0.048000,0.000000,0.000000,0.395549682
0.049000,0.000000,0.000000,0.398901239
0.050000,0.000000,0.000000,0.415765537
0.051000,0.000000,0.000000,0.419849149
0.052000,0.000000,0.000000,0.427797869
0.053000,0.000000,0.000000,0.458094654
0.054000,0.000000,0.000000,0.454954118
0.055000,0.000000,0.000000,0.464774604
0.056000,0.000000,0.000000,0.467077825
0.057000,0.000000,0.000000,0.469091616
0.058000,0.000000,0.000000,0.473181384
0.059000,0.000000,0.000000,0.474428179
0.060000,0.000000,0.000000,0.475518296
0.061000,0.000000,0.000000,0.470188240
