time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.238,103.468063,0.682889,4.000000,0.031327,17.177130,-43.156927,-8.457403
0.239,103.464179,0.682864,4.000000,0.031327,17.176285,-38.840703,-7.611657
0.240,103.460683,0.682841,4.000000,0.031327,17.175523,-34.956203,-6.850487
0.241,103.457537,0.682820,4.000000,0.031327,17.174838,-31.460234,-6.165435
0.242,103.471484,0.682912,4.000000,-0.001554,17.174222,139.463717,27.331727
0.243,103.488607,0.683025,4.000000,-0.010511,17.176955,171.232517,33.556288
0.244,103.505668,0.683137,4.000000,-0.013744,17.180311,170.611944,33.432958
0.245,103.525673,0.683269,4.000000,-0.022853,17.183654,200.046774,39.198973
0.246,103.548090,0.683417,4.000000,-0.031498,17.187574,224.174845,43.924209
0.247,103.560022,0.683496,4.000000,-0.015343,17.191966,119.315095,23.376703
0.248,103.572100,0.683576,4.000000,-0.017968,17.194303,120.786693,23.664177
0.249,103.580936,0.683634,4.000000,-0.013980,17.196670,88.356086,17.309840
0.250,103.579944,0.683628,4.000000,0.003543,17.198401,-9.922314,-1.943829
0.251,103.571980,0.683575,4.000000,0.017394,17.198206,-79.633689,-15.600668
0.252,103.565046,0.683529,4.000000,0.016939,17.196646,-69.342221,-13.584839
0.253,103.559009,0.683489,4.000000,0.016540,17.195288,-60.372709,-11.827867
0.254,103.547339,0.683412,4.000000,0.028758,17.194105,-116.697176,-22.863041
0.255,103.541846,0.683376,4.000000,0.018944,17.191819,-54.932985,-10.762720
0.256,103.530820,0.683303,4.000000,0.030860,17.190742,-110.256524,-21.602315
0.257,103.515580,0.683203,4.000000,0.041278,17.188582,-152.400768,-29.860531
0.258,103.503629,0.683124,4.000000,0.037821,17.185596,-119.510628,-23.417296
0.259,103.500829,0.683105,4.000000,0.022232,17.183254,-27.999327,-5.486475
0.260,103.498924,0.683093,4.000000,0.021028,17.182706,-19.053957,-3.733659
0.261,103.494468,0.683063,4.000000,0.026399,17.182332,-44.557090,-8.731096
0.262,103.491268,0.683042,4.000000,0.024812,17.181459,-32.000529,-6.270683
0.263,103.488388,0.683023,4.000000,0.024812,17.180832,-28.800184,-5.643612
0.264,103.485796,0.683006,4.000000,0.024812,17.180268,-25.919929,-5.079248
0.265,103.483463,0.682991,4.000000,0.024812,17.179760,-23.327745,-4.571322
0.266,103.480822,0.682973,4.000000,0.025873,17.179303,-26.411520,-5.175657
0.267,103.476015,0.682942,4.000000,0.030635,17.178785,-48.070422,-9.420055
0.268,103.466358,0.682878,4.000000,0.041082,17.177843,-96.571561,-18.924788
0.269,103.456212,0.682811,4.000000,0.043933,17.175951,-101.458625,-19.883065
0.270,103.454315,0.682798,4.000000,0.029755,17.173962,-18.966588,-3.717036
0.271,103.452608,0.682787,4.000000,0.029755,17.173590,-17.069827,-3.345331
0.272,103.451072,0.682777,4.000000,0.029755,17.173256,-15.362761,-3.010797
0.273,103.454443,0.682799,4.000000,0.020440,17.172955,33.704204,6.605388
0.274,103.454698,0.682801,4.000000,0.025884,17.173615,2.551892,0.500118
0.275,103.465196,0.682870,4.000000,0.005760,17.173665,104.983155,20.574494
0.276,103.467719,0.682887,4.000000,0.019333,17.175723,25.230320,4.944457
0.277,103.467141,0.682883,4.000000,0.024917,17.176217,-5.785721,-1.133836
0.278,103.467335,0.682884,4.000000,0.023516,17.176104,1.941972,0.380572
0.279,103.464928,0.682869,4.000000,0.028574,17.176142,-24.063210,-4.715705
0.280,103.461739,0.682847,4.000000,0.030580,17.175670,-31.893983,-6.250359
0.281,103.459947,0.682836,4.000000,0.028467,17.175045,-17.923779,-3.512610
0.282,103.462482,0.682852,4.000000,0.020337,17.174694,25.355443,4.969056
0.283,103.465185,0.682870,4.000000,0.019511,17.175191,27.032481,5.297675
0.284,103.461574,0.682846,4.000000,0.031356,17.175721,-36.110498,-7.076677
0.285,103.457635,0.682820,4.000000,0.032707,17.175013,-39.392425,-7.719929
0.286,103.452098,0.682784,4.000000,0.036610,17.174241,-55.369357,-10.851136
0.287,103.451786,0.682782,4.000000,0.027456,17.173156,-3.124575,-0.612356
0.288,103.452382,0.682786,4.000000,0.025736,17.173095,5.965226,1.169069
0.289,103.447275,0.682752,4.000000,0.036799,17.173212,-51.077485,-10.010184
0.290,103.436633,0.682682,4.000000,0.048644,17.172211,-106.411830,-20.854949
0.291,103.422881,0.682591,4.000000,0.056828,17.170125,-137.522819,-26.953046
0.292,103.406854,0.682485,4.000000,0.063983,17.167430,-160.271902,-31.412926
0.293,103.398855,0.682432,4.000000,0.051390,17.164288,-79.987335,-15.678088
0.294,103.400479,0.682443,4.000000,0.034096,17.162721,16.243162,3.183852
0.295,103.401179,0.682448,4.000000,0.035591,17.163039,6.990807,1.370274
0.296,103.403207,0.682461,4.000000,0.032848,17.163176,20.282786,3.975638
0.297,103.388540,0.682364,4.000000,0.065175,17.163573,-146.668774,-28.748441
0.298,103.375431,0.682278,4.000000,0.064998,17.160699,-131.093517,-25.696677
0.299,103.363712,0.682200,4.000000,0.064843,17.158129,-117.190430,-22.972326
0.300,103.353234,0.682131,4.000000,0.064708,17.155832,-104.777788,-20.539852
0.301,103.350327,0.682112,4.000000,0.051920,17.153778,-29.065169,-5.697897
0.302,103.356567,0.682153,4.000000,0.034560,17.153208,62.398790,12.232682
0.303,103.366721,0.682220,4.000000,0.025664,17.154431,101.539181,19.905407
0.304,103.373417,0.682265,4.000000,0.030452,17.156422,66.961973,13.126605
0.305,103.380513,0.682311,4.000000,0.028355,17.157734,70.962572,13.910566
0.306,103.403874,0.682466,4.000000,-0.004917,17.159125,233.606891,45.792236
0.307,103.426908,0.682618,4.000000,-0.008853,17.163704,230.338160,45.148326
0.308,103.452601,0.682787,4.000000,-0.018576,17.168219,256.932037,50.357483
0.309,103.470447,0.682905,4.000000,-0.008229,17.173255,178.458162,34.974273
0.310,103.494717,0.683065,4.000000,-0.024314,17.176752,242.702512,47.562349
0.311,103.511582,0.683176,4.000000,-0.014555,17.181508,168.645895,33.047087
0.312,103.524944,0.683265,4.000000,-0.010996,17.184813,133.625588,26.183341
0.313,103.532176,0.683312,4.000000,-0.001601,17.187431,72.318931,14.170006
0.314,103.531286,0.683306,4.000000,0.012897,17.188848,-8.904050,-1.744601
0.315,103.533635,0.683322,4.000000,0.006723,17.188673,23.495762,4.603618
0.316,103.534500,0.683328,4.000000,0.009172,17.189134,8.648103,1.694445
0.317,103.528570,0.683289,4.000000,0.022316,17.189303,-59.300579,-11.618886
0.318,103.520575,0.683236,4.000000,0.027525,17.188141,-79.954749,-15.665980
0.319,103.517468,0.683215,4.000000,0.019513,17.186575,-31.067649,-6.087404
0.320,103.518247,0.683220,4.000000,0.012508,17.185966,7.790497,1.526486
0.321,103.522074,0.683246,4.000000,0.006383,17.186119,38.270028,7.498692
0.322,103.512651,0.683183,4.000000,0.031596,17.186868,-94.233339,-18.464023
0.323,103.508520,0.683156,4.000000,0.023072,17.185022,-41.307893,-8.094072
0.324,103.496704,0.683078,4.000000,0.038941,17.184213,-118.159790,-23.153099
0.325,103.484478,0.682998,4.000000,0.042060,17.181897,-122.261189,-23.957607
0.326,103.478495,0.682958,4.000000,0.032222,17.179501,-59.824187,-11.723237
0.327,103.474295,0.682930,4.000000,0.029903,17.178329,-42.006855,-8.231874
0.328,103.477961,0.682955,4.000000,0.015309,17.177506,36.665781,7.185301
0.329,103.487053,0.683015,4.000000,0.003959,17.178224,90.919274,17.817025
0.330,103.491401,0.683043,4.000000,0.011474,17.180006,43.475839,8.519525
0.331,103.491960,0.683047,4.000000,0.018046,17.180858,5.594182,1.096221
0.332,103.492738,0.683052,4.000000,0.017508,17.180968,7.778281,1.524209
0.333,103.496884,0.683079,4.000000,0.010755,17.181120,41.463386,8.125026
0.334,103.500254,0.683102,4.000000,0.011464,17.181933,33.696307,6.602933
0.335,103.503139,0.683121,4.000000,0.011754,17.182593,28.850035,5.653228
0.336,103.502400,0.683116,4.000000,0.018290,17.183158,-7.391268,-1.448323
0.337,103.505231,0.683135,4.000000,0.011439,17.183013,28.313290,5.548016
0.338,103.514043,0.683193,4.000000,-0.000835,17.183568,88.119344,17.266923
0.339,103.523022,0.683252,4.000000,-0.002889,17.185295,89.793047,17.594419
0.340,103.530036,0.683298,4.000000,-0.000796,17.187054,70.133330,13.741843
0.341,103.532207,0.683313,4.000000,0.007317,17.188428,21.713172,4.254364
0.342,103.530541,0.683302,4.000000,0.014411,17.188854,-16.662962,-3.264831
0.343,103.522669,0.683250,4.000000,0.026896,17.188527,-78.719529,-15.423865
