time,Vin,Pw,Force,Fx,Fy,Fz
0.000000,0.000000,0.000000,-0.144277512,-2.913063842,0.259962005,-0.144277512
0.001000,0.000000,0.000000,-0.132285671,-2.954613845,0.153177188,-0.132285671
0.002000,0.000000,0.000000,-0.112633439,-3.085537853,0.041010055,-0.112633439
0.003000,0.000000,0.000000,-0.117184480,-3.042582279,-0.038260449,-0.117184480
0.004000,0.000000,0.000000,-0.114880435,-2.942192809,-0.107569527,-0.114880435
0.005000,0.000000,0.000000,-0.112865925,-2.854418652,-0.231000823,-0.112865925
0.006000,0.000000,0.000000,-0.111104566,-2.903338227,-0.213257579,-0.111104566
0.007000,0.000000,0.000000,-0.109211025,-2.883638224,-0.297984093,-0.109211025
0.008000,0.000000,0.000000,-0.094993704,-2.913511526,-0.303886481,-0.094993704
0.009000,0.000000,0.000000,-0.094993704,-2.913511526,-0.303886481,-0.094993704
0.010000,0.000000,0.000000,-0.081961697,-2.897341525,-0.280929303,-0.081961697
0.011000,0.000000,0.000000,-0.084083878,-2.815203547,-0.194080008,-0.084083878
0.012000,0.000000,0.000000,-0.092222562,-2.869051037,-0.180976370,-0.092222562
0.013000,0.000000,0.000000,-0.105621695,-3.041795558,-0.169519384,-0.105621695
0.014000,0.000000,0.000000,-0.085966605,-3.387721176,-0.331343548,-0.085966605
0.015000,0.000000,0.000000,-0.081302329,-3.432455832,-0.489486425,-0.081302329
0.016000,0.000000,0.000000,-0.085641071,-3.266898013,-0.253982499,-0.085641071
0.017000,0.000000,0.000000,-0.081017702,-3.263983902,0.017976120,-0.081017702
0.018000,0.000000,0.000000,-0.095824879,-3.324267843,0.067263852,-0.095824879
0.019000,0.000000,0.000000,-0.107524514,-3.321084524,0.038164260,-0.107524514
0.020000,0.000000,0.000000,-0.112717562,-3.374192989,0.084915075,-0.112717562
0.021000,0.000000,0.000000,-0.123541217,-3.294963941,-0.062704549,-0.123541217
0.022000,0.000000,0.000000,-0.133004732,-3.414186668,-0.128941892,-0.133004732
0.023000,0.000000,0.000000,-0.141279026,-3.518427426,-0.312519310,-0.141279026
0.024000,0.000000,0.000000,-0.130495769,-3.697152889,-0.487702323,-0.130495769
0.025000,0.000000,0.000000,-0.120235793,-3.703003209,-0.626196576,-0.120235793
0.026000,0.000000,0.000000,-0.117548309,-3.582454650,-0.495959716,-0.117548309
0.027000,0.000000,0.000000,-0.102632173,-3.414222817,-0.319257049,-0.102632173
0.028000,0.000000,0.000000,-0.095873640,-3.455627179,-0.290423201,-0.095873640
0.029000,0.000000,0.000000,-0.096247594,-3.366164809,-0.265212720,-0.096247594
0.030000,0.000000,0.000000,-0.092156382,-3.337321878,-0.216002095,-0.092156382
0.031000,0.000000,0.000000,-0.111847017,-3.388389897,-0.137311794,-0.111847017
0.032000,0.000000,0.000000,-0.129063253,-3.433040519,-0.194173713,-0.129063253
0.033000,0.000000,0.000000,-0.144116034,-3.346416472,-0.243890153,-0.144116034
0.034000,0.000000,0.000000,-0.162501349,-3.447888692,-0.270429298,-0.162501349
0.035000,0.000000,0.000000,-0.160785804,-3.547894328,-0.122067619,-0.160785804
0.036000,0.000000,0.000000,-0.146719470,-3.572501033,0.007650381,-0.146719470
0.037000,0.000000,0.000000,-0.134420763,-3.405520008,-0.004596170,-0.134420763
0.038000,0.000000,0.000000,-0.123667558,-3.448017997,-0.078135626,-0.123667558
0.039000,0.000000,0.000000,-0.094268400,-3.635431735,-0.308524445,-0.094268400
0.040000,0.000000,0.000000,-0.088560889,-3.523374458,-0.343871149,-0.088560889
0.041000,0.000000,0.000000,-0.089853791,-3.425398714,-0.249112348,-0.089853791
0.042000,0.000000,0.000000,-0.084701037,-3.339734965,-0.166261289,-0.084701037
0.043000,0.000000,0.000000,-0.092762167,-3.264836040,-0.093821602,-0.092762167
0.044000,0.000000,0.000000,-0.093406379,-3.275651053,-0.407034712,-0.093406379
0.045000,0.000000,0.000000,-0.087807193,-3.334468856,-0.492834103,-0.087807193
0.046000,0.000000,0.000000,-0.070345251,-3.385895396,-0.316524212,-0.070345251
0.047000,0.000000,0.000000,-0.061360827,-3.368027634,-0.288033782,-0.061360827
0.048000,0.000000,0.000000,-0.047222233,-3.478068907,-0.263123565,-0.047222233
