time,Vin,Pw,Force,Fx,Fy,Fz
0.000000,0.000000,0.000000,-0.301399878,-0.830992190,-0.388824606,-0.301399878
0.001000,0.000000,0.000000,-0.299875436,-1.125374299,-0.212907590,-0.299875436
0.002000,0.000000,0.000000,-0.304825746,-1.319931409,-0.121928811,-0.304825746
0.003000,0.000000,0.000000,-0.304825746,-1.319931409,-0.121928811,-0.304825746
0.004000,0.000000,0.000000,-0.304825746,-1.319931409,-0.121928811,-0.304825746
0.005000,0.000000,0.000000,-0.286583536,-1.431825419,-0.269405311,-0.286583536
0.006000,0.000000,0.000000,-0.286920970,-1.462209039,-0.485486084,-0.286920970
0.007000,0.000000,0.000000,-0.280932816,-1.488774541,-0.548749641,-0.280932816
0.008000,0.000000,0.000000,-0.228187817,-1.273585977,-0.683650105,-0.228187817
0.009000,0.000000,0.000000,-0.228187817,-1.273585977,-0.683650105,-0.228187817
0.010000,0.000000,0.000000,-0.235566858,-1.004396356,-0.630911642,-0.235566858
0.011000,0.000000,0.000000,-0.235566858,-1.004396356,-0.630911642,-0.235566858
0.012000,0.000000,0.000000,-0.248215589,-1.107084260,-0.770172031,-0.248215589
0.013000,0.000000,0.000000,-0.248215589,-1.107084260,-0.770172031,-0.248215589
0.014000,0.000000,0.000000,-0.256335259,-1.129144484,-0.283467875,-0.256335259
0.015000,0.000000,0.000000,-0.260473803,-1.009068553,-0.309285936,-0.260473803
0.016000,0.000000,0.000000,-0.219359274,-0.945847477,-0.343700896,-0.219359274
0.017000,0.000000,0.000000,-0.190445246,-0.848805327,-0.299117998,-0.190445246
0.018000,0.000000,0.000000,-0.177731033,-0.889621560,-0.260137553,-0.177731033
0.019000,0.000000,0.000000,-0.160331349,-1.113804233,-0.226055535,-0.160331349
0.020000,0.000000,0.000000,-0.163967730,-1.246983427,-0.196256390,-0.163967730
0.021000,0.000000,0.000000,-0.171506169,-1.410301354,-0.445789442,-0.171506169
0.022000,0.000000,0.000000,-0.186304652,-1.380557915,-0.388377719,-0.186304652
0.023000,0.000000,0.000000,-0.186304652,-1.380557915,-0.388377719,-0.186304652
0.024000,0.000000,0.000000,-0.186304652,-1.380557915,-0.388377719,-0.186304652
0.025000,0.000000,0.000000,-0.186304652,-1.380557915,-0.388377719,-0.186304652
0.026000,0.000000,0.000000,-0.186304652,-1.380557915,-0.388377719,-0.186304652
0.027000,0.000000,0.000000,-0.233313742,-1.405846557,-0.320378813,-0.233313742
0.028000,0.000000,0.000000,-0.246628441,-1.313831071,-0.404390362,-0.246628441
0.029000,0.000000,0.000000,-0.239420410,-1.484706005,-0.540676560,-0.239420410
0.030000,0.000000,0.000000,-0.239420410,-1.484706005,-0.540676560,-0.239420410
0.031000,0.000000,0.000000,-0.240850036,-1.618074568,-0.602137720,-0.240850036
0.032000,0.000000,0.000000,-0.246934511,-1.750717136,-0.650742399,-0.246934511
0.033000,0.000000,0.000000,-0.258537574,-1.803859494,-0.630407382,-0.258537574
0.034000,0.000000,0.000000,-0.262399367,-1.913155640,-0.675459591,-0.262399367
0.035000,0.000000,0.000000,-0.253209503,-1.820221668,-0.714850373,-0.253209503
0.036000,0.000000,0.000000,-0.226372349,-1.503112942,-0.481036097,-0.226372349
0.037000,0.000000,0.000000,-0.227992958,-1.461706455,-0.482027003,-0.227992958
0.038000,0.000000,0.000000,-0.229409916,-1.362671407,-0.608557093,-0.229409916
0.039000,0.000000,0.000000,-0.236931999,-1.338913324,-0.593523238,-0.236931999
0.040000,0.000000,0.000000,-0.237225644,-1.255308916,-0.391883033,-0.237225644
0.041000,0.000000,0.000000,-0.243990055,-1.251857381,-0.124266868,-0.243990055
0.042000,0.000000,0.000000,-0.249679943,-1.304856452,-0.044427011,-0.249679943
0.043000,0.000000,0.000000,-0.242088449,-1.225531757,-0.037451979,-0.242088449
0.044000,0.000000,0.000000,-0.266866856,-1.470334563,-0.031353456,-0.266866856
0.045000,0.000000,0.000000,-0.282248332,-1.558710834,-0.151685002,-0.282248332
0.046000,0.000000,0.000000,-0.301961881,-1.334446455,-0.050516470,-0.301961881
0.047000,0.000000,0.000000,-0.300366815,-1.188571517,0.208551198,-0.300366815
0.048000,0.000000,0.000000,-0.298972191,-1.375187030,0.372231609,-0.298972191
0.049000,0.000000,0.000000,-0.297752821,-1.538351747,0.515343334,-0.297752821
0.050000,0.000000,0.000000,-0.297752821,-1.538351747,0.515343334,-0.297752821
0.051000,0.000000,0.000000,-0.297752821,-1.538351747,0.515343334,-0.297752821
0.052000,0.000000,0.000000,-0.312209910,-1.646035623,0.568865288,-0.312209910
0.053000,0.000000,0.000000,-0.294240070,-1.950898419,0.374654547,-0.294240070
0.054000,0.000000,0.000000,-0.287332170,-2.104548961,0.454629943,-0.287332170
0.055000,0.000000,0.000000,-0.287575528,-2.176059354,0.398891629,-0.287575528
0.056000,0.000000,0.000000,-0.276987109,-1.877114683,0.386170885,-0.276987109
0.057000,0.000000,0.000000,-0.272247280,-1.725877897,0.339035389,-0.272247280
0.058000,0.000000,0.000000,-0.261819891,-1.719309793,0.486318674,-0.261819891
0.059000,0.000000,0.000000,-0.240136475,-1.650735208,0.677925648,-0.240136475
0.060000,0.000000,0.000000,-0.233744248,-1.653609813,0.594127168,-0.233744248
0.061000,0.000000,0.000000,-0.228762282,-1.885961078,0.229157835,-0.228762282
0.062000,0.000000,0.000000,-0.236365749,-1.859276328,0.201753181,-0.236365749
0.063000,0.000000,0.000000,-0.243013737,-1.835944883,0.303456004,-0.243013737
0.064000,0.000000,0.000000,-0.248826313,-1.752713500,0.392378473,-0.248826313
0.065000,0.000000,0.000000,-0.235058904,-1.617109429,0.407294762,-0.235058904
0.066000,0.000000,0.000000,-0.247827277,-1.756081194,-0.039332511,-0.247827277
0.067000,0.000000,0.000000,-0.240468595,-1.620053926,-0.158661379,-0.240468595
0.068000,0.000000,0.000000,-0.246601004,-1.501120348,-0.137331233,-0.246601004
0.069000,0.000000,0.000000,-0.258245976,-1.397132404,-0.118681513,-0.258245976
0.070000,0.000000,0.000000,-0.255861228,-1.369043824,-0.102375385,-0.255861228
0.071000,0.000000,0.000000,-0.251163533,-1.385844105,-0.209212289,-0.251163533
0.072000,0.000000,0.000000,-0.249668790,-1.296342201,-0.244361581,-0.249668790
0.073000,0.000000,0.000000,-0.248361883,-1.343751145,-0.400757590,-0.248361883
0.074000,0.000000,0.000000,-0.240936021,-1.385202505,-0.600332149,-0.240936021
0.075000,0.000000,0.000000,-0.240936021,-1.385202505,-0.600332149,-0.240936021
0.076000,0.000000,0.000000,-0.247009691,-1.358613080,-0.523500017,-0.247009691
0.077000,0.000000,0.000000,-0.252320121,-1.335364981,-0.393491043,-0.252320121
0.078000,0.000000,0.000000,-0.222958747,-1.273831310,-0.465272912,-0.222958747
0.079000,0.000000,0.000000,-0.212441952,-1.009909790,-0.531076531,-0.212441952
0.080000,0.000000,0.000000,-0.195996594,-0.828722550,-0.756683540,-0.195996594
0.081000,0.000000,0.000000,-0.207717519,-0.997726165,-0.785867419,-0.207717519
0.082000,0.000000,0.000000,-0.190805798,-0.921385263,-0.299790024,-0.190805798
0.083000,0.000000,0.000000,-0.196895832,-1.078744538,-0.386388836,-0.196895832
0.084000,0.000000,0.000000,-0.218652984,-1.101088912,-0.583243160,-0.218652984
0.085000,0.000000,0.000000,-0.227526823,-1.173034107,-0.634222200,-0.227526823
0.086000,0.000000,0.000000,-0.241568728,-1.361602109,-0.490299466,-0.241568728
