time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.079,0.000000,0.000000,4.000000,0.041443,1.000000,-0.000000,0.000000
0.080,0.000000,0.000000,4.000000,0.040762,1.000000,-0.000000,0.000000
0.081,0.000000,0.000000,4.000000,0.004314,1.000000,-0.000000,0.000000
0.082,0.000000,0.000000,4.000000,0.002015,1.000000,-0.000000,0.000000
0.083,0.000000,0.000000,4.000000,0.006288,1.000000,-0.000000,0.000000
0.084,0.000000,0.000000,4.000000,0.003741,1.000000,-0.000000,0.000000
0.085,0.000000,0.000000,4.000000,0.000356,1.000000,-0.000000,0.000000
0.086,0.000000,0.000000,4.000000,-0.001446,1.000000,-0.000000,0.000000
0.087,0.000000,0.000000,4.000000,0.003262,1.000000,-0.000000,0.000000
0.088,0.000000,0.000000,4.000000,0.007379,1.000000,-0.000000,0.000000
0.089,0.000000,0.000000,4.000000,0.004694,1.000000,-0.000000,0.000000
0.090,0.000000,0.000000,4.000000,0.018356,1.000000,-0.000000,0.000000
0.091,0.000000,0.000000,4.000000,0.033142,1.000000,-0.000000,0.000000
0.092,0.000000,0.000000,4.000000,0.039786,1.000000,-0.000000,0.000000
0.093,0.000000,0.000000,4.000000,0.039313,1.000000,-0.000000,0.000000
0.094,0.000000,0.000000,4.000000,0.032616,1.000000,-0.000000,0.000000
0.095,0.000000,0.000000,4.000000,0.038911,1.000000,-0.000000,0.000000
0.096,0.000000,0.000000,4.000000,0.032264,1.000000,-0.000000,0.000000
0.097,0.000000,0.000000,4.000000,0.032736,1.000000,-0.000000,0.000000
0.098,0.000000,0.000000,4.000000,0.039432,1.000000,-0.000000,0.000000
0.099,0.000000,0.000000,4.000000,0.039003,1.000000,-0.000000,0.000000
0.100,0.000000,0.000000,4.000000,0.027313,1.000000,-0.000000,0.000000
0.101,0.000000,0.000000,4.000000,0.022123,1.000000,-0.000000,0.000000
0.102,0.000000,0.000000,4.000000,0.030153,1.000000,-0.000000,0.000000
0.103,0.000000,0.000000,4.000000,0.037173,1.000000,-0.000000,0.000000
0.104,0.000000,0.000000,4.000000,0.024462,1.000000,-0.000000,0.000000
0.105,0.000000,0.000000,4.000000,0.015407,1.000000,-0.000000,0.000000
0.106,0.000000,0.000000,4.000000,0.011714,1.000000,-0.000000,0.000000
0.107,0.000000,0.000000,4.000000,0.021051,1.000000,-0.000000,0.000000
0.108,0.000000,0.000000,4.000000,0.010366,1.000000,-0.000000,0.000000
0.109,0.000000,0.000000,4.000000,-0.011543,1.000000,-0.000000,0.000000
0.110,0.000000,0.000000,4.000000,-0.012118,1.000000,-0.000000,0.000000
0.111,0.000000,0.000000,4.000000,-0.024918,1.000000,-0.000000,0.000000
0.112,0.000000,0.000000,4.000000,-0.036110,1.000000,-0.000000,0.000000
0.113,0.000000,0.000000,4.000000,-0.045896,1.000000,-0.000000,0.000000
0.114,0.000000,0.000000,4.000000,-0.041885,1.000000,-0.000000,0.000000
0.115,0.000000,0.000000,4.000000,-0.011759,1.000000,-0.000000,0.000000
0.116,0.000000,0.000000,4.000000,0.000528,1.000000,-0.000000,0.000000
0.117,0.000000,0.000000,4.000000,-0.007579,1.000000,-0.000000,0.000000
0.118,0.000000,0.000000,4.000000,-0.014667,1.000000,-0.000000,0.000000
0.119,0.000000,0.000000,4.000000,-0.014580,1.000000,-0.000000,0.000000
0.120,0.000000,0.000000,4.000000,-0.043487,1.000000,-0.000000,0.000000
0.121,0.000000,0.000000,4.000000,-0.052345,1.000000,-0.000000,0.000000
0.122,0.000000,0.000000,4.000000,-0.053807,1.000000,-0.000000,0.000000
0.123,0.000000,0.000000,4.000000,-0.061369,1.000000,-0.000000,0.000000
0.124,0.000000,0.000000,4.000000,-0.067981,1.000000,-0.000000,0.000000
0.125,0.000000,0.000000,4.000000,-0.055262,1.000000,-0.000000,0.000000
0.126,0.000000,0.000000,4.000000,-0.043791,1.000000,-0.000000,0.000000
0.127,0.000000,0.000000,4.000000,-0.033762,1.000000,-0.000000,0.000000
0.128,0.000000,0.000000,4.000000,-0.024993,1.000000,-0.000000,0.000000
0.129,0.000000,0.000000,4.000000,-0.029893,1.000000,-0.000000,0.000000
0.130,0.000000,0.000000,4.000000,-0.027940,1.000000,-0.000000,0.000000
0.131,0.000000,0.000000,4.000000,-0.006592,1.000000,-0.000000,0.000000
