time,Vin,Pw,Force,Fx,Fy,Fz
0.000000,0.000000,0.000000,-0.304366189,2.502543196,-0.243430550,-0.304366189
0.001000,0.000000,0.000000,-0.305289353,2.543434245,-0.102806019,-0.305289353
0.002000,0.000000,0.000000,-0.305289353,2.543434245,-0.102806019,-0.305289353
0.003000,0.000000,0.000000,-0.305289353,2.543434245,-0.102806019,-0.305289353
0.004000,0.000000,0.000000,-0.272261395,2.547614654,-0.288486422,-0.272261395
0.005000,0.000000,0.000000,-0.263269746,2.938940103,-0.352827425,-0.263269746
0.006000,0.000000,0.000000,-0.250507685,2.987823753,-0.261287529,-0.250507685
0.007000,0.000000,0.000000,-0.224889167,2.887334414,-0.519512164,-0.224889167
0.008000,0.000000,0.000000,-0.224889167,2.887334414,-0.519512164,-0.224889167
0.009000,0.000000,0.000000,-0.224889167,2.887334414,-0.519512164,-0.224889167
0.010000,0.000000,0.000000,-0.280172581,2.917781888,-0.680496285,-0.280172581
0.011000,0.000000,0.000000,-0.255991201,2.894894942,-0.481286871,-0.255991201
0.012000,0.000000,0.000000,-0.263621956,2.761357518,-0.829148804,-0.263621956
0.013000,0.000000,0.000000,-0.275948376,2.706893147,-0.929080011,-0.275948376
0.014000,0.000000,0.000000,-0.286725813,2.470777412,-0.953621639,-0.286725813
0.015000,0.000000,0.000000,-0.289865731,2.327164708,-1.037911129,-0.289865731
0.016000,0.000000,0.000000,-0.272247394,2.083916490,-1.230980934,-0.272247394
0.017000,0.000000,0.000000,-0.270923539,1.926086310,-1.091920868,-0.270923539
0.018000,0.000000,0.000000,-0.263482859,1.850921509,-0.844671898,-0.263482859
0.019000,0.000000,0.000000,-0.250694017,1.973697754,-0.754156857,-0.250694017
0.020000,0.000000,0.000000,-0.239512269,2.018213629,-0.737848124,-0.239512269
0.021000,0.000000,0.000000,-0.240037172,2.052021452,-0.648289515,-0.240037172
0.022000,0.000000,0.000000,-0.255327344,2.086694880,-0.582452612,-0.255327344
0.023000,0.000000,0.000000,-0.255327344,2.086694880,-0.582452612,-0.255327344
0.024000,0.000000,0.000000,-0.255327344,2.086694880,-0.582452612,-0.255327344
0.025000,0.000000,0.000000,-0.289124893,1.986093497,-0.817091374,-0.289124893
0.026000,0.000000,0.000000,-0.285528518,1.845481152,-0.745291026,-0.285528518
0.027000,0.000000,0.000000,-0.288818893,1.843277346,-0.604432700,-0.288818893
0.028000,0.000000,0.000000,-0.301283914,1.784729580,-0.734793792,-0.301283914
0.029000,0.000000,0.000000,-0.302594407,1.664496336,-0.783750147,-0.302594407
0.030000,0.000000,0.000000,-0.303740219,1.496540195,-0.449563346,-0.303740219
0.031000,0.000000,0.000000,-0.304742044,1.349690044,-0.345867256,-0.304742044
0.032000,0.000000,0.000000,-0.305617976,1.409789187,-0.380865708,-0.305617976
0.033000,0.000000,0.000000,-0.306383836,1.462336048,-0.285802418,-0.306383836
0.034000,0.000000,0.000000,-0.348462949,1.359954299,-0.075076505,-0.348462949
0.035000,0.000000,0.000000,-0.362694306,1.293099892,-0.018439820,-0.362694306
0.036000,0.000000,0.000000,-0.368854113,1.234646657,-0.094584017,-0.368854113
0.037000,0.000000,0.000000,-0.374239855,1.120707019,-0.223991504,-0.374239855
0.038000,0.000000,0.000000,-0.371289209,0.816214689,0.097839416,-0.371289209
0.039000,0.000000,0.000000,-0.357519393,0.692024910,0.132746846,-0.357519393
0.040000,0.000000,0.000000,-0.345479942,0.646273131,0.100435826,-0.345479942
0.041000,0.000000,0.000000,-0.334953414,0.543438838,-0.053478578,-0.334953414
0.042000,0.000000,0.000000,-0.325749688,0.579190789,-0.125219675,-0.325749688
0.043000,0.000000,0.000000,-0.345997026,0.818380972,-0.172061465,-0.345997026
0.044000,0.000000,0.000000,-0.322839148,0.819582675,-0.103237290,-0.322839148
0.045000,0.000000,0.000000,-0.308874561,0.820633369,0.019770037,-0.308874561
0.046000,0.000000,0.000000,-0.309231185,0.947215734,-0.124007605,-0.309231185
0.047000,0.000000,0.000000,-0.303259810,1.057891290,-0.249717615,-0.303259810
0.048000,0.000000,0.000000,-0.287190733,1.066562227,-0.212299483,-0.287190733
0.049000,0.000000,0.000000,-0.283989043,1.099408407,-0.075586997,-0.283989043
0.050000,0.000000,0.000000,-0.293756059,1.065295162,-0.144549867,-0.293756059
0.051000,0.000000,0.000000,-0.289729345,1.161132420,-0.267678461,-0.289729345
0.052000,0.000000,0.000000,-0.286208643,1.370590119,-0.375334259,-0.286208643
0.053000,0.000000,0.000000,-0.293005287,1.415481549,-0.488928755,-0.293005287
0.054000,0.000000,0.000000,-0.301639289,1.341649381,-0.505949569,-0.301639289
0.055000,0.000000,0.000000,-0.296621939,1.339927091,-0.583663337,-0.296621939
0.056000,0.000000,0.000000,-0.292235088,1.212757523,-0.588779451,-0.292235088
0.057000,0.000000,0.000000,-0.275833135,1.290064114,-0.530420803,-0.275833135
0.058000,0.000000,0.000000,-0.272507214,1.228258615,-0.442678319,-0.272507214
0.059000,0.000000,0.000000,-0.272507214,1.228258615,-0.442678319,-0.272507214
0.060000,0.000000,0.000000,-0.257398297,1.181010539,-0.367706669,-0.257398297
0.061000,0.000000,0.000000,-0.251657249,1.010979161,-0.211465140,-0.251657249
0.062000,0.000000,0.000000,-0.252920828,0.987978263,-0.200521206,-0.252920828
0.063000,0.000000,0.000000,-0.261274766,0.840412045,-0.292458625,-0.261274766
0.064000,0.000000,0.000000,-0.261329772,0.964508949,-0.145673043,-0.261329772
0.065000,0.000000,0.000000,-0.261377866,1.261506935,-0.080164935,-0.261377866
0.066000,0.000000,0.000000,-0.261419916,1.521183053,-0.085720672,-0.261419916
0.067000,0.000000,0.000000,-0.261456682,1.559731749,-0.153410108,-0.261456682
0.068000,0.000000,0.000000,-0.273293736,1.622905361,-0.209403401,-0.273293736
0.069000,0.000000,0.000000,-0.271838394,1.648671254,-0.135886701,-0.271838394
0.070000,0.000000,0.000000,-0.270565935,1.482703751,-0.197272087,-0.270565935
0.071000,0.000000,0.000000,-0.256887008,1.400424192,-0.376607264,-0.256887008
0.072000,0.000000,0.000000,-0.257493396,1.265652335,-0.219247253,-0.257493396
0.073000,0.000000,0.000000,-0.257493396,1.265652335,-0.219247253,-0.257493396
0.074000,0.000000,0.000000,-0.260372370,1.080370569,-0.007187963,-0.260372370
0.075000,0.000000,0.000000,-0.247974404,1.174313395,-0.021914257,-0.247974404
0.076000,0.000000,0.000000,-0.255983968,1.256451017,-0.034789990,-0.255983968
0.077000,0.000000,0.000000,-0.255983968,1.256451017,-0.034789990,-0.255983968
0.078000,0.000000,0.000000,-0.257883554,1.391022674,-0.167465722,-0.257883554
0.079000,0.000000,0.000000,-0.270931083,1.383095952,-0.224882771,-0.270931083
0.080000,0.000000,0.000000,-0.307471752,1.438997185,-0.337916435,-0.307471752
0.081000,0.000000,0.000000,-0.314287844,1.487873661,-0.562409575,-0.314287844
0.082000,0.000000,0.000000,-0.301904453,1.379476884,-0.529964435,-0.301904453
0.083000,0.000000,0.000000,-0.303136967,1.247337343,-0.667492259,-0.303136967
0.084000,0.000000,0.000000,-0.285365043,1.194634799,-0.724905974,-0.285365043
0.085000,0.000000,0.000000,-0.285365043,1.194634799,-0.724905974,-0.285365043
0.086000,0.000000,0.000000,-0.279794014,1.288865733,-0.394963979,-0.279794014
0.087000,0.000000,0.000000,-0.298299200,1.180302010,-0.056549929,-0.298299200
0.088000,0.000000,0.000000,-0.293701578,1.198855228,-0.127905068,-0.293701578
0.089000,0.000000,0.000000,-0.295964896,1.277908833,-0.190293456,-0.295964896
0.090000,0.000000,0.000000,-0.291660612,1.409860122,-0.244841887,-0.291660612
0.091000,0.000000,0.000000,-0.294180405,1.525229923,-0.229703708,-0.294180405
0.092000,0.000000,0.000000,-0.273966670,1.306057744,-0.087127233,-0.273966670
0.093000,0.000000,0.000000,-0.259860394,1.308808030,-0.028976209,-0.259860394
0.094000,0.000000,0.000000,-0.247526764,1.436876411,-0.040964511,-0.247526764
0.095000,0.000000,0.000000,-0.249309395,1.423187539,0.011385535,-0.249309395
0.096000,0.000000,0.000000,-0.263434385,1.285555155,-0.068506626,-0.263434385
0.097000,0.000000,0.000000,-0.280299236,1.593907113,-0.199433920,-0.280299236
0.098000,0.000000,0.000000,-0.271680371,1.623317034,-0.252833727,-0.271680371
0.099000,0.000000,0.000000,-0.271680371,1.623317034,-0.252833727,-0.271680371
0.100000,0.000000,0.000000,-0.271680371,1.623317034,-0.252833727,-0.271680371
0.101000,0.000000,0.000000,-0.271680371,1.623317034,-0.252833727,-0.271680371
0.102000,0.000000,0.000000,-0.297374561,1.438721794,-0.212386839,-0.297374561
0.103000,0.000000,0.000000,-0.300751660,1.585333782,-0.128825280,-0.300751660
0.104000,0.000000,0.000000,-0.302129038,1.427325500,-0.065434325,-0.302129038
0.105000,0.000000,0.000000,-0.303333330,1.226341271,-0.072841165,-0.303333330
0.106000,0.000000,0.000000,-0.298103101,1.113445319,-0.079317234,-0.298103101
0.107000,0.000000,0.000000,-0.278544567,0.983367573,-0.396193799,-0.278544567
0.108000,0.000000,0.000000,-0.270146200,1.026668302,-0.424868030,-0.270146200
0.109000,0.000000,0.000000,-0.256520018,1.190191407,-0.261443393,-0.256520018
0.110000,0.000000,0.000000,-0.257172523,1.144670034,-0.307050860,-0.257172523
0.111000,0.000000,0.000000,-0.257172523,1.144670034,-0.307050860,-0.257172523
0.112000,0.000000,0.000000,-0.264270820,1.363348910,-0.302404015,-0.264270820
