time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.104,15.268900,0.100775,13.000000,-0.190892,73.758554,1448.305675,995.923387
0.105,15.413691,0.101730,13.000000,-0.190892,73.858110,1447.906019,994.927825
0.106,15.558419,0.102686,13.000000,-0.175474,73.957567,1447.281643,993.779075
0.107,15.703107,0.103641,13.000000,-0.175469,74.056909,1446.881452,992.785603
0.108,15.847755,0.104595,13.000000,-0.175464,74.156151,1446.481092,991.793130
0.109,15.992370,0.105550,13.000000,-0.180161,74.255295,1446.149165,990.848661
0.110,16.136945,0.106504,13.000000,-0.180161,74.354344,1445.748545,989.858170
0.111,16.281462,0.107458,13.000000,-0.168060,74.453294,1445.170876,988.747660
0.112,16.425968,0.108411,13.000000,-0.187836,74.552133,1445.059079,987.957030
0.113,16.570447,0.109365,13.000000,-0.197079,74.650893,1444.793264,987.061859
0.114,16.714892,0.110318,13.000000,-0.200642,74.749564,1444.444230,986.110784
0.115,16.859282,0.111271,13.000000,-0.191191,74.848139,1443.904312,985.030518
0.116,17.003620,0.112224,13.000000,-0.182927,74.946607,1443.381476,983.963208
0.117,17.147908,0.113176,13.000000,-0.175702,75.044967,1442.873563,982.907350
0.118,17.292191,0.114128,13.000000,-0.199982,75.143223,1442.828160,982.167593
0.119,17.436447,0.115081,13.000000,-0.209463,75.241404,1442.565448,981.280594
0.120,17.580666,0.116032,13.000000,-0.211470,75.339497,1442.192757,980.319734
0.121,17.724857,0.116984,13.000000,-0.219508,75.437493,1441.908712,979.420145
0.122,17.869008,0.117935,13.000000,-0.219508,75.535400,1441.506208,978.441078
0.123,18.013118,0.118887,13.000000,-0.219508,75.633209,1441.103527,977.462990
0.124,18.157190,0.119837,13.000000,-0.220903,75.730920,1440.721256,976.499833
0.125,18.301249,0.120788,13.000000,-0.238985,75.828535,1440.585201,975.704505
0.126,18.445274,0.121739,13.000000,-0.243565,75.926070,1440.249785,974.774952
0.127,18.589208,0.122689,13.000000,-0.209196,76.023513,1439.338364,973.456831
0.128,18.733086,0.123638,13.000000,-0.198670,76.120823,1438.778980,972.378464
0.129,18.876928,0.124588,13.000000,-0.202033,76.218026,1438.424897,971.440067
0.130,19.020763,0.125537,13.000000,-0.223823,76.315135,1438.343740,970.686876
0.131,19.164538,0.126486,13.000000,-0.211459,76.412169,1437.756327,969.592897
0.132,19.308279,0.127435,13.000000,-0.215540,76.509093,1437.412554,968.664462
0.133,19.451973,0.128383,13.000000,-0.210500,76.605925,1436.933231,967.645745
0.134,19.595628,0.129331,13.000000,-0.212376,76.702655,1436.556427,966.697212
0.135,19.739255,0.130279,13.000000,-0.220300,76.799290,1436.269409,965.810101
