time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.090,26.162416,0.172672,13.000000,-0.223076,80.958659,2836.641879,1848.488333
0.091,26.445930,0.174543,13.000000,-0.227791,81.143377,2835.135620,1844.888284
0.092,26.729291,0.176413,13.000000,-0.231914,81.327735,2833.610069,1841.283577
0.093,27.012459,0.178282,13.000000,-0.222952,81.511733,2831.680132,1837.424384
0.094,27.295437,0.180150,13.000000,-0.215117,81.695345,2829.782956,1833.595426
0.095,27.578246,0.182016,13.000000,-0.214053,81.878575,2828.093165,1829.909548
0.096,27.860888,0.183882,13.000000,-0.213619,82.061437,2826.421430,1826.243635
0.097,28.143344,0.185746,13.000000,-0.206956,82.243932,2824.555221,1822.460475
0.098,28.425635,0.187609,13.000000,-0.207414,82.426050,2822.908205,1818.827283
0.099,28.707780,0.189471,13.000000,-0.214097,82.607804,2821.453375,1815.325864
0.100,28.989774,0.191333,13.000000,-0.218767,82.789209,2819.934956,1811.791166
0.101,29.271597,0.193193,13.000000,-0.217741,82.970260,2818.237934,1808.149609
0.102,29.553232,0.195051,13.000000,-0.210560,83.150948,2816.347363,1804.392245
0.103,29.834720,0.196909,13.000000,-0.216848,83.331260,2814.875970,1800.911762
0.104,30.116058,0.198766,13.000000,-0.222346,83.511225,2813.378917,1797.422430
0.105,30.397257,0.200622,13.000000,-0.231356,83.690840,2811.990987,1794.010313
0.106,30.678291,0.202477,13.000000,-0.231961,83.870115,2810.338458,1790.436906
0.107,30.959188,0.204331,13.000000,-0.241843,84.049033,2808.976267,1787.056187
0.108,31.239946,0.206184,13.000000,-0.250483,84.227614,2807.574316,1783.657387
0.109,31.520469,0.208035,13.000000,-0.229312,84.405854,2805.231811,1779.669158
0.110,31.800817,0.209885,13.000000,-0.226961,84.583696,2803.480598,1776.065285
0.111,32.080971,0.211734,13.000000,-0.218621,84.761178,2801.538578,1772.348858
0.112,32.360953,0.213582,13.000000,-0.217613,84.938289,2799.826719,1768.786480
0.113,32.640805,0.215429,13.000000,-0.229298,85.115044,2798.515847,1765.485082
0.114,32.920492,0.217275,13.000000,-0.230388,85.291469,2796.868067,1761.978367
0.115,33.200022,0.219120,13.000000,-0.234184,85.467544,2795.305085,1758.532804
0.116,33.479355,0.220964,13.000000,-0.224937,85.643274,2793.325779,1754.833256
0.117,33.758513,0.222806,13.000000,-0.223135,85.818635,2791.581845,1751.290004
0.118,34.037538,0.224648,13.000000,-0.234126,85.993642,2790.244855,1748.009688
0.119,34.316431,0.226488,13.000000,-0.245855,86.168321,2788.930887,1744.750685
0.120,34.595181,0.228328,13.000000,-0.253991,86.342675,2787.501379,1741.426335
0.121,34.873764,0.230167,13.000000,-0.254822,86.516696,2785.836901,1737.962515
0.122,35.152121,0.232004,13.000000,-0.236698,86.690371,2783.562667,1734.126540
0.123,35.430317,0.233840,13.000000,-0.239702,86.863663,2781.965030,1730.720769
0.124,35.708378,0.235675,13.000000,-0.250117,87.036615,2780.604898,1727.470049
0.125,35.986239,0.237509,13.000000,-0.240809,87.209242,2778.608325,1723.831350
0.126,36.263958,0.239342,13.000000,-0.249580,87.381505,2777.193379,1720.561482
0.127,36.541491,0.241174,13.000000,-0.244681,87.553442,2775.335863,1717.024779
0.128,36.818861,0.243004,13.000000,-0.246681,87.725026,2773.700011,1713.633118
0.129,37.096087,0.244834,13.000000,-0.254714,87.896270,2772.258516,1710.368870
0.130,37.373203,0.246663,13.000000,-0.273245,88.067188,2771.157107,1707.321138
0.131,37.650143,0.248491,13.000000,-0.271656,88.237802,2769.401609,1703.877077
0.132,37.926963,0.250318,13.000000,-0.287112,88.408072,2768.199533,1700.780794
0.133,38.203612,0.252144,13.000000,-0.287112,88.578033,2766.493418,1697.381586
0.134,38.480053,0.253968,13.000000,-0.275374,88.747653,2764.402829,1693.754404
0.135,38.756337,0.255792,13.000000,-0.279800,88.916912,2762.838498,1690.457767
0.136,39.032462,0.257614,13.000000,-0.283671,89.085841,2761.254964,1687.156592
0.137,39.308319,0.259435,13.000000,-0.253893,89.254440,2758.567501,1683.189061
0.138,39.584004,0.261254,13.000000,-0.253893,89.422643,2756.854032,1679.825004
0.139,39.859505,0.263073,13.000000,-0.249979,89.590510,2755.010615,1676.389386
0.140,40.134777,0.264890,13.000000,-0.232464,89.758033,2752.717970,1672.688616
0.141,40.409889,0.266705,13.000000,-0.236000,89.925187,2751.116609,1669.416251
0.142,40.684866,0.268520,13.000000,-0.247287,90.092014,2749.770059,1666.305468
0.143,40.959671,0.270334,13.000000,-0.247287,90.258530,2748.049954,1662.975147
0.144,41.234218,0.272146,13.000000,-0.221376,90.424713,2745.471004,1659.133244
0.145,41.508547,0.273956,13.000000,-0.207455,90.590513,2743.286348,1655.538843
0.146,41.782662,0.275766,13.000000,-0.195284,90.755953,2741.157485,1651.986610
0.147,42.056617,0.277574,13.000000,-0.198891,90.921039,2739.550837,1648.757047
0.148,42.330400,0.279381,13.000000,-0.198891,91.085802,2737.823122,1645.461790
0.149,42.604018,0.281187,13.000000,-0.201649,91.250235,2736.186024,1642.228272
0.150,42.877426,0.282991,13.000000,-0.190207,91.414346,2734.074037,1638.717228
0.151,43.150647,0.284794,13.000000,-0.186487,91.578106,2732.217964,1635.367620
0.152,43.423794,0.286597,13.000000,-0.215720,91.741531,2731.462982,1632.683779
0.153,43.696767,0.288399,13.000000,-0.215720,91.904688,2729.729318,1629.420640
0.154,43.969562,0.290199,13.000000,-0.214514,92.067519,2727.953923,1626.139901
0.155,44.242182,0.291998,13.000000,-0.214022,92.230022,2726.201172,1622.880001
0.156,44.514627,0.293797,13.000000,-0.213592,92.392199,2724.449203,1619.627850
0.157,44.786896,0.295594,13.000000,-0.212887,92.554052,2722.686689,1616.376704
0.158,45.058990,0.297389,13.000000,-0.212887,92.715579,2720.946642,1613.146150
0.159,45.330949,0.299184,13.000000,-0.224125,92.876784,2719.584967,1610.146811
0.160,45.602727,0.300978,13.000000,-0.222425,93.037689,2717.785190,1606.894713
0.161,45.874305,0.302770,13.000000,-0.214656,93.198270,2715.778448,1603.527721
0.162,46.145807,0.304562,13.000000,-0.243537,93.358514,2715.013046,1600.900468
0.163,46.417133,0.306353,13.000000,-0.243537,93.518495,2713.267483,1597.700839
0.164,46.688299,0.308143,13.000000,-0.247556,93.678157,2711.657354,1594.587979
0.165,46.959296,0.309931,13.000000,-0.249195,93.837508,2709.965220,1591.433745
0.166,47.230101,0.311719,13.000000,-0.244345,93.996543,2708.050657,1588.156032
0.167,47.500744,0.313505,13.000000,-0.248173,94.155251,2706.430880,1585.058439
0.168,47.771212,0.315290,13.000000,-0.248173,94.313650,2704.679218,1581.890466
0.169,48.041490,0.317074,13.000000,-0.244027,94.471732,2702.784352,1578.645903
0.170,48.311579,0.318856,13.000000,-0.239827,94.629490,2700.886086,1575.406730
0.171,48.581522,0.320638,13.000000,-0.248720,94.786925,2699.435876,1572.435914
0.172,48.851259,0.322418,13.000000,-0.239741,94.944062,2697.370596,1569.113586
0.173,49.120821,0.324197,13.000000,-0.239741,95.100868,2695.612574,1565.977474
0.174,49.390242,0.325976,13.000000,-0.250148,95.257360,2694.212074,1563.055757
0.175,49.659492,0.327753,13.000000,-0.251461,95.413560,2692.497191,1559.958017
0.176,49.928569,0.329529,13.000000,-0.252609,95.569451,2690.775476,1556.863167
0.177,50.197455,0.331303,13.000000,-0.248208,95.725033,2688.860533,1553.663508
0.178,50.466165,0.333077,13.000000,-0.248208,95.880295,2687.096612,1550.558269
0.179,50.734667,0.334849,13.000000,-0.239350,96.035246,2685.024040,1547.282070
0.180,51.002959,0.336620,13.000000,-0.229454,96.189871,2682.913564,1543.991660
0.181,51.271092,0.338389,13.000000,-0.234978,96.344166,2681.337818,1541.016239
0.182,51.539017,0.340158,13.000000,-0.225632,96.498165,2679.243044,1537.749337
0.183,51.806692,0.341924,13.000000,-0.204893,96.651837,2676.748912,1534.261125
0.184,52.074126,0.343689,13.000000,-0.186761,96.805160,2674.343176,1530.832006
0.185,52.341371,0.345453,13.000000,-0.183473,96.958141,2672.454341,1527.706637
0.186,52.608442,0.347216,13.000000,-0.184369,97.110810,2670.710628,1524.671176
0.187,52.875391,0.348978,13.000000,-0.200231,97.263175,2669.490830,1521.941121
0.188,53.142190,0.350738,13.000000,-0.207817,97.415268,2667.980229,1519.050991
0.189,53.408833,0.352498,13.000000,-0.214450,97.567072,2666.435442,1516.147570
0.190,53.675275,0.354257,13.000000,-0.207683,97.718585,2664.417982,1512.981953
0.191,53.941497,0.356014,13.000000,-0.195804,97.869783,2662.218560,1509.720414
0.192,54.207480,0.357769,13.000000,-0.178813,98.020654,2659.836635,1506.363177
0.193,54.473278,0.359524,13.000000,-0.176524,98.171191,2657.972204,1503.306676
