time,Vin,Pw,Force,Fx,Fy,Fz
0.000000,0.000000,0.000000,0.027038986,-0.010240204,0.013750731,-0.020908429
0.001000,0.000000,0.000000,0.140015959,0.136942258,-0.027445219,-0.009901852
0.002000,0.000000,0.000000,0.334782602,0.328461080,-0.063464333,-0.012844773
0.003000,0.000000,0.000000,0.281382756,0.218290568,-0.177428635,0.006675541
0.004000,0.000000,0.000000,0.164119480,0.148259447,-0.068936571,0.014215814
0.005000,0.000000,0.000000,0.241763391,0.087028696,-0.225405434,0.008242178
0.006000,0.000000,0.000000,0.374813153,0.096324282,-0.362211840,0.003019211
0.007000,0.000000,0.000000,0.311409251,0.104451749,-0.293331086,0.004735767
0.008000,0.000000,0.000000,0.081125161,0.004443210,-0.079473323,0.015669736
0.009000,0.000000,0.000000,0.246094786,-0.241258409,0.045869114,0.015907484
0.010000,0.000000,0.000000,0.268767946,-0.256384248,0.078857036,0.016878803
0.011000,0.000000,0.000000,0.208143490,-0.203934120,0.029479587,0.029420081
0.012000,0.000000,0.000000,0.166931587,-0.158075068,0.049138944,0.021535821
0.013000,0.000000,0.000000,0.322565055,-0.318457289,-0.044307003,0.025885512
0.014000,0.000000,0.000000,0.325468064,-0.321038685,0.047456504,0.024728603
0.015000,0.000000,0.000000,0.235937997,-0.197631987,0.127688668,0.017433891
0.016000,0.000000,0.000000,0.336546793,-0.089733032,0.323502267,0.023622230
0.017000,0.000000,0.000000,0.370760071,0.004606941,0.369045498,0.035316105
0.018000,0.000000,0.000000,0.384131026,0.033547605,0.380849902,0.037209610
0.019000,0.000000,0.000000,0.426980251,-0.076099884,0.419186616,0.028346489
0.020000,0.000000,0.000000,0.345068488,-0.109136809,0.327042091,0.014313954
0.021000,0.000000,0.000000,0.338712477,-0.138022192,0.309308641,0.002044800
0.022000,0.000000,0.000000,0.281800756,-0.226109584,0.168139936,0.003883804
0.023000,0.000000,0.000000,0.316191384,-0.315531055,-0.008271204,0.018674366
