time,Vin,Pw,Force,Fx,Fy,Fz
0.000000,0.000000,0.000000,2.534266324,0.834217139,2.040929741,1.249477235
0.001000,0.000000,0.000000,2.650203361,1.126367288,2.046973574,1.250909180
0.002000,0.000000,0.000000,2.650203361,1.126367288,2.046973574,1.250909180
0.003000,0.000000,0.000000,2.650203361,1.126367288,2.046973574,1.250909180
0.004000,0.000000,0.000000,2.753515505,1.117265245,2.175314485,1.265532653
0.005000,0.000000,0.000000,2.793771990,1.122519108,2.227302887,1.258663829
0.006000,0.000000,0.000000,2.852165623,1.189944604,2.272758232,1.246374982
0.007000,0.000000,0.000000,2.751489664,1.123233456,2.186837785,1.235630396
0.008000,0.000000,0.000000,2.751489664,1.123233456,2.186837785,1.235630396
0.009000,0.000000,0.000000,3.095041845,1.828208093,2.153625959,1.264450244
0.010000,0.000000,0.000000,3.027164696,1.788370954,2.083473944,1.274594740
0.011000,0.000000,0.000000,3.058477810,1.772123040,2.147003368,1.266587140
0.012000,0.000000,0.000000,3.145840763,1.695085045,2.328213155,1.265868991
0.013000,0.000000,0.000000,3.219578499,1.690559783,2.423819596,1.277807457
0.014000,0.000000,0.000000,3.253366392,1.812266889,2.381748070,1.275679321
0.015000,0.000000,0.000000,3.314302585,2.074552377,2.249969392,1.272191731
0.016000,0.000000,0.000000,3.241417469,2.336501109,1.852753409,1.270769288
0.017000,0.000000,0.000000,3.150006547,2.377036834,1.631116765,1.269525594
0.018000,0.000000,0.000000,3.168687750,2.412478689,1.625827362,1.255871817
0.019000,0.000000,0.000000,3.151321720,2.443466790,1.558370793,1.237650638
0.020000,0.000000,0.000000,3.355121832,2.494250096,1.871854554,1.237626557
0.021000,0.000000,0.000000,3.360669640,2.326466940,2.087640561,1.234264516
0.022000,0.000000,0.000000,3.342259016,2.242599889,2.150646392,1.231324962
0.023000,0.000000,0.000000,3.288189993,2.106440030,2.205734677,1.228754803
0.024000,0.000000,0.000000,3.289572951,1.987390523,2.316732217,1.226507620
0.025000,0.000000,0.000000,3.136174504,1.925851552,2.145330946,1.234601738
0.026000,0.000000,0.000000,3.240272919,2.269318434,1.949759777,1.244186178
0.027000,0.000000,0.000000,3.257985918,2.381128436,1.841596660,1.246283016
0.028000,0.000000,0.000000,3.406086250,2.604551684,1.809857574,1.241833172
0.029000,0.000000,0.000000,3.495666671,2.611403180,1.970602498,1.231659328
0.030000,0.000000,0.000000,3.597364990,2.752874650,1.977630260,1.204862892
0.031000,0.000000,0.000000,3.817756976,2.903485445,2.168676254,1.200784705
0.032000,0.000000,0.000000,3.751465005,2.998435523,1.907339574,1.202052348
0.033000,0.000000,0.000000,3.645363930,2.892958263,1.867338990,1.196877509
0.034000,0.000000,0.000000,3.604762008,2.863567519,1.832365027,1.198636144
0.035000,0.000000,0.000000,3.685739117,2.900701979,1.927449728,1.206456969
0.036000,0.000000,0.000000,3.536853623,2.726021894,1.910570367,1.194930565
0.037000,0.000000,0.000000,3.611249920,2.717608994,2.058659349,1.190650675
0.038000,0.000000,0.000000,3.698014185,2.835916995,2.062475214,1.174342242
0.039000,0.000000,0.000000,3.727984664,3.002189828,1.877316003,1.166366372
0.040000,0.000000,0.000000,3.686577368,3.084736347,1.652592733,1.159392780
0.041000,0.000000,0.000000,3.412375365,2.795981999,1.574788396,1.160530826
0.042000,0.000000,0.000000,3.299418897,2.653113946,1.576577425,1.166856920
0.043000,0.000000,0.000000,3.333208093,2.653862928,1.640973491,1.172388054
0.044000,0.000000,0.000000,3.304107076,2.654517791,1.571613603,1.183507311
0.045000,0.000000,0.000000,3.304107076,2.654517791,1.571613603,1.183507311
0.046000,0.000000,0.000000,3.304107076,2.654517791,1.571613603,1.183507311
0.047000,0.000000,0.000000,2.968158866,2.357223081,1.340178578,1.207223168
0.048000,0.000000,0.000000,3.364734231,2.527052662,1.864170175,1.208433221
0.049000,0.000000,0.000000,3.438152109,2.606474825,1.892426270,1.202456538
0.050000,0.000000,0.000000,3.420526391,2.613084652,1.854299746,1.197230907
0.051000,0.000000,0.000000,3.285028553,2.631812522,1.556281945,1.201233512
0.052000,0.000000,0.000000,3.372755014,2.698070173,1.623228416,1.208727942
0.053000,0.000000,0.000000,3.451968574,2.756001642,1.681762146,1.221563779
0.054000,0.000000,0.000000,3.701354426,2.995148787,1.795772163,1.226503431
0.055000,0.000000,0.000000,4.085707854,3.374204609,1.947951402,1.230137091
0.056000,0.000000,0.000000,4.175135866,3.472834225,1.965679237,1.227716204
0.057000,0.000000,0.000000,4.307610749,3.438077222,2.285203834,1.230032040
0.058000,0.000000,0.000000,4.200739594,3.277352957,2.323383132,1.227624354
0.059000,0.000000,0.000000,4.101368546,3.073994045,2.419596531,1.231802413
0.060000,0.000000,0.000000,4.072467227,3.021853674,2.440887545,1.222889070
0.061000,0.000000,0.000000,4.218627543,3.101929162,2.585166758,1.221378997
0.062000,0.000000,0.000000,4.243454206,3.178220721,2.531139352,1.224397905
0.063000,0.000000,0.000000,4.162879036,3.112982840,2.475581628,1.228981411
0.064000,0.000000,0.000000,4.180604571,3.118774846,2.489837347,1.245555307
0.065000,0.000000,0.000000,4.252317378,3.249502713,2.439469787,1.253763281
0.066000,0.000000,0.000000,4.256591760,3.238139125,2.458263454,1.260939810
0.067000,0.000000,0.000000,3.672708991,2.748444385,2.072926599,1.279773462
0.068000,0.000000,0.000000,3.672708991,2.748444385,2.072926599,1.279773462
0.069000,0.000000,0.000000,3.672708991,2.748444385,2.072926599,1.279773462
0.070000,0.000000,0.000000,3.672708991,2.748444385,2.072926599,1.279773462
0.071000,0.000000,0.000000,3.707200836,2.592215896,2.308249589,1.302205291
0.072000,0.000000,0.000000,3.651535751,2.607963426,2.193782452,1.311319435
0.073000,0.000000,0.000000,3.650484856,2.614386190,2.180618247,1.317546430
0.074000,0.000000,0.000000,3.475966422,2.431506286,2.106276452,1.316707732
0.075000,0.000000,0.000000,3.417417408,2.397271455,2.041276722,1.328540799
