time,Vin,Pw,Force,Fx,Fy,Fz
0.000000,0.000000,0.000000,3.948486998,-3.557135093,1.700990132,0.209695197
0.001000,0.000000,0.000000,3.948486998,-3.557135093,1.700990132,0.209695197
0.002000,0.000000,0.000000,3.919880699,-3.552077262,1.645895342,0.198091743
0.003000,0.000000,0.000000,4.063546759,-3.771428849,1.500669818,0.191642371
0.004000,0.000000,0.000000,4.046389756,-3.739442071,1.533579874,0.194873873
0.005000,0.000000,0.000000,3.949714994,-3.648643017,1.499522478,0.197699293
0.006000,0.000000,0.000000,3.936263050,-3.694917814,1.344081154,0.187603289
0.007000,0.000000,0.000000,3.893177752,-3.735377549,1.082509457,0.178775987
0.008000,0.000000,0.000000,3.620301642,-3.417800804,1.178172555,0.192694251
0.009000,0.000000,0.000000,3.517017230,-3.304588530,1.188776959,0.189510384
0.010000,0.000000,0.000000,3.388138034,-3.181888081,1.151219291,0.172515861
0.011000,0.000000,0.000000,3.571505915,-3.349648886,1.228042595,0.165584501
0.012000,0.000000,0.000000,3.571505915,-3.349648886,1.228042595,0.165584501
0.013000,0.000000,0.000000,3.571505915,-3.349648886,1.228042595,0.165584501
0.014000,0.000000,0.000000,3.571505915,-3.349648886,1.228042595,0.165584501
0.015000,0.000000,0.000000,3.937903766,-3.694824884,1.352260076,0.163547633
0.016000,0.000000,0.000000,4.082153772,-3.833513775,1.393964263,0.158161891
0.017000,0.000000,0.000000,4.178450046,-3.919388881,1.440283335,0.153034303
0.018000,0.000000,0.000000,4.450929556,-4.115057196,1.688895234,0.157197583
0.019000,0.000000,0.000000,4.500967755,-4.165552512,1.698152187,0.152191174
0.020000,0.000000,0.000000,4.404773620,-4.084038693,1.643414023,0.147813889
0.021000,0.000000,0.000000,4.276151133,-4.012768203,1.469890755,0.150269855
0.022000,0.000000,0.000000,4.087889592,-3.887621974,1.255341210,0.146134010
0.023000,0.000000,0.000000,4.011160416,-3.855236495,1.100128605,0.127579385
0.024000,0.000000,0.000000,3.934008085,-3.749886284,1.183372155,0.120011723
0.025000,0.000000,0.000000,3.909124799,-3.720606624,1.193323158,0.119678227
0.026000,0.000000,0.000000,4.049091015,-3.883501914,1.139191829,0.125669825
0.027000,0.000000,0.000000,4.096408281,-3.963095325,1.029030990,0.124625311
0.028000,0.000000,0.000000,3.968073492,-3.857996982,0.919226916,0.128407178
0.029000,0.000000,0.000000,3.936689289,-3.815131731,0.962371389,0.127018679
0.030000,0.000000,0.000000,3.970763165,-3.840484940,1.000094168,0.132087848
0.031000,0.000000,0.000000,4.077876627,-3.925484023,1.095908416,0.136520007
0.032000,0.000000,0.000000,4.138729332,-3.999801807,1.054018584,0.140395204
0.033000,0.000000,0.000000,4.573346512,-4.419961707,1.165969392,0.141252262
0.034000,0.000000,0.000000,4.725929414,-4.557805299,1.240939145,0.144532786
0.035000,0.000000,0.000000,4.629278555,-4.489831394,1.117992361,0.147401068
0.036000,0.000000,0.000000,4.607895449,-4.493231196,1.010495525,0.149908911
0.037000,0.000000,0.000000,4.714962202,-4.621867472,0.916507141,0.170951165
0.038000,0.000000,0.000000,4.582965524,-4.542204418,0.581879077,0.182671180
0.039000,0.000000,0.000000,4.575872610,-4.539022831,0.541752224,0.205879591
0.040000,0.000000,0.000000,4.717735132,-4.661904760,0.695163419,0.201038806
0.041000,0.000000,0.000000,4.990463563,-4.895008597,0.954960101,0.177956776
0.042000,0.000000,0.000000,5.148219837,-5.035987889,1.056446063,0.164058505
0.043000,0.000000,0.000000,5.289231790,-5.204192934,0.932289067,0.152269248
0.044000,0.000000,0.000000,5.359385277,-5.243487123,1.099455808,0.141598967
0.045000,0.000000,0.000000,5.496132862,-5.403507165,0.994288345,0.144835923
0.046000,0.000000,0.000000,5.537849602,-5.480586642,0.776672908,0.166515668
0.047000,0.000000,0.000000,5.588711626,-5.547980026,0.649235687,0.179187870
0.048000,0.000000,0.000000,5.745680807,-5.721256174,0.503223391,0.163835103
0.049000,0.000000,0.000000,5.842558064,-5.821237986,0.472980703,0.157994598
0.050000,0.000000,0.000000,5.802565663,-5.782992007,0.446538423,0.165454404
0.051000,0.000000,0.000000,5.784770181,-5.749552160,0.611914537,0.178259969
0.052000,0.000000,0.000000,5.876363890,-5.845978193,0.568013317,0.183173153
0.053000,0.000000,0.000000,5.962784884,-5.933273665,0.558899839,0.196718498
0.054000,0.000000,0.000000,5.919615575,-5.880948867,0.647324348,0.193028930
0.055000,0.000000,0.000000,6.201316314,-6.148503043,0.784338772,0.192476081
0.056000,0.000000,0.000000,6.371055407,-6.320459136,0.781601936,0.176753260
0.057000,0.000000,0.000000,6.672086761,-6.602260825,0.949821001,0.157269883
0.058000,0.000000,0.000000,6.800634879,-6.717196033,1.051952761,0.145971203
0.059000,0.000000,0.000000,6.707915501,-6.629192499,1.015586560,0.136092358
0.060000,0.000000,0.000000,6.565336686,-6.489415961,0.983790270,0.152587666
0.061000,0.000000,0.000000,6.618370140,-6.555699820,0.893157767,0.167010112
0.062000,0.000000,0.000000,6.643866135,-6.593598289,0.799565367,0.161598399
0.063000,0.000000,0.000000,6.620032692,-6.583958358,0.669251395,0.168605338
0.064000,0.000000,0.000000,6.689812797,-6.638361669,0.806640572,0.187298130
0.065000,0.000000,0.000000,6.798652595,-6.748760312,0.801101209,0.184792360
0.066000,0.000000,0.000000,6.714149553,-6.656790293,0.859089797,0.170035104
0.067000,0.000000,0.000000,6.901821156,-6.796542018,1.189657553,0.163910897
0.068000,0.000000,0.000000,6.992554172,-6.887063132,1.198818710,0.164344053
0.069000,0.000000,0.000000,7.206236758,-7.091872733,1.269660495,0.152156407
0.070000,0.000000,0.000000,7.478497566,-7.333777054,1.457263746,0.141500306
0.071000,0.000000,0.000000,7.595734728,-7.419619075,1.621292076,0.125900105
0.072000,0.000000,0.000000,7.558052752,-7.387592809,1.591733846,0.118394478
0.073000,0.000000,0.000000,7.626753927,-7.466672143,1.550368606,0.111981026
0.074000,0.000000,0.000000,7.736744085,-7.598645928,1.451369622,0.106373512
0.075000,0.000000,0.000000,7.637853370,-7.525539839,1.301979365,0.088904288
0.076000,0.000000,0.000000,7.534689152,-7.398788679,1.422689453,0.073630312
0.077000,0.000000,0.000000,7.445115379,-7.253900699,1.675445345,0.059586550
0.078000,0.000000,0.000000,7.326290123,-7.098452867,1.812056167,0.054279935
0.079000,0.000000,0.000000,7.269861496,-7.025371038,1.868668114,0.055923354
0.080000,0.000000,0.000000,7.269861496,-7.025371038,1.868668114,0.055923354
0.081000,0.000000,0.000000,7.360125747,-7.125349198,1.843675763,0.041346170
0.082000,0.000000,0.000000,7.183895446,-6.982034219,1.691010623,-0.005917537
0.083000,0.000000,0.000000,7.270922017,-7.112077548,1.511506189,-0.002992666
0.084000,0.000000,0.000000,7.265855540,-7.100115445,1.543054507,-0.000435345
0.085000,0.000000,0.000000,7.167610490,-6.963992838,1.696302052,0.001800614
0.086000,0.000000,0.000000,7.115024371,-6.907807755,1.704628237,-0.002527592
0.087000,0.000000,0.000000,7.226381380,-7.059163356,1.545568998,-0.004127039
0.088000,0.000000,0.000000,7.200772258,-7.053850646,1.447173151,-0.001427169
0.089000,0.000000,0.000000,7.105985350,-6.986373698,1.298310238,0.000933426
0.090000,0.000000,0.000000,6.777478847,-6.676048741,1.168153990,0.002997380
0.091000,0.000000,0.000000,6.709336294,-6.593215928,1.242849217,0.004801969
0.092000,0.000000,0.000000,6.723269346,-6.559446148,1.475132114,0.001476146
0.093000,0.000000,0.000000,6.637504854,-6.491266048,1.385587627,-0.009094471
0.094000,0.000000,0.000000,6.391746110,-6.243158153,1.370127485,-0.012053560
0.095000,0.000000,0.000000,6.163551004,-6.026228416,1.293778268,-0.008357614
0.096000,0.000000,0.000000,6.001327707,-5.899390727,1.101359671,-0.011409299
0.097000,0.000000,0.000000,6.118772230,-5.989896988,1.249200433,0.002439155
0.098000,0.000000,0.000000,5.925132104,-5.804792988,1.188047358,0.010597078
0.099000,0.000000,0.000000,5.918399719,-5.768613548,1.323074565,0.005163476
0.100000,0.000000,0.000000,5.778127838,-5.611316845,1.378301899,0.012979051
0.101000,0.000000,0.000000,5.763164979,-5.599450334,1.363757308,0.019812493
0.102000,0.000000,0.000000,5.839465535,-5.697771516,1.277089777,0.061637496
0.103000,0.000000,0.000000,5.778433833,-5.675040791,1.086768317,0.056073151
0.104000,0.000000,0.000000,5.782169804,-5.717998347,0.857531505,0.051208042
0.105000,0.000000,0.000000,5.870995054,-5.818389549,0.782765146,0.046954301
0.106000,0.000000,0.000000,5.870995054,-5.818389549,0.782765146,0.046954301
0.107000,0.000000,0.000000,6.706958885,-6.625045163,1.044834566,0.019869656
0.108000,0.000000,0.000000,6.936638783,-6.862780913,1.009362863,0.019554013
0.109000,0.000000,0.000000,6.898367829,-6.819314496,1.041180519,0.019278035
0.110000,0.000000,0.000000,6.838261375,-6.781310230,0.880504291,0.019036737
0.111000,0.000000,0.000000,6.781986948,-6.748081720,0.677187381,0.012542576
0.112000,0.000000,0.000000,6.890748940,-6.866331023,0.579527622,0.008183129
0.113000,0.000000,0.000000,6.729727913,-6.696754780,0.665359968,0.003052873
0.114000,0.000000,0.000000,6.535221853,-6.485656263,0.803238156,-0.013999067
0.115000,0.000000,0.000000,6.608741243,-6.552412580,0.860958206,-0.010058641
0.116000,0.000000,0.000000,6.712681327,-6.673611904,0.722929382,-0.019179754
0.117000,0.000000,0.000000,6.678424639,-6.628801657,0.810886977,-0.052976992
0.118000,0.000000,0.000000,6.547126180,-6.489074234,0.867645848,-0.062988011
0.119000,0.000000,0.000000,6.416145794,-6.366905477,0.791608483,-0.052891453
0.120000,0.000000,0.000000,6.302099865,-6.260088898,0.725126256,-0.044063666
0.121000,0.000000,0.000000,6.498596903,-6.480854553,0.478502872,-0.036345211
0.122000,0.000000,0.000000,6.496085911,-6.481445610,0.435536161,-0.017413019
0.123000,0.000000,0.000000,6.432652485,-6.423067347,0.350967448,-0.006760398
0.124000,0.000000,0.000000,6.503592644,-6.497688819,0.277025952,-0.003729610
0.125000,0.000000,0.000000,6.440771835,-6.437269375,0.212376220,-0.001079682
0.126000,0.000000,0.000000,6.390647957,-6.384442461,0.281514318,-0.005045939
0.127000,0.000000,0.000000,6.385992162,-6.360701555,0.567522043,-0.017039459
0.128000,0.000000,0.000000,6.527482302,-6.505991997,0.529199348,-0.006433781
0.129000,0.000000,0.000000,6.651521311,-6.633024703,0.495692425,0.002839149
0.130000,0.000000,0.000000,6.752704821,-6.744094009,0.340732399,0.010946808
0.131000,0.000000,0.000000,6.576004296,-6.572810347,0.204551894,0.012456839
0.132000,0.000000,0.000000,6.755949479,-6.754278265,0.149009520,0.019355903
0.133000,0.000000,0.000000,6.913718586,-6.912942252,0.100446807,0.025388005
0.134000,0.000000,0.000000,7.051973005,-7.051667934,0.057986664,0.030662091
0.135000,0.000000,0.000000,7.047510373,-7.047297127,-0.041969633,0.035273416
0.136000,0.000000,0.000000,6.985315114,-6.980643718,-0.255028758,0.014172523
0.137000,0.000000,0.000000,7.107122420,-7.106948141,0.047481862,0.014922782
0.138000,0.000000,0.000000,6.970365663,-6.969966912,0.074509343,0.002662411
0.139000,0.000000,0.000000,6.916667767,-6.913031105,0.223804158,-0.014340462
0.140000,0.000000,0.000000,6.997891661,-6.988913768,0.354338032,-0.004073950
0.141000,0.000000,0.000000,6.938080084,-6.929597029,0.342804830,0.011185620
0.142000,0.000000,0.000000,6.777974280,-6.777452572,0.080472486,0.024416204
0.143000,0.000000,0.000000,6.682460820,-6.681876977,-0.085141316,0.023529225
0.144000,0.000000,0.000000,6.473553145,-6.472648060,-0.104279767,0.029036892
0.145000,0.000000,0.000000,6.415436253,-6.415375330,0.004650496,0.027569260
0.146000,0.000000,0.000000,6.553914406,-6.553795262,0.037060325,0.013719686
0.147000,0.000000,0.000000,6.786049352,-6.780637882,0.270773438,0.009872555
0.148000,0.000000,0.000000,6.813489572,-6.810325716,0.206909419,0.017096370
0.149000,0.000000,0.000000,6.648394964,-6.647787307,0.088238937,0.017129228
0.150000,0.000000,0.000000,6.631809550,-6.631337783,-0.078350826,0.010874772
0.151000,0.000000,0.000000,6.742714751,-6.742619073,-0.035510743,0.005406274
0.152000,0.000000,0.000000,6.629864067,-6.626618981,0.207399789,0.001938115
0.153000,0.000000,0.000000,6.490706712,-6.487165841,0.214331391,0.003875816
0.154000,0.000000,0.000000,6.304376700,-6.302405047,0.157560089,0.005570018
0.155000,0.000000,0.000000,6.206074378,-6.203693832,0.170754732,0.019617691
0.156000,0.000000,0.000000,6.245828257,-6.243050740,0.182291288,0.038183267
0.157000,0.000000,0.000000,6.008463494,-6.002253533,0.271740269,0.027263828
0.158000,0.000000,0.000000,5.896659534,-5.880036337,0.442282112,0.012364242
0.159000,0.000000,0.000000,5.854335548,-5.834401539,0.482529384,0.012991757
0.160000,0.000000,0.000000,5.812362820,-5.794501379,0.454887181,0.019823601
0.161000,0.000000,0.000000,5.901106311,-5.885278927,0.430718600,0.032080116
0.162000,0.000000,0.000000,5.971479251,-5.964649032,0.283923427,0.030230061
0.163000,0.000000,0.000000,5.922241423,-5.922016588,0.043355460,0.027987759
0.164000,0.000000,0.000000,5.934365378,-5.933938249,-0.054762226,0.045501521
0.165000,0.000000,0.000000,5.881657011,-5.881529937,-0.014886374,0.035681697
0.166000,0.000000,0.000000,5.837619998,-5.835707448,0.145642237,0.033379055
0.167000,0.000000,0.000000,5.677312718,-5.669979477,0.285998228,0.037648956
0.168000,0.000000,0.000000,5.786008825,-5.743792820,0.696613537,0.038363285
0.169000,0.000000,0.000000,5.837608838,-5.778110741,0.830564285,0.035723664
0.170000,0.000000,0.000000,5.866131919,-5.808116144,0.822018580,0.039698933
0.171000,0.000000,0.000000,5.812696337,-5.771519104,0.688883054,0.049457840
0.172000,0.000000,0.000000,5.906815275,-5.865184690,0.698141538,0.051707221
0.173000,0.000000,0.000000,5.975918262,-5.900915853,0.940954704,0.073453495
0.174000,0.000000,0.000000,5.915187462,-5.852657258,0.855705077,0.060121123
0.175000,0.000000,0.000000,5.863056285,-5.810463017,0.781168234,0.061030517
0.176000,0.000000,0.000000,5.818063324,-5.773571060,0.715997967,0.055542447
0.177000,0.000000,0.000000,5.779185010,-5.741315084,0.659017237,0.044460844
0.178000,0.000000,0.000000,5.806945599,-5.751285834,0.801173247,0.038077111
0.179000,0.000000,0.000000,5.910379687,-5.847494008,0.859152782,0.035473452
0.180000,0.000000,0.000000,5.858761274,-5.805948600,0.784182688,0.033196978
0.181000,0.000000,0.000000,5.814327148,-5.769623942,0.718633613,0.037489759
0.182000,0.000000,0.000000,5.831593637,-5.800695828,0.598489825,0.034959909
0.183000,0.000000,0.000000,5.831593637,-5.800695828,0.598489825,0.034959909
0.184000,0.000000,0.000000,5.728067191,-5.706584137,0.493998410,0.040209494
0.185000,0.000000,0.000000,5.827069029,-5.808409692,0.464914967,0.031054686
0.186000,0.000000,0.000000,5.793667181,-5.771775764,0.502318110,0.029333491
0.187000,0.000000,0.000000,5.634153059,-5.614081685,0.472189183,0.052961328
0.188000,0.000000,0.000000,5.795352237,-5.779684193,0.422813889,0.050858611
0.189000,0.000000,0.000000,5.886351627,-5.872323724,0.402675757,0.052931966
0.190000,0.000000,0.000000,5.840622718,-5.827658122,0.385068257,0.054744776
0.191000,0.000000,0.000000,5.800613341,-5.788605364,0.369673381,0.050046596
0.192000,0.000000,0.000000,5.769880443,-5.754460121,0.419044935,0.045938806
0.193000,0.000000,0.000000,5.816813026,-5.808375228,0.311459491,0.032923775
0.194000,0.000000,0.000000,5.779867986,-5.771745631,0.305314565,0.024684518
0.195000,0.000000,0.000000,5.747599893,-5.739719044,0.299941834,0.023763821
0.196000,0.000000,0.000000,5.716489670,-5.711717038,0.232412406,0.022958823
0.197000,0.000000,0.000000,5.695133439,-5.687233867,0.299032683,0.022254983
0.198000,0.000000,0.000000,6.093902121,-6.071142445,0.525978032,0.014818346
0.199000,0.000000,0.000000,6.220821681,-6.189988104,0.618539617,0.008854284
0.200000,0.000000,0.000000,6.201003924,-6.168235472,0.636637718,0.003639688
0.201000,0.000000,0.000000,6.177422904,-6.149216356,0.589629691,0.005363563
0.202000,0.000000,0.000000,6.225510434,-6.195419105,0.611360720,0.000587624
0.203000,0.000000,0.000000,6.208546868,-6.161263844,0.764741558,-0.007239186
0.204000,0.000000,0.000000,6.252882390,-6.205952661,0.764467381,-0.016714603
0.205000,0.000000,0.000000,6.317280091,-6.245025716,0.952723217,0.000133438
0.206000,0.000000,0.000000,6.254176675,-6.153525000,1.117322127,0.021147477
0.207000,0.000000,0.000000,6.156949029,-6.073522604,1.009909516,0.020671259
0.208000,0.000000,0.000000,6.226234718,-6.179413382,0.762087265,0.008486073
0.209000,0.000000,0.000000,6.249659235,-6.203964215,0.754302863,0.009786127
0.210000,0.000000,0.000000,6.296669250,-6.243287145,0.818172304,-0.001828753
0.211000,0.000000,0.000000,6.134986509,-6.089173052,0.748351968,0.000582306
0.212000,0.000000,0.000000,6.001491183,-5.954425506,0.750137367,0.002690383
0.213000,0.000000,0.000000,5.947141758,-5.899442690,0.751698407,0.004533551
0.214000,0.000000,0.000000,6.003879440,-5.989936712,0.408848254,0.008343703
0.215000,0.000000,0.000000,6.068769551,-6.056155132,0.390465096,0.022042825
0.216000,0.000000,0.000000,5.879071116,-5.862724887,0.437223886,0.027737278
0.217000,0.000000,0.000000,5.771410054,-5.756433657,0.415274940,0.013866590
0.218000,0.000000,0.000000,5.869967037,-5.851994937,0.458916033,0.008022129
0.219000,0.000000,0.000000,5.831319397,-5.765169056,0.875843452,0.003148274
0.220000,0.000000,0.000000,5.843341388,-5.796800759,0.735944093,0.011217087
0.221000,0.000000,0.000000,5.794291744,-5.761625653,0.613625006,0.030838313
0.222000,0.000000,0.000000,5.634140223,-5.605207074,0.569508841,0.029144308
0.223000,0.000000,0.000000,5.613727399,-5.594108340,0.468104625,0.027663178
0.224000,0.000000,0.000000,5.158777606,-5.141376570,0.423359283,0.000517079
0.225000,0.000000,0.000000,5.146878292,-5.125732643,0.465984468,0.008916538
0.226000,0.000000,0.000000,5.018447046,-4.986390884,0.566085067,0.016260489
0.227000,0.000000,0.000000,4.921048495,-4.883701280,0.604466247,0.028295759
0.228000,0.000000,0.000000,4.995002866,-4.963269638,0.561501006,0.026921261
0.229000,0.000000,0.000000,4.985956821,-4.970007288,0.398271231,0.013153116
0.230000,0.000000,0.000000,5.263811675,-5.261225435,0.164773544,0.008363446
0.231000,0.000000,0.000000,5.104878782,-5.104857150,-0.011433842,0.009493716
0.232000,0.000000,0.000000,4.970390639,-4.968138682,0.148660912,0.016765137
0.233000,0.000000,0.000000,5.059392366,-5.042452322,0.411024233,0.046741531
0.234000,0.000000,0.000000,4.964248169,-4.913575877,0.706526898,0.036765884
0.235000,0.000000,0.000000,4.925329516,-4.863726376,0.776400044,0.015477442
0.236000,0.000000,0.000000,4.882043009,-4.820141148,0.774660818,0.021996926
0.237000,0.000000,0.000000,4.792792853,-4.719201149,0.835972003,0.033980333
0.238000,0.000000,0.000000,4.572887857,-4.436012630,1.109152980,0.053618743
0.239000,0.000000,0.000000,4.422001600,-4.320511791,0.939935081,0.061628435
0.240000,0.000000,0.000000,4.334333754,-4.282357068,0.666318024,0.062348414
0.241000,0.000000,0.000000,4.215304739,-4.186165156,0.489916554,0.069261103
0.242000,0.000000,0.000000,4.121951318,-4.102061076,0.398514199,0.069021933
0.243000,0.000000,0.000000,4.270492919,-4.262599188,0.248723997,0.074123598
0.244000,0.000000,0.000000,4.299172665,-4.294553830,0.187630793,0.066990203
0.245000,0.000000,0.000000,4.264846500,-4.259661081,0.197046640,0.073319588
0.246000,0.000000,0.000000,4.172006548,-4.166321231,0.205279257,0.072570414
0.247000,0.000000,0.000000,4.036602199,-4.021878959,0.338141039,0.065632198
0.248000,0.000000,0.000000,3.900672745,-3.840103098,0.681538667,0.066038651
0.249000,0.000000,0.000000,3.924137669,-3.862318312,0.691720073,0.053638055
0.250000,0.000000,0.000000,3.934095207,-3.881741880,0.637790193,0.049078950
0.251000,0.000000,0.000000,3.819445723,-3.773060904,0.590637342,0.057659129
0.252000,0.000000,0.000000,3.781560305,-3.740869036,0.549409893,0.065161091
0.253000,0.000000,0.000000,3.908576250,-3.852921502,0.654550531,0.059395321
0.254000,0.000000,0.000000,3.974018442,-3.936357761,0.542459660,0.060395922
0.255000,0.000000,0.000000,4.183584604,-4.134972817,0.632950103,0.061270783
0.256000,0.000000,0.000000,4.357625817,-4.308629169,0.649237329,0.055752521
0.257000,0.000000,0.000000,4.323413428,-4.271967660,0.663477841,0.044644519
0.258000,0.000000,0.000000,4.213433786,-4.156950602,0.686815196,0.032723907
0.259000,0.000000,0.000000,4.311964446,-4.265013290,0.633501681,0.037076136
0.260000,0.000000,0.000000,4.336753961,-4.296664568,0.586887740,0.040881449
0.261000,0.000000,0.000000,4.448323622,-4.387170282,0.734627039,0.025359015
0.262000,0.000000,0.000000,4.321467842,-4.277807153,0.612473458,0.018070373
0.263000,0.000000,0.000000,4.142447635,-4.043646661,0.899151596,0.017902548
0.264000,0.000000,0.000000,4.119099572,-3.977451983,1.070482514,0.030400469
0.265000,0.000000,0.000000,4.147347468,-3.982407427,1.157451502,0.035044671
0.266000,0.000000,0.000000,4.293535189,-4.112403858,1.233491644,0.032822079
0.267000,0.000000,0.000000,4.187927058,-4.037568896,1.111480740,0.037161971
0.268000,0.000000,0.000000,4.362848320,-4.158361071,1.319769479,0.026214201
0.269000,0.000000,0.000000,4.523761334,-4.329078368,1.312580289,0.025101279
0.270000,0.000000,0.000000,4.503096452,-4.289847138,1.369126373,0.024128211
0.271000,0.000000,0.000000,4.605236409,-4.381209555,1.418566666,0.029560607
0.272000,0.000000,0.000000,4.735414540,-4.523922885,1.398962256,0.034310348
0.273000,0.000000,0.000000,5.080904912,-4.938401403,1.194130351,0.042883794
0.274000,0.000000,0.000000,5.046847303,-4.885432234,1.265561293,0.039676109
0.275000,0.000000,0.000000,5.156158717,-4.964783074,1.390847811,0.049437884
0.276000,0.000000,0.000000,5.271604647,-5.034162393,1.563222214,0.057972958
0.277000,0.000000,0.000000,5.375648211,-5.094823250,1.713935410,0.052869113
0.278000,0.000000,0.000000,5.726876728,-5.421874639,1.843156212,0.056281732
0.279000,0.000000,0.000000,5.658291357,-5.308150432,1.958691865,0.057673598
0.280000,0.000000,0.000000,5.777062618,-5.397212790,2.059708879,0.046324186
0.281000,0.000000,0.000000,5.445416250,-5.035559893,2.072038338,0.048495709
0.282000,0.000000,0.000000,5.510480502,-5.096045135,2.095979962,0.050865996
0.283000,0.000000,0.000000,5.462201066,-5.086097724,1.991249286,0.046655237
0.284000,0.000000,0.000000,5.055480230,-4.716491837,1.819616628,0.039754646
0.285000,0.000000,0.000000,5.066144778,-4.754240500,1.749614793,0.043223367
0.286000,0.000000,0.000000,5.393879683,-5.101404792,1.751241502,0.052539380
0.287000,0.000000,0.000000,5.583054569,-5.279279426,1.815495644,0.060684709
0.288000,0.000000,0.000000,5.591943417,-5.246306115,1.934507227,0.061523280
0.289000,0.000000,0.000000,5.909398430,-5.490637343,2.184479607,0.044047975
0.290000,0.000000,0.000000,5.939622966,-5.493935866,2.257123297,0.034410810
0.291000,0.000000,0.000000,5.902097379,-5.371156178,2.446302018,0.032267871
0.292000,0.000000,0.000000,6.102296786,-5.515132853,2.611707840,0.017827852
0.293000,0.000000,0.000000,6.222042179,-5.578185033,2.756328153,0.017768789
0.294000,0.000000,0.000000,6.295509965,-5.689410643,2.694964060,0.034942417
0.295000,0.000000,0.000000,6.222913172,-5.604898724,2.703458381,0.032732675
0.296000,0.000000,0.000000,6.132340442,-5.531006885,2.648053422,0.037083802
0.297000,0.000000,0.000000,6.114964829,-5.592064275,2.473947149,0.034604966
0.298000,0.000000,0.000000,6.038146590,-5.519785260,2.447383422,0.038720814
0.299000,0.000000,0.000000,5.957669788,-5.526998100,2.223250904,0.057242670
0.300000,0.000000,0.000000,5.971267676,-5.588559249,2.102526890,0.058513781
0.301000,0.000000,0.000000,5.985646163,-5.642384395,1.996973503,0.059625159
0.302000,0.000000,0.000000,5.967160670,-5.563781968,2.156011758,0.054313692
0.303000,0.000000,0.000000,5.989668000,-5.557888866,2.232232823,0.055952869
0.304000,0.000000,0.000000,6.137298338,-5.665999272,2.357143925,0.082192757
0.305000,0.000000,0.000000,6.139866252,-5.647261165,2.408089977,0.086611733
0.306000,0.000000,0.000000,5.890301382,-5.443848959,2.248148650,0.077372700
0.307000,0.000000,0.000000,5.817518867,-5.390195230,2.187127746,0.076114197
0.308000,0.000000,0.000000,5.783368450,-5.420035510,2.016399137,0.068558144
0.309000,0.000000,0.000000,5.801327175,-5.495037974,1.858837030,0.068407310
0.310000,0.000000,0.000000,5.642743677,-5.309287938,1.909570320,0.074558616
0.311000,0.000000,0.000000,5.505781843,-5.146879940,1.953928277,0.073653741
0.312000,0.000000,0.000000,5.469131960,-5.067712586,2.055543901,0.066579390
0.313000,0.000000,0.000000,5.363907758,-4.930077423,2.112199273,0.066762745
0.314000,0.000000,0.000000,5.251070859,-4.878154277,1.942598566,0.060554342
0.315000,0.000000,0.000000,5.192993767,-4.895587839,1.731478659,0.048842926
0.316000,0.000000,0.000000,4.950143266,-4.722335076,1.484057008,0.032320023
0.317000,0.000000,0.000000,4.743497063,-4.570853897,1.267727280,0.030439821
0.318000,0.000000,0.000000,4.642772581,-4.448270209,1.329341987,0.032852162
0.319000,0.000000,0.000000,4.546977358,-4.331229037,1.383781734,0.024621903
0.320000,0.000000,0.000000,4.242507107,-4.076590082,1.174629705,0.022910956
0.321000,0.000000,0.000000,4.250640509,-4.131919318,0.997183758,0.028496317
0.322000,0.000000,0.000000,4.305575703,-4.180295678,1.030531886,0.033379801
0.323000,0.000000,0.000000,4.353693800,-4.222592884,1.059689364,0.037649609
0.324000,0.000000,0.000000,4.319616347,-4.196743014,1.022350952,0.035099671
0.325000,0.000000,0.000000,3.907688586,-3.801076173,0.906224585,0.024637646
0.326000,0.000000,0.000000,3.746540922,-3.639700096,0.888171126,0.017439655
0.327000,0.000000,0.000000,3.682197233,-3.561434988,0.935218185,0.011146189
0.328000,0.000000,0.000000,3.687462970,-3.555836816,0.976353136,0.011926769
0.329000,0.000000,0.000000,3.538176049,-3.425278426,0.886655210,0.000042888
0.330000,0.000000,0.000000,3.435557344,-3.297750653,0.963272994,0.000191716
0.331000,0.000000,0.000000,3.333132035,-3.168765086,1.033765807,0.005024527
0.332000,0.000000,0.000000,3.184997100,-3.024015711,0.999685046,0.012857563
0.333000,0.000000,0.000000,3.055505309,-2.897456078,0.969886999,0.013423086
0.334000,0.000000,0.000000,3.022246312,-2.849632251,1.006665338,0.013917542
0.335000,0.000000,0.000000,2.993836818,-2.807818143,1.038821975,0.008066679
0.336000,0.000000,0.000000,2.894836041,-2.684357004,1.083624597,-0.007804904
0.337000,0.000000,0.000000,2.860363990,-2.663311996,1.043278395,-0.004642859
0.338000,0.000000,0.000000,2.948281636,-2.770575288,1.008002246,-0.014444539
