time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.189,34.304080,0.226407,10.000000,0.469528,-24.771435,1831.399301,1001.019067
0.190,34.487239,0.227616,10.000000,0.469528,-24.671388,1831.580415,1000.018597
0.191,34.670415,0.228825,10.000000,0.469528,-24.571441,1831.761746,999.019128
0.192,34.853609,0.230034,10.000000,0.469528,-24.471594,1831.943295,998.020658
0.193,35.036848,0.231243,10.000000,0.454866,-24.371847,1832.394493,997.169807
0.194,35.220079,0.232453,10.000000,0.469409,-24.272185,1832.309265,996.027756
0.195,35.403330,0.233662,10.000000,0.468630,-24.172637,1832.505822,995.040068
0.196,35.586613,0.234872,10.000000,0.461070,-24.073187,1832.827648,994.121177
0.197,35.769948,0.236082,10.000000,0.442489,-23.973830,1833.353421,993.313410
0.198,35.953326,0.237292,10.000000,0.429309,-23.874553,1833.780407,992.452442
0.199,36.136750,0.238503,10.000000,0.414719,-23.775362,1834.234252,991.606432
0.200,36.320192,0.239713,10.000000,0.414529,-23.676256,1834.422285,990.617270
0.201,36.503630,0.240924,10.000000,0.426930,-23.577249,1834.377146,989.503194
0.202,36.687066,0.242135,10.000000,0.437772,-23.478353,1834.360619,988.405815
0.203,36.870499,0.243345,10.000000,0.449256,-23.379567,1834.331909,987.303105
0.204,37.053935,0.244556,10.000000,0.457293,-23.280891,1834.367068,986.235981
0.205,37.237378,0.245767,10.000000,0.464319,-23.182322,1834.420910,985.180023
0.206,37.420827,0.246977,10.000000,0.470463,-23.083858,1834.491131,984.133949
0.207,37.604284,0.248188,10.000000,0.475834,-22.985499,1834.575718,983.096642
0.208,37.787745,0.249399,10.000000,0.483848,-22.887243,1834.610943,982.033953
0.209,37.971206,0.250610,10.000000,0.493820,-22.789094,1834.609399,980.952733
0.210,38.154693,0.251821,10.000000,0.489973,-22.691052,1834.866391,980.010788
0.211,38.338216,0.253032,10.000000,0.480327,-22.593105,1835.232480,979.127783
0.212,38.521738,0.254243,10.000000,0.490742,-22.495246,1835.222765,978.045043
0.213,38.705280,0.255455,10.000000,0.490540,-22.397496,1835.412265,977.069557
0.214,38.888839,0.256666,10.000000,0.490540,-22.299842,1835.598198,976.093025
0.215,39.072418,0.257878,10.000000,0.490540,-22.202287,1835.784355,975.117469
0.216,39.256015,0.259090,10.000000,0.490540,-22.104829,1835.970736,974.142889
0.217,39.439633,0.260302,10.000000,0.489596,-22.007468,1836.175153,973.178723
0.218,39.623293,0.261514,10.000000,0.476513,-21.910204,1836.609121,972.336908
0.219,39.806952,0.262726,10.000000,0.487407,-21.813024,1836.590488,971.256163
0.220,39.990605,0.263938,10.000000,0.500766,-21.715952,1836.524954,970.151854
0.221,40.174273,0.265150,10.000000,0.502330,-21.618990,1836.682597,969.166602
0.222,40.357993,0.266363,10.000000,0.484847,-21.522127,1837.201740,968.372794
0.223,40.541749,0.267576,10.000000,0.475845,-21.425343,1837.560811,967.494979
0.224,40.725508,0.268788,10.000000,0.484645,-21.328646,1837.582002,966.440014
0.225,40.909254,0.270001,10.000000,0.500801,-21.232056,1837.463026,965.312549
0.226,41.092980,0.271214,10.000000,0.521209,-21.135578,1837.262523,964.143682
0.227,41.276739,0.272426,10.000000,0.513921,-21.039216,1837.589730,963.252956
