time,Vin,Pw,Force
0.000000,0.000000,0.000000,-0.065366414
0.001000,0.000000,0.000000,-0.047772476
0.002000,0.000000,0.000000,-0.038672643
0.003000,0.000000,0.000000,-0.030716329
0.004000,0.000000,0.000000,-0.011193464
0.005000,0.000000,0.000000,-0.020812981
0.006000,0.000000,0.000000,-0.033950534
0.007000,0.000000,0.000000,-0.032870803
0.008000,0.000000,0.000000,-0.031926755
0.009000,0.000000,0.000000,-0.023111648
0.010000,0.000000,0.000000,-0.023393972
0.011000,0.000000,0.000000,-0.029924003
0.012000,0.000000,0.000000,-0.029350261
0.013000,0.000000,0.000000,-0.028848617
0.014000,0.000000,0.000000,-0.028816092
0.015000,0.000000,0.000000,-0.034664759
0.016000,0.000000,0.000000,-0.027212090
0.017000,0.000000,0.000000,-0.014412767
0.018000,0.000000,0.000000,-0.015788224
0.019000,0.000000,0.000000,-0.023535940
0.020000,0.000000,0.000000,-0.011198575
0.021000,0.000000,0.000000,-0.000411569
0.022000,0.000000,0.000000,-0.009829654
0.023000,0.000000,0.000000,-0.018064227
0.024000,0.000000,0.000000,-0.014288629
0.025000,0.000000,0.000000,-0.021962871
0.026000,0.000000,0.000000,-0.028672740
0.027000,0.000000,0.000000,-0.015689865
0.028000,0.000000,0.000000,-0.016904838
0.029000,0.000000,0.000000,-0.013402318
0.030000,0.000000,0.000000,-0.008621566
0.031000,0.000000,0.000000,-0.010724767
0.032000,0.000000,0.000000,-0.012563672
0.033000,0.000000,0.000000,-0.007888308
0.034000,0.000000,0.000000,-0.005719937
0.035000,0.000000,0.000000,-0.008187768
0.036000,0.000000,0.000000,-0.016628667
0.037000,0.000000,0.000000,-0.024008851
0.038000,0.000000,0.000000,-0.017895243
0.039000,0.000000,0.000000,-0.014949015
0.040000,0.000000,0.000000,-0.028823456
0.041000,0.000000,0.000000,-0.028388013
0.042000,0.000000,0.000000,-0.021724104
0.043000,0.000000,0.000000,-0.028463976
0.044000,0.000000,0.000000,-0.010462060
0.045000,0.000000,0.000000,-0.012333978
0.046000,0.000000,0.000000,-0.007687478
0.047000,0.000000,0.000000,-0.009908060
0.048000,0.000000,0.000000,-0.018132781
0.049000,0.000000,0.000000,-0.020624221
0.050000,0.000000,0.000000,-0.033785494
0.051000,0.000000,0.000000,-0.045292874
0.052000,0.000000,0.000000,-0.055354193
0.053000,0.000000,0.000000,-0.045301613
0.054000,0.000000,0.000000,-0.035110629
0.055000,0.000000,0.000000,-0.040168301
0.056000,0.000000,0.000000,-0.038307223
0.057000,0.000000,0.000000,-0.030396829
0.058000,0.000000,0.000000,-0.023480484
0.059000,0.000000,0.000000,-0.036489150
0.060000,0.000000,0.000000,-0.041373592
0.061000,0.000000,0.000000,-0.045644238
0.062000,0.000000,0.000000,-0.043095032
0.063000,0.000000,0.000000,-0.043095032
0.064000,0.000000,0.000000,-0.059977545
0.065000,0.000000,0.000000,-0.036777608
0.066000,0.000000,0.000000,-0.010209875
0.067000,0.000000,0.000000,0.006736073
0.068000,0.000000,0.000000,0.008986159
0.069000,0.000000,0.000000,0.011884033
0.070000,0.000000,0.000000,-0.005362348
0.071000,0.000000,0.000000,-0.014158300
0.072000,0.000000,0.000000,-0.021848919
0.073000,0.000000,0.000000,-0.009723551
0.074000,0.000000,0.000000,-0.007912483
0.075000,0.000000,0.000000,-0.016387975
0.076000,0.000000,0.000000,-0.023798406
0.077000,0.000000,0.000000,-0.017711244
0.078000,0.000000,0.000000,-0.018672202
0.079000,0.000000,0.000000,-0.025795588
0.080000,0.000000,0.000000,-0.013915790
0.081000,0.000000,0.000000,-0.002787329
0.082000,0.000000,0.000000,0.013225874
0.083000,0.000000,0.000000,0.008377243
0.084000,0.000000,0.000000,-0.005062312
0.085000,0.000000,0.000000,-0.007612782
0.086000,0.000000,0.000000,-0.016125936
0.087000,0.000000,0.000000,-0.017286110
