time,Vin,Pw,Force
0.000000,0.000000,0.000000,0.019474855
0.001000,0.000000,0.000000,0.022536340
0.002000,0.000000,0.000000,0.025213107
0.003000,0.000000,0.000000,0.033836687
0.004000,0.000000,0.000000,0.036192210
0.005000,0.000000,0.000000,0.030869745
0.006000,0.000000,0.000000,0.019932935
0.007000,0.000000,0.000000,0.046447570
0.008000,0.000000,0.000000,0.046447570
0.009000,0.000000,0.000000,0.058685934
0.010000,0.000000,0.000000,0.049694947
0.011000,0.000000,0.000000,0.061525233
0.012000,0.000000,0.000000,0.075419093
0.013000,0.000000,0.000000,0.071450418
0.014000,0.000000,0.000000,0.061697276
0.015000,0.000000,0.000000,0.046886564
0.016000,0.000000,0.000000,0.033937021
0.017000,0.000000,0.000000,0.018998493
0.018000,0.000000,0.000000,0.028403024
0.019000,0.000000,0.000000,0.030342562
0.020000,0.000000,0.000000,0.038321556
0.021000,0.000000,0.000000,0.051581065
0.022000,0.000000,0.000000,0.048967579
0.023000,0.000000,0.000000,0.054606085
0.024000,0.000000,0.000000,0.059536034
0.025000,0.000000,0.000000,0.051280098
0.026000,0.000000,0.000000,0.050344818
0.027000,0.000000,0.000000,0.048022513
0.028000,0.000000,0.000000,0.034930222
0.029000,0.000000,0.000000,0.042332714
0.030000,0.000000,0.000000,0.042332714
0.031000,0.000000,0.000000,0.019133512
0.032000,0.000000,0.000000,0.019458546
0.033000,0.000000,0.000000,0.022522080
0.034000,0.000000,0.000000,0.018917454
0.035000,0.000000,0.000000,0.009482613
0.036000,0.000000,0.000000,0.001233390
0.037000,0.000000,0.000000,-0.024062242
0.038000,0.000000,0.000000,-0.034379280
0.039000,0.000000,0.000000,-0.037116656
0.040000,0.000000,0.000000,-0.039510043
0.041000,0.000000,0.000000,-0.029036297
0.042000,0.000000,0.000000,-0.030721476
0.043000,0.000000,0.000000,-0.021352134
0.044000,0.000000,0.000000,-0.025726549
0.045000,0.000000,0.000000,-0.029551259
0.046000,0.000000,0.000000,-0.020328971
0.047000,0.000000,0.000000,-0.012288236
0.048000,0.000000,0.000000,-0.017801654
0.049000,0.000000,0.000000,-0.010055865
0.050000,0.000000,0.000000,-0.009566626
0.051000,0.000000,0.000000,0.003427504
0.052000,0.000000,0.000000,-0.016891304
0.053000,0.000000,0.000000,-0.028109469
0.054000,0.000000,0.000000,-0.044385468
0.055000,0.000000,0.000000,-0.022816239
0.056000,0.000000,0.000000,-0.022816239
0.057000,0.000000,0.000000,-0.031460083
0.058000,0.000000,0.000000,-0.040847481
0.059000,0.000000,0.000000,-0.055338409
0.060000,0.000000,0.000000,-0.055532541
0.061000,0.000000,0.000000,-0.055532541
0.062000,0.000000,0.000000,-0.055680948
0.063000,0.000000,0.000000,-0.055741477
0.064000,0.000000,0.000000,-0.062077585
0.065000,0.000000,0.000000,-0.060684398
0.066000,0.000000,0.000000,-0.060684398
0.067000,0.000000,0.000000,-0.047052986
0.068000,0.000000,0.000000,-0.048197737
0.069000,0.000000,0.000000,-0.061765005
0.070000,0.000000,0.000000,-0.048668639
0.071000,0.000000,0.000000,-0.048668639
0.072000,0.000000,0.000000,-0.027669706
0.073000,0.000000,0.000000,-0.031250232
0.074000,0.000000,0.000000,-0.015531259
0.075000,0.000000,0.000000,-0.003126942
0.076000,0.000000,0.000000,-0.003126942
0.077000,0.000000,0.000000,-0.026605990
0.078000,0.000000,0.000000,-0.024037001
0.079000,0.000000,0.000000,-0.024037001
0.080000,0.000000,0.000000,-0.024037001
0.081000,0.000000,0.000000,-0.053539459
0.082000,0.000000,0.000000,-0.060440494
0.083000,0.000000,0.000000,-0.066186106
0.084000,0.000000,0.000000,-0.064926518
0.085000,0.000000,0.000000,-0.044012749
0.086000,0.000000,0.000000,-0.044012749
0.087000,0.000000,0.000000,-0.028814494
0.088000,0.000000,0.000000,-0.025967976
0.089000,0.000000,0.000000,-0.010912791
0.090000,0.000000,0.000000,-0.016866709
0.091000,0.000000,0.000000,-0.016866709
0.092000,0.000000,0.000000,-0.026122313
0.093000,0.000000,0.000000,-0.023614104
0.094000,0.000000,0.000000,-0.027704272
0.095000,0.000000,0.000000,-0.034407239
0.096000,0.000000,0.000000,-0.034407239
0.097000,0.000000,0.000000,-0.039531416
0.098000,0.000000,0.000000,-0.054187726
0.099000,0.000000,0.000000,-0.067002269
0.100000,0.000000,0.000000,-0.069942759
0.101000,0.000000,0.000000,-0.069942759
0.102000,0.000000,0.000000,-0.079263411
0.103000,0.000000,0.000000,-0.088926850
0.104000,0.000000,0.000000,-0.084809576
0.105000,0.000000,0.000000,-0.072568569
0.106000,0.000000,0.000000,-0.085185228
0.107000,0.000000,0.000000,-0.081538140
0.108000,0.000000,0.000000,-0.078349358
0.109000,0.000000,0.000000,-0.073123582
0.110000,0.000000,0.000000,-0.058425835
0.111000,0.000000,0.000000,-0.045575060
0.112000,0.000000,0.000000,-0.040622347
0.113000,0.000000,0.000000,-0.042575196
0.114000,0.000000,0.000000,-0.092093165
0.115000,0.000000,0.000000,-0.100144371
0.116000,0.000000,0.000000,-0.094617461
0.117000,0.000000,0.000000,-0.083501898
0.118000,0.000000,0.000000,-0.067499973
0.119000,0.000000,0.000000,-0.042065582
0.120000,0.000000,0.000000,-0.043837069
0.121000,0.000000,0.000000,-0.045385943
0.122000,0.000000,0.000000,-0.046740181
0.123000,0.000000,0.000000,-0.041641054
0.124000,0.000000,0.000000,-0.070194148
0.125000,0.000000,0.000000,-0.074714080
0.126000,0.000000,0.000000,-0.072382835
0.127000,0.000000,0.000000,-0.064061358
0.128000,0.000000,0.000000,-0.056785588
0.129000,0.000000,0.000000,-0.050355672
0.130000,0.000000,0.000000,-0.050355672
0.131000,0.000000,0.000000,-0.050355672
0.132000,0.000000,0.000000,-0.062578151
0.133000,0.000000,0.000000,-0.049205581
0.134000,0.000000,0.000000,-0.050844215
0.135000,0.000000,0.000000,-0.045229361
0.136000,0.000000,0.000000,-0.040320089
0.137000,0.000000,0.000000,-0.054877291
0.138000,0.000000,0.000000,-0.067605182
0.139000,0.000000,0.000000,-0.075107712
0.140000,0.000000,0.000000,-0.066443817
0.141000,0.000000,0.000000,-0.065151844
0.142000,0.000000,0.000000,-0.064022225
0.143000,0.000000,0.000000,-0.063034558
0.144000,0.000000,0.000000,-0.061415969
0.145000,0.000000,0.000000,-0.054472629
0.146000,0.000000,0.000000,-0.048401815
0.147000,0.000000,0.000000,-0.049377067
0.148000,0.000000,0.000000,-0.056512950
0.149000,0.000000,0.000000,-0.056430435
0.150000,0.000000,0.000000,-0.056396781
0.151000,0.000000,0.000000,-0.056367356
0.152000,0.000000,0.000000,-0.050058443
0.153000,0.000000,0.000000,-0.031975961
0.154000,0.000000,0.000000,-0.032179174
0.155000,0.000000,0.000000,-0.032179174
0.156000,0.000000,0.000000,-0.025031966
0.157000,0.000000,0.000000,-0.035227145
0.158000,0.000000,0.000000,-0.028381402
0.159000,0.000000,0.000000,-0.031872493
0.160000,0.000000,0.000000,-0.034924881
0.161000,0.000000,0.000000,-0.031310509
0.162000,0.000000,0.000000,-0.028150332
0.163000,0.000000,0.000000,-0.022971434
0.164000,0.000000,0.000000,-0.002009621
0.165000,0.000000,0.000000,0.003751683
0.166000,0.000000,0.000000,-0.003777371
0.167000,0.000000,0.000000,0.002206075
0.168000,0.000000,0.000000,0.012011747
0.169000,0.000000,0.000000,0.022294259
0.170000,0.000000,0.000000,0.025001447
0.171000,0.000000,0.000000,0.021085255
0.172000,0.000000,0.000000,0.023944371
0.173000,0.000000,0.000000,0.040406693
0.174000,0.000000,0.000000,0.034554620
0.175000,0.000000,0.000000,0.029437941
0.176000,0.000000,0.000000,0.024964242
0.177000,0.000000,0.000000,0.021052725
0.178000,0.000000,0.000000,0.031912949
0.179000,0.000000,0.000000,0.027128231
0.180000,0.000000,0.000000,0.016661594
0.181000,0.000000,0.000000,0.016661594
0.182000,0.000000,0.000000,0.017568854
0.183000,0.000000,0.000000,0.011979236
0.184000,0.000000,0.000000,0.022265833
0.185000,0.000000,0.000000,0.031259779
0.186000,0.000000,0.000000,0.032840326
0.187000,0.000000,0.000000,0.021655886
0.188000,0.000000,0.000000,0.015103624
0.189000,0.000000,0.000000,0.024997600
0.190000,0.000000,0.000000,0.027365076
0.191000,0.000000,0.000000,0.016868676
0.192000,0.000000,0.000000,0.013974478
0.193000,0.000000,0.000000,0.014725082
0.194000,0.000000,0.000000,0.012100255
0.195000,0.000000,0.000000,0.009805274
0.196000,0.000000,0.000000,0.007798689
0.197000,0.000000,0.000000,0.006044259
0.198000,0.000000,0.000000,0.008662715
0.199000,0.000000,0.000000,0.000516523
0.200000,0.000000,0.000000,-0.012889174
0.201000,0.000000,0.000000,-0.012043890
0.202000,0.000000,0.000000,-0.011304828
0.203000,0.000000,0.000000,-0.021080887
0.204000,0.000000,0.000000,-0.025489388
0.205000,0.000000,0.000000,-0.029343901
