time,Vin,Pw,Force,Fx,Fy,Fz
0.000000,0.000000,0.000000,-0.259573863,2.919318952,0.085751760,-0.259573863
0.001000,0.000000,0.000000,-0.259573863,2.919318952,0.085751760,-0.259573863
0.002000,0.000000,0.000000,-0.259573863,2.919318952,0.085751760,-0.259573863
0.003000,0.000000,0.000000,-0.259573863,2.919318952,0.085751760,-0.259573863
0.004000,0.000000,0.000000,-0.259573863,2.919318952,0.085751760,-0.259573863
0.005000,0.000000,0.000000,-0.298863806,2.653566430,-0.185457121,-0.298863806
0.006000,0.000000,0.000000,-0.255879975,2.744723468,-0.504900398,-0.255879975
0.007000,0.000000,0.000000,-0.260129177,2.723283308,-0.635188048,-0.260129177
0.008000,0.000000,0.000000,-0.275386232,3.065926512,-0.629060700,-0.275386232
0.009000,0.000000,0.000000,-0.302204414,3.101873058,-0.717858655,-0.302204414
0.010000,0.000000,0.000000,-0.288065945,3.161215863,-0.758553328,-0.288065945
0.011000,0.000000,0.000000,-0.293943040,3.085762675,-0.762411916,-0.293943040
0.012000,0.000000,0.000000,-0.310212669,2.886626359,-0.412057599,-0.310212669
0.013000,0.000000,0.000000,-0.301351039,2.658858596,-0.302684807,-0.301351039
0.014000,0.000000,0.000000,-0.312452549,2.711040388,-0.144224353,-0.312452549
0.015000,0.000000,0.000000,-0.315875817,2.756664821,-0.068508479,-0.315875817
0.016000,0.000000,0.000000,-0.318868905,2.670892214,-0.065139196,-0.318868905
0.017000,0.000000,0.000000,-0.316701224,2.765864088,-0.130345150,-0.316701224
0.018000,0.000000,0.000000,-0.319590588,2.804599173,-0.307700801,-0.319590588
0.019000,0.000000,0.000000,-0.328400049,2.775634810,-0.399937430,-0.328400049
0.020000,0.000000,0.000000,-0.317252925,2.813142069,-0.354919557,-0.317252925
0.021000,0.000000,0.000000,-0.301223404,2.783104174,-0.504054355,-0.301223404
0.022000,0.000000,0.000000,-0.312340954,2.756840953,-0.634448322,-0.312340954
0.023000,0.000000,0.000000,-0.312340954,2.756840953,-0.634448322,-0.312340954
0.024000,0.000000,0.000000,-0.312340954,2.756840953,-0.634448322,-0.312340954
0.025000,0.000000,0.000000,-0.298816098,2.428460977,-0.616195245,-0.298816098
0.026000,0.000000,0.000000,-0.278820232,2.572427240,-0.795329026,-0.278820232
0.027000,0.000000,0.000000,-0.257827804,2.462950803,-0.845461781,-0.257827804
0.028000,0.000000,0.000000,-0.242982679,2.665414800,-0.807289519,-0.242982679
0.029000,0.000000,0.000000,-0.242982679,2.665414800,-0.807289519,-0.242982679
0.030000,0.000000,0.000000,-0.242208089,2.643908780,-0.744732807,-0.242208089
0.031000,0.000000,0.000000,-0.241892166,2.572305514,-0.719218522,-0.241892166
0.032000,0.000000,0.000000,-0.240584863,2.698393793,-0.677405705,-0.240584863
0.033000,0.000000,0.000000,-0.246756105,2.871271151,-0.660351993,-0.246756105
0.034000,0.000000,0.000000,-0.252151847,2.645432981,-0.896768725,-0.252151847
0.035000,0.000000,0.000000,-0.250586354,2.510806326,-1.040644602,-0.250586354
0.036000,0.000000,0.000000,-0.261783958,2.581592914,-1.103608650,-0.261783958
0.037000,0.000000,0.000000,-0.273851408,2.579829970,-1.089026125,-0.273851408
0.038000,0.000000,0.000000,-0.256992698,2.641942791,-1.208742224,-0.256992698
0.039000,0.000000,0.000000,-0.254818886,2.633418432,-1.250582502,-0.254818886
0.040000,0.000000,0.000000,-0.259201429,2.500301569,-1.161501269,-0.259201429
0.041000,0.000000,0.000000,-0.244183689,2.383912665,-1.020782461,-0.244183689
0.042000,0.000000,0.000000,-0.243126218,2.444501912,-0.845108613,-0.243126218
0.043000,0.000000,0.000000,-0.261544475,2.712116117,-0.744148879,-0.261544475
0.044000,0.000000,0.000000,-0.265081855,2.883269077,-0.718707972,-0.265081855
0.045000,0.000000,0.000000,-0.255608345,2.844418763,-0.759295917,-0.255608345
0.046000,0.000000,0.000000,-0.247325310,2.810450522,-0.606287871,-0.247325310
0.047000,0.000000,0.000000,-0.251811059,2.456415464,-0.536138123,-0.251811059
0.048000,0.000000,0.000000,-0.251811059,2.456415464,-0.536138123,-0.251811059
0.049000,0.000000,0.000000,-0.251811059,2.456415464,-0.536138123,-0.251811059
0.050000,0.000000,0.000000,-0.251811059,2.456415464,-0.536138123,-0.251811059
0.051000,0.000000,0.000000,-0.289814696,2.306293687,-0.448418779,-0.289814696
0.052000,0.000000,0.000000,-0.288996712,2.479245973,-0.352621040,-0.288996712
0.053000,0.000000,0.000000,-0.282801157,2.491166699,-0.250717266,-0.282801157
0.054000,0.000000,0.000000,-0.283667344,2.438757569,-0.350114658,-0.283667344
0.055000,0.000000,0.000000,-0.271858312,2.455766218,-0.311357698,-0.271858312
0.056000,0.000000,0.000000,-0.261533247,2.470637497,-0.403134788,-0.261533247
0.057000,0.000000,0.000000,-0.232046156,2.196640655,-0.671307129,-0.232046156
0.058000,0.000000,0.000000,-0.233007219,2.306906465,-0.592187933,-0.233007219
0.059000,0.000000,0.000000,-0.246413882,2.528979572,-0.460179296,-0.246413882
0.060000,0.000000,0.000000,-0.245569443,2.660314296,-0.407591206,-0.245569443
0.061000,0.000000,0.000000,-0.251114305,2.712313158,-0.361611531,-0.251114305
0.062000,0.000000,0.000000,-0.213094017,2.805424591,-0.584627926,-0.213094017
0.063000,0.000000,0.000000,-0.235286232,2.839188356,-0.642064866,-0.235286232
0.064000,0.000000,0.000000,-0.254689691,2.743045535,-0.566620362,-0.254689691
0.065000,0.000000,0.000000,-0.259088469,2.533320671,-0.500656493,-0.259088469
0.066000,0.000000,0.000000,-0.262934480,2.538446170,-0.505813742,-0.262934480
0.067000,0.000000,0.000000,-0.264533275,2.892254224,-0.624137782,-0.264533275
0.068000,0.000000,0.000000,-0.280261442,2.977938508,-0.676609767,-0.280261442
0.069000,0.000000,0.000000,-0.294013150,3.178519094,-0.659656076,-0.294013150
0.070000,0.000000,0.000000,-0.280904025,3.228230274,-0.833328407,-0.280904025
0.071000,0.000000,0.000000,-0.275725428,3.334526417,-1.110840136,-0.275725428
0.072000,0.000000,0.000000,-0.303358715,3.265292832,-1.377130866,-0.303358715
0.073000,0.000000,0.000000,-0.307924748,3.241267849,-1.460642656,-0.307924748
0.074000,0.000000,0.000000,-0.307924748,3.241267849,-1.460642656,-0.307924748
0.075000,0.000000,0.000000,-0.307924748,3.241267849,-1.460642656,-0.307924748
0.076000,0.000000,0.000000,-0.307924748,3.241267849,-1.460642656,-0.307924748
0.077000,0.000000,0.000000,-0.357497460,3.296876479,-1.005428828,-0.357497460
0.078000,0.000000,0.000000,-0.367826589,3.143218873,-0.947154514,-0.367826589
0.079000,0.000000,0.000000,-0.370574535,2.946038597,-1.084698726,-0.370574535
0.080000,0.000000,0.000000,-0.379260350,3.150627844,-1.079294917,-0.379260350
0.081000,0.000000,0.000000,-0.370943378,3.269351848,-1.154996944,-0.370943378
0.082000,0.000000,0.000000,-0.363583036,3.349028613,-1.128310623,-0.363583036
0.083000,0.000000,0.000000,-0.360581058,3.502976641,-1.117426381,-0.360581058
0.084000,0.000000,0.000000,-0.351673134,3.700410843,-1.170741746,-0.351673134
0.085000,0.000000,0.000000,-0.350167798,3.684539172,-1.217357304,-0.350167798
0.086000,0.000000,0.000000,-0.348851628,3.544998287,-1.069619420,-0.348851628
0.087000,0.000000,0.000000,-0.341201072,3.441982357,-0.945274561,-0.341201072
0.088000,0.000000,0.000000,-0.347294880,3.521417621,-0.957391309,-0.347294880
0.089000,0.000000,0.000000,-0.340056546,3.590870754,-1.030817274,-0.340056546
0.090000,0.000000,0.000000,-0.340010994,3.525932443,-0.906520701,-0.340010994
0.091000,0.000000,0.000000,-0.327404795,3.406322668,-0.797843696,-0.327404795
0.092000,0.000000,0.000000,-0.336582544,3.139578603,-0.973047862,-0.336582544
0.093000,0.000000,0.000000,-0.343256733,3.131351336,-0.918842660,-0.343256733
0.094000,0.000000,0.000000,-0.342809033,3.124157939,-0.808617233,-0.342809033
0.095000,0.000000,0.000000,-0.348700778,3.117868490,-0.712243140,-0.348700778
0.096000,0.000000,0.000000,-0.353852145,2.986705691,-0.816475333,-0.353852145
0.097000,0.000000,0.000000,-0.333246985,2.897419768,-1.089267732,-0.333246985
0.098000,0.000000,0.000000,-0.333246985,2.897419768,-1.089267732,-0.333246985
0.099000,0.000000,0.000000,-0.352825489,2.876204385,-0.787590795,-0.352825489
0.100000,0.000000,0.000000,-0.351175344,2.775409993,-0.882354522,-0.351175344
0.101000,0.000000,0.000000,-0.337166192,2.624449945,-0.902378035,-0.337166192
0.102000,0.000000,0.000000,-0.361315199,2.856024353,-0.927296890,-0.361315199
0.103000,0.000000,0.000000,-0.358598205,3.071925124,-0.816009072,-0.358598205
0.104000,0.000000,0.000000,-0.337373084,3.323526857,-0.907201653,-0.337373084
0.105000,0.000000,0.000000,-0.312532004,3.417847677,-1.049766490,-0.312532004
0.106000,0.000000,0.000000,-0.312532004,3.417847677,-1.049766490,-0.312532004
0.107000,0.000000,0.000000,-0.330256727,3.186095122,-1.157955035,-0.330256727
0.108000,0.000000,0.000000,-0.312593100,3.172022417,-1.206177419,-0.312593100
0.109000,0.000000,0.000000,-0.303432336,3.096886288,-1.311171853,-0.303432336
0.110000,0.000000,0.000000,-0.320555488,2.905528337,-1.340140444,-0.320555488
0.111000,0.000000,0.000000,-0.335526882,2.863880841,-1.491132440,-0.335526882
0.112000,0.000000,0.000000,-0.317658845,2.913396937,-1.675746309,-0.317658845
0.113000,0.000000,0.000000,-0.326711056,2.933592497,-1.533237416,-0.326711056
0.114000,0.000000,0.000000,-0.334625733,3.014082061,-1.534300426,-0.334625733
0.115000,0.000000,0.000000,-0.322696266,3.272952568,-1.535229853,-0.322696266
0.116000,0.000000,0.000000,-0.318549085,3.436460594,-1.410378779,-0.318549085
0.117000,0.000000,0.000000,-0.293692698,3.641585734,-1.150836639,-0.293692698
0.118000,0.000000,0.000000,-0.286907028,3.695938097,-1.074289841,-0.286907028
0.119000,0.000000,0.000000,-0.274690885,3.429301076,-1.195857757,-0.274690885
0.120000,0.000000,0.000000,-0.270293053,3.133338797,-1.239317144,-0.270293053
0.121000,0.000000,0.000000,-0.266447869,3.063063795,-1.277315264,-0.266447869
0.122000,0.000000,0.000000,-0.289983171,2.885065250,-1.339586593,-0.289983171
0.123000,0.000000,0.000000,-0.296230025,2.845989222,-1.176488923,-0.296230025
0.124000,0.000000,0.000000,-0.295408690,2.686159926,-0.971054858,-0.295408690
0.125000,0.000000,0.000000,-0.295408690,2.686159926,-0.971054858,-0.295408690
0.126000,0.000000,0.000000,-0.295408690,2.686159926,-0.971054858,-0.295408690
0.127000,0.000000,0.000000,-0.295408690,2.686159926,-0.971054858,-0.295408690
0.128000,0.000000,0.000000,-0.323348896,2.528935044,-1.221767198,-0.323348896
0.129000,0.000000,0.000000,-0.319119703,2.597443510,-1.073475150,-0.319119703
0.130000,0.000000,0.000000,-0.321705152,2.531679242,-0.943818030,-0.321705152
0.131000,0.000000,0.000000,-0.305116148,2.348515450,-0.830454105,-0.305116148
0.132000,0.000000,0.000000,-0.305116148,2.348515450,-0.830454105,-0.305116148
0.133000,0.000000,0.000000,-0.268321934,2.832554730,-0.734701698,-0.268321934
0.134000,0.000000,0.000000,-0.271007634,2.925741074,-0.647616106,-0.271007634
0.135000,0.000000,0.000000,-0.273355838,2.944385424,-0.571474012,-0.273355838
0.136000,0.000000,0.000000,-0.275408959,2.960686856,-0.630563922,-0.275408959
0.137000,0.000000,0.000000,-0.314104020,2.987401646,-0.727400481,-0.314104020
0.138000,0.000000,0.000000,-0.298470203,2.998297500,-0.641232387,-0.298470203
0.139000,0.000000,0.000000,-0.303650544,2.819328582,-0.628724348,-0.303650544
0.140000,0.000000,0.000000,-0.314463091,2.662849560,-0.554956263,-0.314463091
0.141000,0.000000,0.000000,-0.317633707,2.463202420,-0.616121854,-0.317633707
0.142000,0.000000,0.000000,-0.335396084,2.450179902,-0.834128064,-0.335396084
0.143000,0.000000,0.000000,-0.342219368,2.591416884,-0.923043745,-0.342219368
0.144000,0.000000,0.000000,-0.354468398,2.714905504,-0.875122247,-0.354468398
0.145000,0.000000,0.000000,-0.365178170,2.885707939,-0.896054594,-0.365178170
0.146000,0.000000,0.000000,-0.374542112,2.909383001,-0.977188358,-0.374542112
0.147000,0.000000,0.000000,-0.389098174,2.830413676,-1.172982244,-0.389098174
0.148000,0.000000,0.000000,-0.382889869,2.735373514,-1.219316254,-0.382889869
0.149000,0.000000,0.000000,-0.383744908,2.652276451,-1.071332200,-0.383744908
0.150000,0.000000,0.000000,-0.371926129,2.516789820,-0.816280666,-0.371926129
0.151000,0.000000,0.000000,-0.374158912,2.523992647,-0.656111705,-0.374158912
0.152000,0.000000,0.000000,-0.372324381,2.582837128,-0.456458626,-0.372324381
0.153000,0.000000,0.000000,-0.368223933,2.518908352,-0.467169942,-0.368223933
0.154000,0.000000,0.000000,-0.364638762,2.651508663,-0.539367088,-0.364638762
