time,Vin,Pw,Force,Fx,Fy,Fz
0.000000,0.000000,0.000000,0.225593378,1.129614712,-0.878323491,0.225593378
0.001000,0.000000,0.000000,0.223534622,1.126183233,-0.848712895,0.223534622
0.002000,0.000000,0.000000,0.234300947,0.997519261,-0.759991424,0.234300947
0.003000,0.000000,0.000000,0.249997522,1.010687386,-0.808082728,0.249997522
0.004000,0.000000,0.000000,0.252167468,1.150035335,-1.059598960,0.252167468
0.005000,0.000000,0.000000,0.265618869,0.955542166,-1.195704177,0.265618869
0.006000,0.000000,0.000000,0.271096732,0.911153435,-1.000546642,0.271096732
0.007000,0.000000,0.000000,0.250753485,1.060838316,-0.892745179,0.250753485
0.008000,0.000000,0.000000,0.250753485,1.060838316,-0.892745179,0.250753485
0.009000,0.000000,0.000000,0.250753485,1.060838316,-0.892745179,0.250753485
0.010000,0.000000,0.000000,0.250753485,1.060838316,-0.892745179,0.250753485
0.011000,0.000000,0.000000,0.228402202,1.188373914,-0.959511844,0.228402202
0.012000,0.000000,0.000000,0.204814640,0.838936204,-0.633521913,0.204814640
0.013000,0.000000,0.000000,0.182352395,0.866258391,-0.388078971,0.182352395
0.014000,0.000000,0.000000,0.192010646,0.958753096,-0.420074319,0.192010646
0.015000,0.000000,0.000000,0.194172021,0.851129015,-0.636544572,0.194172021
0.016000,0.000000,0.000000,0.189778604,0.882693081,-0.700148664,0.189778604
0.017000,0.000000,0.000000,0.230475448,0.989356450,-1.149791452,0.230475448
0.018000,0.000000,0.000000,0.259219120,1.003550344,-1.148899039,0.259219120
0.019000,0.000000,0.000000,0.278067570,1.078792434,-1.148118771,0.278067570
0.020000,0.000000,0.000000,0.281981083,1.144579324,-1.147436553,0.281981083
0.021000,0.000000,0.000000,0.285402810,1.139267336,-1.146840066,0.285402810
0.022000,0.000000,0.000000,0.291010336,1.075625880,-0.745517989,0.291010336
0.023000,0.000000,0.000000,0.305863784,1.078978838,-0.669764372,0.305863784
0.024000,0.000000,0.000000,0.306284322,1.144742304,-0.729193941,0.306284322
0.025000,0.000000,0.000000,0.284209463,1.252515488,-0.520323553,0.284209463
0.026000,0.000000,0.000000,0.287351164,1.296471695,-0.472868703,0.287351164
0.027000,0.000000,0.000000,0.283814881,1.334904202,-0.619872765,0.283814881
0.028000,0.000000,0.000000,0.293289351,1.368507138,-0.559908193,0.293289351
0.029000,0.000000,0.000000,0.302532930,1.423575638,-0.406702067,0.302532930
0.030000,0.000000,0.000000,0.302532930,1.423575638,-0.406702067,0.302532930
0.031000,0.000000,0.000000,0.302532930,1.423575638,-0.406702067,0.302532930
0.032000,0.000000,0.000000,0.290700874,1.239411771,-0.326058727,0.290700874
0.033000,0.000000,0.000000,0.261610913,1.159350934,-0.303015915,0.261610913
