time,u_in,Vin,f_cmd,f_m,integral,uff
0.163,3.662007,3.300000,4.489717,-0.014142,0.693053,1.303407
0.164,3.659696,3.300000,4.492454,-0.007461,0.697553,1.303933
0.165,3.666766,3.300000,4.495186,-0.014186,0.702062,1.304459
0.166,3.673243,3.300000,4.497913,-0.020065,0.706580,1.304983
0.167,3.686192,3.300000,4.500635,-0.035194,0.711116,1.305507
0.168,3.682018,3.300000,4.503352,-0.025868,0.715645,1.306029
0.169,3.665464,3.300000,4.506064,0.001137,0.720150,1.306551
0.170,3.673274,3.300000,4.508771,-0.006669,0.724666,1.307071
0.171,3.675618,3.300000,4.511473,-0.006669,0.729184,1.307591
0.172,3.677958,3.300000,4.514170,-0.006669,0.733705,1.308110
0.173,3.699328,3.300000,4.516862,-0.033855,0.738255,1.308627
0.174,3.704050,3.300000,4.519549,-0.037263,0.742812,1.309144
0.175,3.699671,3.300000,4.522231,-0.027676,0.747362,1.309660
0.176,3.691733,3.300000,4.524907,-0.013011,0.751900,1.310174
0.177,3.689322,3.300000,4.527579,-0.006248,0.756434,1.310688
0.178,3.696457,3.300000,4.530245,-0.013126,0.760977,1.311201
0.179,3.711782,3.300000,4.532906,-0.031705,0.765542,1.311713
0.180,3.725470,3.300000,4.535562,-0.047949,0.770125,1.312223
0.181,3.724531,3.300000,4.538212,-0.043303,0.774707,1.312733
0.182,3.705020,3.300000,4.540857,-0.012135,0.779260,1.313242
0.183,3.689626,3.300000,4.543497,0.013144,0.783790,1.313749
0.184,3.685248,3.300000,4.546131,0.022679,0.788314,1.314256
0.185,3.687541,3.300000,4.548760,0.022679,0.792840,1.314762
0.186,3.683289,3.300000,4.551384,0.032023,0.797359,1.315266
0.187,3.680573,3.300000,4.554002,0.039166,0.801874,1.315770
0.188,3.682866,3.300000,4.556615,0.039148,0.806391,1.316272
0.189,3.680755,3.300000,4.559222,0.045416,0.810905,1.316773
0.190,3.683590,3.300000,4.561824,0.044613,0.815422,1.317274
0.191,3.686351,3.300000,4.564420,0.043911,0.819943,1.317773
0.192,3.694373,3.300000,4.567010,0.035687,0.824474,1.318271
0.193,3.700742,3.300000,4.569595,0.029824,0.829014,1.318768
0.194,3.702192,3.300000,4.572175,0.030980,0.833555,1.319264
0.195,3.699341,3.300000,4.574748,0.038274,0.838092,1.319759
0.196,3.701593,3.300000,4.577316,0.038274,0.842631,1.320253
0.197,3.715807,3.300000,4.579879,0.021181,0.847189,1.320746
