time,u_in,Vin,f_cmd,f_m,integral,uff
0.018,0.410907,0.410907,0.000000,0.041347,-0.001496,0.440000
0.018,0.402088,0.402088,0.000000,0.053938,-0.001550,0.440000
0.018,0.398774,0.398774,0.000000,0.058664,-0.001608,0.440000
0.019,0.404674,0.404674,0.000000,0.050229,-0.001658,0.440000
0.019,0.414231,0.414231,0.000000,0.036571,-0.001695,0.440000
0.019,0.425498,0.425498,0.000000,0.020472,-0.001715,0.440000
0.019,0.423642,0.423642,0.000000,0.023120,-0.001739,0.440000
0.019,0.423640,0.423640,0.000000,0.023120,-0.001762,0.440000
0.019,0.423638,0.423638,0.000000,0.023120,-0.001785,0.440000
0.019,0.427603,0.427603,0.000000,0.017452,-0.001802,0.440000
0.019,0.431874,0.431874,0.000000,0.011350,-0.001814,0.440000
0.019,0.438014,0.438014,0.000000,0.002578,-0.001816,0.440000
0.019,0.434586,0.434586,0.000000,0.007474,-0.001824,0.440000
0.020,0.435987,0.435987,0.000000,0.005472,-0.001829,0.440000
0.020,0.441610,0.441610,0.000000,-0.002561,-0.001827,0.440000
0.020,0.438184,0.438184,0.000000,0.002333,-0.001829,0.440000
0.020,0.439133,0.439133,0.000000,0.000977,-0.001830,0.440000
0.020,0.439963,0.439963,0.000000,-0.000208,-0.001830,0.440000
0.020,0.449486,0.449486,0.000000,-0.013811,-0.001816,0.440000
0.020,0.449488,0.449488,0.000000,-0.013811,-0.001802,0.440000
0.020,0.443847,0.443847,0.000000,-0.005752,-0.001796,0.440000
0.020,0.435288,0.435288,0.000000,0.006474,-0.001803,0.440000
0.020,0.441000,0.441000,0.000000,-0.001685,-0.001801,0.440000
0.021,0.437197,0.437197,0.000000,0.003747,-0.001805,0.440000
0.021,0.433871,0.433871,0.000000,0.008497,-0.001813,0.440000
0.021,0.420176,0.420176,0.000000,0.028057,-0.001841,0.440000
0.021,0.418987,0.418987,0.000000,0.029752,-0.001871,0.440000
0.021,0.413547,0.413547,0.000000,0.037517,-0.001909,0.440000
0.021,0.417588,0.417588,0.000000,0.031739,-0.001940,0.440000
0.021,0.416723,0.416723,0.000000,0.032971,-0.001973,0.440000
0.021,0.402662,0.402662,0.000000,0.053050,-0.002026,0.440000
0.021,0.399270,0.399270,0.000000,0.057888,-0.002084,0.440000
0.021,0.400702,0.400702,0.000000,0.055834,-0.002140,0.440000
0.022,0.397555,0.397555,0.000000,0.060321,-0.002200,0.440000
0.022,0.394802,0.394802,0.000000,0.064245,-0.002265,0.440000
0.022,0.418875,0.418875,0.000000,0.029850,-0.002295,0.440000
0.022,0.422242,0.422242,0.000000,0.025036,-0.002320,0.440000
0.022,0.416389,0.416389,0.000000,0.033394,-0.002353,0.440000
0.022,0.415669,0.415669,0.000000,0.034418,-0.002387,0.440000
0.022,0.410639,0.410639,0.000000,0.041597,-0.002429,0.440000
0.022,0.414490,0.414490,0.000000,0.036090,-0.002465,0.440000
0.022,0.409608,0.409608,0.000000,0.043059,-0.002508,0.440000
0.022,0.414136,0.414136,0.000000,0.036585,-0.002545,0.440000
0.023,0.418095,0.418095,0.000000,0.030925,-0.002576,0.440000
0.023,0.425955,0.425955,0.000000,0.019693,-0.002595,0.440000
0.023,0.425953,0.425953,0.000000,0.019693,-0.002615,0.440000
0.023,0.419843,0.419843,0.000000,0.028418,-0.002643,0.440000
0.023,0.414286,0.414286,0.000000,0.036351,-0.002680,0.440000
0.023,0.413826,0.413826,0.000000,0.037003,-0.002717,0.440000
0.023,0.413423,0.413423,0.000000,0.037574,-0.002754,0.440000
0.023,0.429254,0.429254,0.000000,0.014955,-0.002769,0.440000
0.023,0.426914,0.426914,0.000000,0.018296,-0.002788,0.440000
0.023,0.429266,0.429266,0.000000,0.014934,-0.002803,0.440000
0.024,0.431322,0.431322,0.000000,0.011995,-0.002815,0.440000
0.024,0.441918,0.441918,0.000000,-0.003141,-0.002811,0.440000
0.024,0.438396,0.438396,0.000000,0.001890,-0.002813,0.440000
0.024,0.434907,0.434907,0.000000,0.006873,-0.002820,0.440000
0.024,0.440654,0.440654,0.000000,-0.001337,-0.002819,0.440000
0.024,0.441280,0.441280,0.000000,-0.002232,-0.002817,0.440000
0.024,0.446227,0.446227,0.000000,-0.009297,-0.002807,0.440000
0.024,0.437292,0.437292,0.000000,0.003467,-0.002811,0.440000
0.024,0.437733,0.437733,0.000000,0.002837,-0.002814,0.440000
0.024,0.434327,0.434327,0.000000,0.007701,-0.002821,0.440000
0.025,0.435748,0.435748,0.000000,0.005670,-0.002827,0.440000
0.025,0.445788,0.445788,0.000000,-0.008671,-0.002818,0.440000
0.025,0.450169,0.450169,0.000000,-0.014928,-0.002803,0.440000
0.025,0.437012,0.437012,0.000000,0.003867,-0.002807,0.440000
0.025,0.433697,0.433697,0.000000,0.008601,-0.002816,0.440000
0.025,0.435197,0.435197,0.000000,0.006458,-0.002822,0.440000
0.025,0.445307,0.445307,0.000000,-0.007983,-0.002814,0.440000
0.025,0.445349,0.445349,0.000000,-0.008042,-0.002806,0.440000
0.025,0.449817,0.449817,0.000000,-0.014423,-0.002792,0.440000
0.025,0.440496,0.440496,0.000000,-0.001107,-0.002791,0.440000
0.026,0.432345,0.432345,0.000000,0.010536,-0.002801,0.440000
0.026,0.425217,0.425217,0.000000,0.020715,-0.002822,0.440000
0.026,0.418984,0.418984,0.000000,0.029616,-0.002852,0.440000
0.026,0.425259,0.425259,0.000000,0.020648,-0.002872,0.440000
0.026,0.432216,0.432216,0.000000,0.010708,-0.002883,0.440000
0.026,0.433901,0.433901,0.000000,0.008299,-0.002891,0.440000
0.026,0.452970,0.452970,0.000000,-0.018939,-0.002872,0.440000
0.026,0.456449,0.456449,0.000000,-0.023905,-0.002848,0.440000
0.026,0.445106,0.445106,0.000000,-0.007700,-0.002841,0.440000
0.026,0.445173,0.445173,0.000000,-0.007795,-0.002833,0.440000
0.027,0.449631,0.449631,0.000000,-0.014161,-0.002819,0.440000
0.027,0.453530,0.453530,0.000000,-0.019728,-0.002799,0.440000
0.027,0.453531,0.453531,0.000000,-0.019728,-0.002779,0.440000
0.027,0.453727,0.453727,0.000000,-0.020004,-0.002759,0.440000
0.027,0.448314,0.448314,0.000000,-0.012270,-0.002747,0.440000
0.027,0.443581,0.443581,0.000000,-0.005507,-0.002742,0.440000
0.027,0.439442,0.439442,0.000000,0.000405,-0.002742,0.440000
0.027,0.435823,0.435823,0.000000,0.005575,-0.002748,0.440000
0.027,0.451333,0.451333,0.000000,-0.016580,-0.002731,0.440000
0.027,0.441822,0.441822,0.000000,-0.002993,-0.002728,0.440000
0.028,0.433505,0.433505,0.000000,0.008887,-0.002737,0.440000
0.028,0.430631,0.430631,0.000000,0.012991,-0.002750,0.440000
0.028,0.436916,0.436916,0.000000,0.004012,-0.002754,0.440000
0.028,0.438972,0.438972,0.000000,0.001075,-0.002755,0.440000
0.028,0.444209,0.444209,0.000000,-0.006406,-0.002749,0.440000
0.028,0.453188,0.453188,0.000000,-0.019230,-0.002729,0.440000
0.028,0.447843,0.447843,0.000000,-0.011593,-0.002718,0.440000
0.028,0.438771,0.438771,0.000000,0.001368,-0.002719,0.440000
0.028,0.423901,0.423901,0.000000,0.022607,-0.002742,0.440000
0.028,0.422233,0.422233,0.000000,0.024987,-0.002767,0.440000
0.029,0.433970,0.433970,0.000000,0.008218,-0.002775,0.440000
0.029,0.444234,0.444234,0.000000,-0.006444,-0.002768,0.440000
0.029,0.440013,0.440013,0.000000,-0.000414,-0.002768,0.440000
0.029,0.429248,0.429248,0.000000,0.014962,-0.002783,0.440000
0.029,0.431307,0.431307,0.000000,0.012019,-0.002795,0.440000
0.029,0.433107,0.433107,0.000000,0.009446,-0.002804,0.440000
0.029,0.429018,0.429018,0.000000,0.015286,-0.002820,0.440000
0.029,0.426706,0.426706,0.000000,0.018586,-0.002838,0.440000
0.029,0.420286,0.420286,0.000000,0.027754,-0.002866,0.440000
0.029,0.413610,0.413610,0.000000,0.037285,-0.002903,0.440000
0.030,0.417631,0.417631,0.000000,0.031537,-0.002935,0.440000
0.030,0.429944,0.429944,0.000000,0.013945,-0.002949,0.440000
0.030,0.440711,0.440711,0.000000,-0.001437,-0.002947,0.440000
0.030,0.432531,0.432531,0.000000,0.010248,-0.002958,0.440000
0.030,0.423523,0.423523,0.000000,0.023112,-0.002981,0.440000
0.030,0.435096,0.435096,0.000000,0.006579,-0.002987,0.440000
0.030,0.436418,0.436418,0.000000,0.004689,-0.002992,0.440000
0.030,0.424378,0.424378,0.000000,0.021887,-0.003014,0.440000
0.030,0.418247,0.418247,0.000000,0.030640,-0.003045,0.440000
0.030,0.416999,0.416999,0.000000,0.032419,-0.003077,0.440000
0.031,0.420592,0.420592,0.000000,0.027282,-0.003104,0.440000
0.031,0.419335,0.419335,0.000000,0.029074,-0.003133,0.440000
0.031,0.413836,0.413836,0.000000,0.036924,-0.003170,0.440000
0.031,0.422224,0.422224,0.000000,0.024938,-0.003195,0.440000
0.031,0.415084,0.415084,0.000000,0.035133,-0.003230,0.440000
0.031,0.410118,0.410118,0.000000,0.042221,-0.003273,0.440000
0.031,0.405774,0.405774,0.000000,0.048419,-0.003321,0.440000
0.031,0.406374,0.406374,0.000000,0.047555,-0.003369,0.440000
0.031,0.411298,0.411298,0.000000,0.040517,-0.003409,0.440000
0.031,0.428167,0.428167,0.000000,0.016415,-0.003425,0.440000
0.032,0.439151,0.439151,0.000000,0.000723,-0.003426,0.440000
0.032,0.431161,0.431161,0.000000,0.012136,-0.003438,0.440000
0.032,0.424174,0.424174,0.000000,0.022115,-0.003460,0.440000
0.032,0.435659,0.435659,0.000000,0.005707,-0.003466,0.440000
0.032,0.446239,0.446239,0.000000,-0.009406,-0.003457,0.440000
0.032,0.441757,0.441757,0.000000,-0.003004,-0.003454,0.440000
0.032,0.442237,0.442237,0.000000,-0.003689,-0.003450,0.440000
0.032,0.438258,0.438258,0.000000,0.001995,-0.003452,0.440000
0.032,0.434779,0.434779,0.000000,0.006965,-0.003459,0.440000
0.032,0.437874,0.437874,0.000000,0.002543,-0.003462,0.440000
0.033,0.438841,0.438841,0.000000,0.001161,-0.003463,0.440000
0.033,0.444086,0.444086,0.000000,-0.006331,-0.003456,0.440000
0.033,0.448673,0.448673,0.000000,-0.012881,-0.003444,0.440000
0.033,0.457082,0.457082,0.000000,-0.024892,-0.003419,0.440000
0.033,0.461514,0.461514,0.000000,-0.031218,-0.003387,0.440000
0.033,0.450717,0.450717,0.000000,-0.015792,-0.003372,0.440000
0.033,0.454472,0.454472,0.000000,-0.021153,-0.003350,0.440000
0.033,0.448958,0.448958,0.000000,-0.013275,-0.003337,0.440000
0.033,0.452935,0.452935,0.000000,-0.018952,-0.003318,0.440000
0.033,0.464403,0.464403,0.000000,-0.035330,-0.003283,0.440000
0.034,0.470840,0.470840,0.000000,-0.044519,-0.003238,0.440000
0.034,0.476469,0.476469,0.000000,-0.052554,-0.003186,0.440000
0.034,0.476994,0.476994,0.000000,-0.053296,-0.003133,0.440000
0.034,0.464257,0.464257,0.000000,-0.035095,-0.003097,0.440000
0.034,0.451623,0.451623,0.000000,-0.017044,-0.003080,0.440000
0.034,0.459667,0.459667,0.000000,-0.028531,-0.003052,0.440000
0.034,0.468450,0.468450,0.000000,-0.041073,-0.003011,0.440000
0.034,0.469984,0.469984,0.000000,-0.043258,-0.002968,0.440000
0.034,0.463144,0.463144,0.000000,-0.033482,-0.002934,0.440000
0.034,0.452148,0.452148,0.000000,-0.017771,-0.002916,0.440000
0.035,0.438134,0.438134,0.000000,0.002249,-0.002919,0.440000
0.035,0.439075,0.439075,0.000000,0.000904,-0.002919,0.440000
0.035,0.448696,0.448696,0.000000,-0.012839,-0.002907,0.440000
0.035,0.456220,0.456220,0.000000,-0.023583,-0.002883,0.440000
0.035,0.463689,0.463689,0.000000,-0.034249,-0.002849,0.440000
0.035,0.457025,0.457025,0.000000,-0.024725,-0.002824,0.440000
0.035,0.446798,0.446798,0.000000,-0.010114,-0.002814,0.440000
0.035,0.451052,0.451052,0.000000,-0.016189,-0.002798,0.440000
0.035,0.458024,0.458024,0.000000,-0.026145,-0.002772,0.440000
0.035,0.456471,0.456471,0.000000,-0.023922,-0.002748,0.440000
0.036,0.459511,0.459511,0.000000,-0.028262,-0.002719,0.440000
0.036,0.453373,0.453373,0.000000,-0.019490,-0.002700,0.440000
0.036,0.452404,0.452404,0.000000,-0.018103,-0.002682,0.440000
0.036,0.442018,0.442018,0.000000,-0.003265,-0.002679,0.440000
0.036,0.433677,0.433677,0.000000,0.008649,-0.002687,0.440000
0.036,0.435181,0.435181,0.000000,0.006500,-0.002694,0.440000
0.036,0.440895,0.440895,0.000000,-0.001663,-0.002692,0.440000
0.036,0.450291,0.450291,0.000000,-0.015083,-0.002677,0.440000
0.036,0.448647,0.448647,0.000000,-0.012733,-0.002664,0.440000
0.036,0.448272,0.448272,0.000000,-0.012196,-0.002652,0.440000
0.037,0.428105,0.428105,0.000000,0.016612,-0.002669,0.440000
0.037,0.430309,0.430309,0.000000,0.013461,-0.002682,0.440000
0.037,0.432236,0.432236,0.000000,0.010707,-0.002693,0.440000
0.037,0.433921,0.433921,0.000000,0.008299,-0.002701,0.440000
0.037,0.443822,0.443822,0.000000,-0.005845,-0.002695,0.440000
0.037,0.439654,0.439654,0.000000,0.000110,-0.002695,0.440000
0.037,0.436009,0.436009,0.000000,0.005316,-0.002701,0.440000
0.037,0.446017,0.446017,0.000000,-0.008981,-0.002692,0.440000
0.037,0.459169,0.459169,0.000000,-0.027765,-0.002664,0.440000
0.037,0.471925,0.471925,0.000000,-0.045981,-0.002618,0.440000
0.038,0.468628,0.468628,0.000000,-0.041265,-0.002577,0.440000
0.038,0.478942,0.478942,0.000000,-0.055992,-0.002521,0.440000
0.038,0.487963,0.487963,0.000000,-0.068868,-0.002452,0.440000
0.038,0.495851,0.495851,0.000000,-0.080126,-0.002372,0.440000
0.038,0.492286,0.492286,0.000000,-0.075022,-0.002297,0.440000
0.038,0.486437,0.486437,0.000000,-0.066657,-0.002230,0.440000
0.038,0.468127,0.468127,0.000000,-0.040494,-0.002190,0.440000
0.038,0.465312,0.465312,0.000000,-0.036468,-0.002153,0.440000
0.038,0.471649,0.471649,0.000000,-0.045515,-0.002108,0.440000
0.038,0.464990,0.464990,0.000000,-0.035997,-0.002072,0.440000
0.039,0.449375,0.449375,0.000000,-0.013686,-0.002058,0.440000
0.039,0.440118,0.440118,0.000000,-0.000463,-0.002057,0.440000
0.039,0.436423,0.436423,0.000000,0.004816,-0.002062,0.440000
0.039,0.433191,0.433191,0.000000,0.009431,-0.002072,0.440000
0.039,0.423496,0.423496,0.000000,0.023278,-0.002095,0.440000
0.039,0.433678,0.433678,0.000000,0.008730,-0.002104,0.440000
0.039,0.443987,0.443987,0.000000,-0.005996,-0.002098,0.440000
0.039,0.444204,0.444204,0.000000,-0.006305,-0.002091,0.440000
0.039,0.431198,0.431198,0.000000,0.012274,-0.002104,0.440000
