time,u_in,Vin,f_cmd,f_m,integral,uff
1.082,0.820700,0.820700,4.00,3.465752,0.672656,1.209231
1.083,0.818810,0.818810,4.00,3.468459,0.673187,1.209231
1.084,0.825955,0.825955,4.00,3.458260,0.673729,1.209231
1.085,0.819008,0.819008,4.00,3.468192,0.674261,1.209231
1.086,0.817333,0.817333,4.00,3.470592,0.674790,1.209231
1.087,0.822829,0.822829,4.00,3.462749,0.675328,1.209231
1.088,0.829472,0.829472,4.00,3.453267,0.675874,1.209231
1.089,0.835281,0.835281,4.00,3.444977,0.676429,1.209231
1.090,0.831564,0.831564,4.00,3.450295,0.676979,1.209231
1.091,0.828314,0.828314,4.00,3.454944,0.677524,1.209231
1.092,0.818035,0.818035,4.00,3.469636,0.678054,1.209231
1.093,0.816487,0.816487,4.00,3.471855,0.678583,1.209231
1.094,0.823931,0.823931,4.00,3.461229,0.679121,1.209231
1.095,0.830440,0.830440,4.00,3.451938,0.679669,1.209231
1.096,0.827335,0.827335,4.00,3.456381,0.680213,1.209231
1.097,0.826642,0.826642,4.00,3.457379,0.680756,1.209231
1.098,0.819618,0.819618,4.00,3.467421,0.681288,1.209231
1.099,0.822273,0.822273,4.00,3.463635,0.681825,1.209231
1.100,0.820198,0.820198,4.00,3.466608,0.682358,1.209231
1.101,0.822782,0.822782,4.00,3.462925,0.682895,1.209231
1.102,0.818216,0.818216,4.00,3.469454,0.683426,1.209231
1.103,0.829847,0.829847,4.00,3.452846,0.683973,1.209231
1.104,0.822424,0.822424,4.00,3.463458,0.684509,1.209231
1.105,0.820333,0.820333,4.00,3.466454,0.685043,1.209231
1.106,0.822903,0.822903,4.00,3.462789,0.685580,1.209231
1.107,0.819495,0.819495,4.00,3.467666,0.686112,1.209231
1.108,0.808977,0.808977,4.00,3.482699,0.686630,1.209231
1.109,0.812976,0.812976,4.00,3.476993,0.687153,1.209231
1.110,0.820872,0.820872,4.00,3.465721,0.687687,1.209231
1.111,0.818980,0.818980,4.00,3.468432,0.688219,1.209231
1.112,0.820273,0.820273,4.00,3.466591,0.688752,1.209231
1.113,0.827254,0.827254,4.00,3.456627,0.689295,1.209231
1.114,0.833359,0.833359,4.00,3.447914,0.689847,1.209231
1.115,0.834298,0.834298,4.00,3.446580,0.690401,1.209231
1.116,0.835121,0.835121,4.00,3.445413,0.690955,1.209231
1.117,0.840863,0.840863,4.00,3.437217,0.691518,1.209231
1.118,0.836464,0.836464,4.00,3.443510,0.692075,1.209231
1.119,0.837016,0.837016,4.00,3.442729,0.692632,1.209231
1.120,0.837500,0.837500,4.00,3.442046,0.693190,1.209231
1.121,0.837923,0.837923,4.00,3.441449,0.693748,1.209231
1.122,0.850703,0.850703,4.00,3.423200,0.694325,1.209231
1.123,0.853868,0.853868,4.00,3.418688,0.694907,1.209231
1.124,0.861033,0.861033,4.00,3.408459,0.695498,1.209231
1.125,0.862901,0.862901,4.00,3.405800,0.696092,1.209231
1.126,0.868933,0.868933,4.00,3.397191,0.696695,1.209231
1.127,0.866173,0.866173,4.00,3.401143,0.697294,1.209231
1.128,0.862999,0.862999,4.00,3.405686,0.697888,1.209231
1.129,0.855826,0.855826,4.00,3.415941,0.698472,1.209231
1.130,0.853953,0.853953,4.00,3.418624,0.699054,1.209231
1.131,0.853959,0.853959,4.00,3.418624,0.699635,1.209231
1.132,0.842354,0.842354,4.00,3.435211,0.700200,1.209231
1.133,0.846575,0.846575,4.00,3.429190,0.700771,1.209231
1.134,0.845868,0.845868,4.00,3.430208,0.701340,1.209231
1.135,0.849648,0.849648,4.00,3.424816,0.701916,1.209231
1.136,0.848556,0.848556,4.00,3.426384,0.702489,1.209231
1.137,0.855007,0.855007,4.00,3.417177,0.703072,1.209231
1.138,0.853243,0.853243,4.00,3.419705,0.703652,1.209231
1.139,0.847304,0.847304,4.00,3.428198,0.704224,1.209231
1.140,0.855306,0.855306,4.00,3.416775,0.704807,1.209231
1.141,0.866701,0.866701,4.00,3.400504,0.705407,1.209231
1.142,0.872731,0.872731,4.00,3.391899,0.706015,1.209231
1.143,0.868744,0.868744,4.00,3.397603,0.706617,1.209231
1.144,0.865258,0.865258,4.00,3.402591,0.707215,1.209231
1.145,0.866610,0.866610,4.00,3.400669,0.707814,1.209231
1.146,0.867793,0.867793,4.00,3.398988,0.708415,1.209231
1.147,0.873572,0.873572,4.00,3.390740,0.709024,1.209231
1.148,0.869483,0.869483,4.00,3.396590,0.709628,1.209231
1.149,0.870307,0.870307,4.00,3.395422,0.710232,1.209231
1.150,0.879825,0.879825,4.00,3.381834,0.710851,1.209231
1.151,0.883749,0.883749,4.00,3.376237,0.711474,1.209231
1.152,0.877534,0.877534,4.00,3.385125,0.712089,1.209231
1.153,0.881747,0.881747,4.00,3.379114,0.712710,1.209231
1.154,0.881034,0.881034,4.00,3.380142,0.713330,1.209231
1.155,0.880411,0.880411,4.00,3.381041,0.713949,1.209231
1.156,0.871071,0.871071,4.00,3.394393,0.714555,1.209231
1.157,0.867303,0.867303,4.00,3.399784,0.715155,1.209231
1.158,0.859611,0.859611,4.00,3.410781,0.715744,1.209231
1.159,0.859644,0.859644,4.00,3.410742,0.716333,1.209231
1.160,0.866110,0.866110,4.00,3.401513,0.716932,1.209231
1.161,0.876164,0.876164,4.00,3.387160,0.717545,1.209231
1.162,0.859107,0.859107,4.00,3.411534,0.718133,1.209231
1.163,0.856847,0.856847,4.00,3.414771,0.718718,1.209231
1.164,0.859270,0.859270,4.00,3.411319,0.719307,1.209231
1.165,0.861389,0.861389,4.00,3.408299,0.719899,1.209231
1.166,0.854446,0.854446,4.00,3.418226,0.720480,1.209231
1.167,0.830975,0.830975,4.00,3.451765,0.721029,1.209231
1.168,0.827855,0.827855,4.00,3.456229,0.721572,1.209231
1.169,0.833925,0.833925,4.00,3.447567,0.722125,1.209231
1.170,0.830435,0.830435,4.00,3.452559,0.722672,1.209231
1.171,0.827385,0.827385,4.00,3.456924,0.723215,1.209231
1.172,0.838871,0.838871,4.00,3.440524,0.723775,1.209231
1.173,0.852356,0.852356,4.00,3.421268,0.724354,1.209231
1.174,0.859748,0.859748,4.00,3.410716,0.724943,1.209231
1.175,0.857416,0.857416,4.00,3.414056,0.725529,1.209231
1.176,0.855378,0.855378,4.00,3.416976,0.726112,1.209231
1.177,0.851481,0.851481,4.00,3.422551,0.726689,1.209231
1.178,0.845792,0.845792,4.00,3.430687,0.727259,1.209231
1.179,0.849615,0.849615,4.00,3.425234,0.727833,1.209231
1.180,0.848559,0.848559,4.00,3.426749,0.728407,1.209231
1.181,0.852036,0.852036,4.00,3.421791,0.728985,1.209231
1.182,0.862128,0.862128,4.00,3.407383,0.729577,1.209231
1.183,0.862134,0.862134,4.00,3.407383,0.730170,1.209231
1.184,0.862140,0.862140,4.00,3.407383,0.730763,1.209231
1.185,0.877862,0.877862,4.00,3.384931,0.731378,1.209231
1.186,0.877660,0.877660,4.00,3.385228,0.731993,1.209231
1.187,0.860838,0.860838,4.00,3.409268,0.732583,1.209231
1.188,0.858379,0.858379,4.00,3.412790,0.733170,1.209231
1.189,0.856229,0.856229,4.00,3.415869,0.733755,1.209231
1.190,0.849952,0.849952,4.00,3.424845,0.734330,1.209231
1.191,0.844464,0.844464,4.00,3.432692,0.734897,1.209231
1.192,0.851955,0.851955,4.00,3.421999,0.735475,1.209231
1.193,0.855014,0.855014,4.00,3.417638,0.736057,1.209231
1.194,0.844494,0.844494,4.00,3.432675,0.736625,1.209231
1.195,0.844093,0.844093,4.00,3.433255,0.737191,1.209231
1.196,0.848142,0.848142,4.00,3.427479,0.737764,1.209231
1.197,0.847082,0.847082,4.00,3.429002,0.738335,1.209231
1.198,0.850757,0.850757,4.00,3.423760,0.738911,1.209231
1.199,0.853970,0.853970,4.00,3.419178,0.739492,1.209231
1.200,0.852383,0.852383,4.00,3.421454,0.740071,1.209231
1.201,0.850995,0.850995,4.00,3.423445,0.740647,1.209231
1.202,0.844319,0.844319,4.00,3.432990,0.741214,1.209231
1.203,0.843946,0.843946,4.00,3.433531,0.741781,1.209231
1.204,0.834824,0.834824,4.00,3.446570,0.742334,1.209231
1.205,0.822451,0.822451,4.00,3.464254,0.742870,1.209231
1.206,0.811633,0.811633,4.00,3.479716,0.743390,1.209231
1.207,0.802145,0.802145,4.00,3.493277,0.743897,1.209231
1.208,0.811473,0.811473,4.00,3.479959,0.744417,1.209231
1.209,0.803858,0.803858,4.00,3.490845,0.744926,1.209231
1.210,0.804175,0.804175,4.00,3.490399,0.745436,1.209231
1.211,0.804453,0.804453,4.00,3.490009,0.745946,1.209231
1.212,0.804697,0.804697,4.00,3.489667,0.746456,1.209231
1.213,0.809310,0.809310,4.00,3.483086,0.746973,1.209231
1.214,0.828954,0.828954,4.00,3.455030,0.747518,1.209231
1.215,0.826122,0.826122,4.00,3.459084,0.748059,1.209231
1.216,0.836840,0.836840,4.00,3.443780,0.748615,1.209231
1.217,0.837416,0.837416,4.00,3.442965,0.749172,1.209231
1.218,0.833523,0.833523,4.00,3.448535,0.749723,1.209231
1.219,0.835934,0.835934,4.00,3.445098,0.750278,1.209231
1.220,0.836626,0.836626,4.00,3.444117,0.750834,1.209231
1.221,0.824037,0.824037,4.00,3.462109,0.751372,1.209231
1.222,0.826225,0.826225,4.00,3.458991,0.751913,1.209231
1.223,0.823741,0.823741,4.00,3.462548,0.752451,1.209231
1.224,0.811975,0.811975,4.00,3.479364,0.752971,1.209231
1.225,0.815681,0.815681,4.00,3.474077,0.753497,1.209231
1.226,0.801329,0.801329,4.00,3.494587,0.754003,1.209231
1.227,0.793179,0.793179,4.00,3.506237,0.754496,1.209231
1.228,0.786054,0.786054,4.00,3.516423,0.754980,1.209231
1.229,0.783170,0.783170,4.00,3.520549,0.755459,1.209231
1.230,0.786100,0.786100,4.00,3.516370,0.755943,1.209231
1.231,0.788663,0.788663,4.00,3.512717,0.756430,1.209231
1.232,0.795302,0.795302,4.00,3.503239,0.756927,1.209231
1.233,0.796710,0.796710,4.00,3.501235,0.757426,1.209231
1.234,0.795069,0.795069,4.00,3.503586,0.757922,1.209231
1.235,0.805304,0.805304,4.00,3.488972,0.758433,1.209231
1.236,0.809855,0.809855,4.00,3.482478,0.758951,1.209231
1.237,0.809436,0.809436,4.00,3.483083,0.759468,1.209231
1.238,0.796105,0.796105,4.00,3.502135,0.759966,1.209231
1.239,0.793017,0.793017,4.00,3.506553,0.760459,1.209231
1.240,0.790318,0.790318,4.00,3.510416,0.760949,1.209231
1.241,0.792357,0.792357,4.00,3.507511,0.761441,1.209231
1.242,0.798539,0.798539,4.00,3.498687,0.761942,1.209231
1.243,0.808666,0.808666,4.00,3.484227,0.762458,1.209231
1.244,0.817198,0.817198,4.00,3.472046,0.762986,1.209231
1.245,0.820260,0.820260,4.00,3.467679,0.763518,1.209231
1.246,0.818540,0.818540,4.00,3.470144,0.764048,1.209231
1.247,0.817037,0.817037,4.00,3.472299,0.764576,1.209231
1.248,0.800919,0.800919,4.00,3.495331,0.765081,1.209231
1.249,0.790160,0.790160,4.00,3.510709,0.765570,1.209231
1.250,0.796623,0.796623,4.00,3.501483,0.766068,1.209231
1.251,0.806672,0.806672,4.00,3.487134,0.766581,1.209231
1.252,0.806663,0.806663,4.00,3.487154,0.767094,1.209231
1.253,0.798401,0.798401,4.00,3.498964,0.767595,1.209231
1.254,0.799433,0.799433,4.00,3.497497,0.768098,1.209231
1.255,0.809132,0.809132,4.00,3.483649,0.768614,1.209231
1.256,0.813215,0.813215,4.00,3.477824,0.769136,1.209231
1.257,0.816785,0.816785,4.00,3.472730,0.769664,1.209231
1.258,0.809991,0.809991,4.00,3.482444,0.770181,1.209231
1.259,0.809570,0.809570,4.00,3.483053,0.770698,1.209231
1.260,0.809202,0.809202,4.00,3.483586,0.771214,1.209231
1.261,0.822076,0.822076,4.00,3.465203,0.771749,1.209231
1.262,0.815739,0.815739,4.00,3.474262,0.772275,1.209231
1.263,0.813596,0.813596,4.00,3.477331,0.772798,1.209231
1.264,0.812725,0.812725,4.00,3.478583,0.773319,1.209231
1.265,0.811964,0.811964,4.00,3.479678,0.773839,1.209231
1.266,0.811299,0.811299,4.00,3.480635,0.774359,1.209231
1.267,0.819515,0.819515,4.00,3.468905,0.774890,1.209231
1.268,0.824732,0.824732,4.00,3.461460,0.775428,1.209231
1.269,0.826864,0.826864,4.00,3.458423,0.775970,1.209231
1.270,0.828728,0.828728,4.00,3.455768,0.776514,1.209231
1.271,0.830358,0.830358,4.00,3.453446,0.777061,1.209231
1.272,0.827386,0.827386,4.00,3.457700,0.777603,1.209231
1.273,0.827392,0.827392,4.00,3.457700,0.778145,1.209231
1.274,0.827735,0.827735,4.00,3.457216,0.778688,1.209231
1.275,0.825095,0.825095,4.00,3.460996,0.779227,1.209231
1.276,0.822787,0.822787,4.00,3.464301,0.779763,1.209231
1.277,0.816372,0.816372,4.00,3.473473,0.780289,1.209231
1.278,0.814651,0.814651,4.00,3.475939,0.780813,1.209231
1.279,0.822454,0.822454,4.00,3.464800,0.781349,1.209231
1.280,0.833675,0.833675,4.00,3.448777,0.781900,1.209231
1.281,0.834691,0.834691,4.00,3.447334,0.782453,1.209231
1.282,0.844376,0.844376,4.00,3.433506,0.783019,1.209231
1.283,0.848156,0.848156,4.00,3.428115,0.783591,1.209231
1.284,0.860549,0.860549,4.00,3.410419,0.784180,1.209231
1.285,0.871385,0.871385,4.00,3.394946,0.784786,1.209231
1.286,0.880861,0.880861,4.00,3.381418,0.785404,1.209231
1.287,0.889147,0.889147,4.00,3.369590,0.786035,1.209231
1.288,0.890633,0.890633,4.00,3.367477,0.786667,1.209231
1.289,0.884498,0.884498,4.00,3.376251,0.787291,1.209231
1.290,0.874736,0.874736,4.00,3.390205,0.787901,1.209231
1.291,0.870600,0.870600,4.00,3.396122,0.788504,1.209231
1.292,0.871382,0.871382,4.00,3.395013,0.789109,1.209231
1.293,0.860019,0.860019,4.00,3.411255,0.789698,1.209231
1.294,0.857734,0.857734,4.00,3.414527,0.790284,1.209231
1.295,0.855737,0.855737,4.00,3.417388,0.790866,1.209231
1.296,0.862789,0.862789,4.00,3.407323,0.791459,1.209231
1.297,0.875135,0.875135,4.00,3.389694,0.792069,1.209231
1.298,0.870954,0.870954,4.00,3.395676,0.792674,1.209231
1.299,0.876095,0.876095,4.00,3.388339,0.793285,1.209231
1.300,0.855388,0.855388,4.00,3.417930,0.793867,1.209231
1.301,0.849292,0.849292,4.00,3.426646,0.794441,1.209231
1.302,0.843963,0.843963,4.00,3.434268,0.795006,1.209231
1.303,0.839304,0.839304,4.00,3.440931,0.795565,1.209231
1.304,0.848426,0.848426,4.00,3.427908,0.796138,1.209231
1.305,0.854575,0.854575,4.00,3.419131,0.796718,1.209231
1.306,0.844187,0.844187,4.00,3.433980,0.797284,1.209231
1.307,0.839503,0.839503,4.00,3.440680,0.797844,1.209231
1.308,0.848603,0.848603,4.00,3.427688,0.798416,1.209231
1.309,0.852162,0.852162,4.00,3.422612,0.798993,1.209231
1.310,0.842056,0.842056,4.00,3.437057,0.799556,1.209231
1.311,0.842040,0.842040,4.00,3.437087,0.800119,1.209231
1.312,0.842028,0.842028,4.00,3.437113,0.800682,1.209231
1.313,0.837619,0.837619,4.00,3.443419,0.801239,1.209231
1.314,0.838163,0.838163,4.00,3.442649,0.801796,1.209231
1.315,0.855540,0.855540,4.00,3.417834,0.802378,1.209231
1.316,0.853834,0.853834,4.00,3.420280,0.802958,1.209231
1.317,0.871368,0.871368,4.00,3.395240,0.803563,1.209231
1.318,0.867674,0.867674,4.00,3.400525,0.804162,1.209231
1.319,0.864446,0.864446,4.00,3.405145,0.804757,1.209231
1.320,0.866022,0.866022,4.00,3.402902,0.805354,1.209231
1.321,0.865253,0.865253,4.00,3.404010,0.805950,1.209231
1.322,0.862331,0.862331,4.00,3.408192,0.806542,1.209231
1.323,0.855379,0.855379,4.00,3.418132,0.807124,1.209231
1.324,0.853699,0.853699,4.00,3.420540,0.807703,1.209231
1.325,0.846544,0.846544,4.00,3.430770,0.808273,1.209231
1.326,0.845976,0.845976,4.00,3.431589,0.808841,1.209231
1.327,0.854276,0.854276,4.00,3.419740,0.809421,1.209231
1.328,0.857136,0.857136,4.00,3.415663,0.810006,1.209231
1.329,0.859637,0.859637,4.00,3.412098,0.810593,1.209231
1.330,0.875822,0.875822,4.00,3.388985,0.811204,1.209231
1.331,0.875977,0.875977,4.00,3.388773,0.811816,1.209231
1.332,0.889308,0.889308,4.00,3.369737,0.812446,1.209231
1.333,0.892169,0.892169,4.00,3.365660,0.813080,1.209231
1.334,0.885874,0.885874,4.00,3.374662,0.813706,1.209231
1.335,0.879399,0.879399,4.00,3.383921,0.814322,1.209231
1.336,0.874710,0.874710,4.00,3.390628,0.814931,1.209231
1.337,0.866213,0.866213,4.00,3.402775,0.815528,1.209231
1.338,0.867580,0.867580,4.00,3.400830,0.816128,1.209231
1.339,0.873175,0.873175,4.00,3.392846,0.816735,1.209231
1.340,0.869699,0.869699,4.00,3.397821,0.817337,1.209231
1.341,0.866232,0.866232,4.00,3.402781,0.817934,1.209231
1.342,0.858804,0.858804,4.00,3.413402,0.818521,1.209231
1.343,0.861107,0.861107,4.00,3.410121,0.819111,1.209231
1.344,0.869773,0.869773,4.00,3.397748,0.819713,1.209231
1.345,0.875097,0.875097,4.00,3.390151,0.820323,1.209231
1.346,0.875355,0.875355,4.00,3.389792,0.820933,1.209231
1.347,0.871927,0.871927,4.00,3.394697,0.821538,1.209231
1.348,0.868186,0.868186,4.00,3.400050,0.822138,1.209231
1.349,0.864916,0.864916,4.00,3.404730,0.822733,1.209231
1.350,0.875252,0.875252,4.00,3.389973,0.823343,1.209231
1.351,0.888689,0.888689,4.00,3.370787,0.823973,1.209231
1.352,0.881575,0.881575,4.00,3.380958,0.824592,1.209231
1.353,0.876626,0.876626,4.00,3.388037,0.825204,1.209231
1.354,0.876697,0.876697,4.00,3.387944,0.825816,1.209231
1.355,0.872362,0.872362,4.00,3.394145,0.826422,1.209231
1.356,0.868573,0.868573,4.00,3.399568,0.827022,1.209231
1.357,0.890936,0.890936,4.00,3.367630,0.827654,1.209231
1.358,0.902407,0.902407,4.00,3.351251,0.828303,1.209231
1.359,0.899243,0.899243,4.00,3.355780,0.828947,1.209231
1.360,0.900876,0.900876,4.00,3.353457,0.829594,1.209231
1.361,0.906702,0.906702,4.00,3.345143,0.830249,1.209231
1.362,0.899759,0.899759,4.00,3.355071,0.830894,1.209231
1.363,0.901329,0.901329,4.00,3.352837,0.831541,1.209231
1.364,0.902703,0.902703,4.00,3.350884,0.832190,1.209231
1.365,0.912702,0.912702,4.00,3.336610,0.832853,1.209231
1.366,0.908250,0.908250,4.00,3.342979,0.833510,1.209231
1.367,0.897104,0.897104,4.00,3.358910,0.834151,1.209231
1.368,0.890216,0.890216,4.00,3.368760,0.834783,1.209231
1.369,0.875350,0.875350,4.00,3.390006,0.835393,1.209231
1.370,0.875594,0.875594,4.00,3.389665,0.836003,1.209231
1.371,0.871411,0.871411,4.00,3.395651,0.836607,1.209231
1.372,0.856307,0.856307,4.00,3.417236,0.837190,1.209231
1.373,0.858946,0.858946,4.00,3.413473,0.837777,1.209231
1.374,0.861255,0.861255,4.00,3.410184,0.838366,1.209231
1.375,0.863275,0.863275,4.00,3.407307,0.838959,1.209231
1.376,0.869439,0.869439,4.00,3.398509,0.839561,1.209231
1.377,0.871294,0.871294,4.00,3.395868,0.840165,1.209231
1.378,0.876453,0.876453,4.00,3.388507,0.840776,1.209231
1.379,0.880964,0.880964,4.00,3.382071,0.841394,1.209231
1.380,0.889307,0.889307,4.00,3.370161,0.842024,1.209231
1.381,0.883408,0.883408,4.00,3.378597,0.842645,1.209231
1.382,0.873737,0.873737,4.00,3.392423,0.843253,1.209231
1.383,0.882991,0.882991,4.00,3.379212,0.843874,1.209231
1.384,0.891082,0.891082,4.00,3.367661,0.844506,1.209231
1.385,0.893760,0.893760,4.00,3.363845,0.845142,1.209231
1.386,0.896102,0.896102,4.00,3.360508,0.845782,1.209231
1.387,0.892245,0.892245,4.00,3.366028,0.846416,1.209231
1.388,0.903575,0.903575,4.00,3.349851,0.847066,1.209231
1.389,0.904686,0.904686,4.00,3.348273,0.847718,1.209231
1.390,0.901260,0.901260,4.00,3.353176,0.848364,1.209231
1.391,0.898265,0.898265,4.00,3.357464,0.849007,1.209231
1.392,0.897199,0.897199,4.00,3.358996,0.849648,1.209231
1.393,0.894716,0.894716,4.00,3.362552,0.850285,1.209231
1.394,0.873603,0.873603,4.00,3.392723,0.850893,1.209231
1.395,0.874086,0.874086,4.00,3.392041,0.851501,1.209231
1.396,0.866631,0.866631,4.00,3.402700,0.852098,1.209231
1.397,0.867992,0.867992,4.00,3.400764,0.852697,1.209231
1.398,0.864785,0.864785,4.00,3.405354,0.853292,1.209231
1.399,0.861981,0.861981,4.00,3.409368,0.853882,1.209231
1.400,0.863929,0.863929,4.00,3.406594,0.854476,1.209231
1.401,0.855580,0.855580,4.00,3.418529,0.855057,1.209231
1.402,0.858334,0.858334,4.00,3.414604,0.855643,1.209231
1.403,0.860742,0.860742,4.00,3.411172,0.856232,1.209231
1.404,0.867247,0.867247,4.00,3.401888,0.856830,1.209231
1.405,0.868536,0.868536,4.00,3.400054,0.857430,1.209231
1.406,0.857451,0.857451,4.00,3.415898,0.858014,1.209231
1.407,0.846778,0.846778,4.00,3.431153,0.858583,1.209231
1.408,0.841846,0.841846,4.00,3.438208,0.859144,1.209231
1.409,0.850728,0.850728,4.00,3.425527,0.859719,1.209231
1.410,0.858496,0.858496,4.00,3.414439,0.860304,1.209231
1.411,0.862977,0.862977,4.00,3.408046,0.860896,1.209231
1.412,0.860410,0.860410,4.00,3.411721,0.861485,1.209231
1.413,0.853768,0.853768,4.00,3.421218,0.862063,1.209231
1.414,0.847961,0.847961,4.00,3.429521,0.862634,1.209231
1.415,0.851682,0.851682,4.00,3.424215,0.863210,1.209231
1.416,0.836889,0.836889,4.00,3.445355,0.863764,1.209231
1.417,0.842002,0.842002,4.00,3.438059,0.864326,1.209231
1.418,0.846473,0.846473,4.00,3.431680,0.864895,1.209231
1.419,0.845176,0.845176,4.00,3.433542,0.865461,1.209231
1.420,0.836055,0.836055,4.00,3.446579,0.866014,1.209231
1.421,0.819284,0.819284,4.00,3.470545,0.866544,1.209231
1.422,0.813417,0.813417,4.00,3.478933,0.867065,1.209231
1.423,0.795556,0.795556,4.00,3.504456,0.867561,1.209231
1.424,0.792673,0.792673,4.00,3.508583,0.868052,1.209231
1.425,0.790152,0.790152,4.00,3.512191,0.868540,1.209231
1.426,0.779152,0.779152,4.00,3.527912,0.869012,1.209231
1.427,0.773933,0.773933,4.00,3.535374,0.869476,1.209231
1.428,0.769223,0.769223,4.00,3.542109,0.869934,1.209231
1.429,0.769651,0.769651,4.00,3.541504,0.870393,1.209231
1.430,0.774424,0.774424,4.00,3.534692,0.870858,1.209231
1.431,0.778598,0.778598,4.00,3.528736,0.871329,1.209231
1.432,0.782248,0.782248,4.00,3.523528,0.871806,1.209231
1.433,0.783829,0.783829,4.00,3.521277,0.872285,1.209231
1.434,0.786823,0.786823,4.00,3.517006,0.872768,1.209231
1.435,0.785043,0.785043,4.00,3.519556,0.873248,1.209231
1.436,0.779090,0.779090,4.00,3.528068,0.873720,1.209231
1.437,0.778283,0.778283,4.00,3.529227,0.874191,1.209231
1.438,0.772559,0.772559,4.00,3.537411,0.874653,1.209231
1.439,0.776972,0.776972,4.00,3.531113,0.875122,1.209231
1.440,0.772035,0.772035,4.00,3.538173,0.875584,1.209231
1.441,0.763320,0.763320,4.00,3.550629,0.876033,1.209231
1.442,0.768896,0.768896,4.00,3.542670,0.876491,1.209231
1.443,0.769787,0.769787,4.00,3.541404,0.876949,1.209231
1.444,0.769792,0.769792,4.00,3.541404,0.877408,1.209231
1.445,0.757832,0.757832,4.00,3.558496,0.877849,1.209231
1.446,0.759701,0.759701,4.00,3.555831,0.878294,1.209231
1.447,0.765734,0.765734,4.00,3.547219,0.878746,1.209231
1.448,0.780017,0.780017,4.00,3.526821,0.879220,1.209231
1.449,0.783499,0.783499,4.00,3.521854,0.879698,1.209231
1.450,0.786544,0.786544,4.00,3.517511,0.880180,1.209231
1.451,0.789207,0.789207,4.00,3.513714,0.880667,1.209231
1.452,0.787138,0.787138,4.00,3.516677,0.881150,1.209231
1.453,0.787589,0.787589,4.00,3.516039,0.881634,1.209231
1.454,0.781326,0.781326,4.00,3.524994,0.882109,1.209231
1.455,0.780248,0.780248,4.00,3.526539,0.882582,1.209231
1.456,0.783705,0.783705,4.00,3.521608,0.883061,1.209231
1.457,0.786729,0.786729,4.00,3.517296,0.883543,1.209231
1.458,0.779590,0.779590,4.00,3.527500,0.884016,1.209231
1.459,0.783132,0.783132,4.00,3.522447,0.884493,1.209231
1.460,0.786229,0.786229,4.00,3.518030,0.884975,1.209231
1.461,0.802132,0.802132,4.00,3.495318,0.885480,1.209231
1.462,0.802843,0.802843,4.00,3.494309,0.885986,1.209231
1.463,0.787517,0.787517,4.00,3.516211,0.886470,1.209231
1.464,0.785667,0.785667,4.00,3.518860,0.886951,1.209231
1.465,0.788449,0.788449,4.00,3.514893,0.887436,1.209231
1.466,0.795280,0.795280,4.00,3.505142,0.887931,1.209231
1.467,0.796855,0.796855,4.00,3.502899,0.888428,1.209231
1.468,0.803831,0.803831,4.00,3.492940,0.888935,1.209231
1.469,0.808731,0.808731,4.00,3.485948,0.889449,1.209231
1.470,0.776484,0.776484,4.00,3.532021,0.889917,1.209231
1.471,0.767228,0.767228,4.00,3.545250,0.890372,1.209231
1.472,0.759136,0.759136,4.00,3.556817,0.890815,1.209231
1.473,0.747663,0.747663,4.00,3.573213,0.891242,1.209231
1.474,0.757988,0.757988,4.00,3.558470,0.891683,1.209231
1.475,0.768652,0.768652,4.00,3.543242,0.892140,1.209231
1.476,0.777976,0.777976,4.00,3.529928,0.892610,1.209231
1.477,0.772935,0.772935,4.00,3.537137,0.893073,1.209231
1.478,0.764129,0.764129,4.00,3.549723,0.893523,1.209231
1.479,0.737053,0.737053,4.00,3.588409,0.893935,1.209231
1.480,0.732757,0.732757,4.00,3.594552,0.894340,1.209231
1.481,0.737798,0.737798,4.00,3.587357,0.894753,1.209231
1.482,0.742206,0.742206,4.00,3.581066,0.895172,1.209231
1.483,0.737264,0.737264,4.00,3.588132,0.895584,1.209231
1.484,0.745650,0.745650,4.00,3.576158,0.896007,1.209231
1.485,0.744674,0.744674,4.00,3.577557,0.896430,1.209231
1.486,0.743822,0.743822,4.00,3.578781,0.896851,1.209231
1.487,0.743077,0.743077,4.00,3.579850,0.897271,1.209231
1.488,0.742427,0.742427,4.00,3.580786,0.897690,1.209231
1.489,0.741358,0.741358,4.00,3.582319,0.898108,1.209231
1.490,0.736526,0.736526,4.00,3.589227,0.898519,1.209231
1.491,0.732302,0.732302,4.00,3.595267,0.898924,1.209231
1.492,0.733007,0.733007,4.00,3.594265,0.899329,1.209231
1.493,0.734077,0.734077,4.00,3.592743,0.899737,1.209231
1.494,0.734560,0.734560,4.00,3.592059,0.900145,1.209231
1.495,0.739382,0.739382,4.00,3.585177,0.900559,1.209231
1.496,0.730403,0.730403,4.00,3.598009,0.900961,1.209231
1.497,0.727776,0.727776,4.00,3.601768,0.901360,1.209231
1.498,0.724655,0.724655,4.00,3.606233,0.901753,1.209231
1.499,0.730723,0.730723,4.00,3.597570,0.902156,1.209231
1.500,0.727232,0.727232,4.00,3.602562,0.902553,1.209231
1.501,0.732978,0.732978,4.00,3.594360,0.902959,1.209231
1.502,0.750635,0.750635,4.00,3.569142,0.903390,1.209231
1.503,0.757839,0.757839,4.00,3.558857,0.903831,1.209231
1.504,0.764138,0.764138,4.00,3.549864,0.904281,1.209231
