time,u_in,Vin,f_cmd,f_m,integral,uff
2.836,1.105505,1.105505,4.00,3.049279,2.420143,1.209231
2.837,1.097325,1.097325,4.00,3.060965,2.421082,1.209231
2.838,1.067432,1.067432,4.00,3.103669,2.421979,1.209231
2.839,1.055240,1.055240,4.00,3.121086,2.422858,1.209231
2.840,1.048978,1.048978,4.00,3.130031,2.423728,1.209231
2.841,1.047902,1.047902,4.00,3.131569,2.424596,1.209231
2.842,1.046960,1.046960,4.00,3.132914,2.425463,1.209231
2.843,1.041019,1.041019,4.00,3.141401,2.426322,1.209231
2.844,1.036545,1.036545,4.00,3.147793,2.427174,1.209231
2.845,1.041429,1.041429,4.00,3.140816,2.428033,1.209231
2.846,1.036903,1.036903,4.00,3.147282,2.428886,1.209231
2.847,1.024149,1.024149,4.00,3.165502,2.429720,1.209231
2.848,1.003801,1.003801,4.00,3.194571,2.430526,1.209231
2.849,1.003801,1.003801,4.00,3.194571,2.431331,1.209231
2.850,0.999782,0.999782,4.00,3.200312,2.432131,1.209231
2.851,1.004887,1.004887,4.00,3.193018,2.432938,1.209231
2.852,1.013749,1.013749,4.00,3.180358,2.433758,1.209231
2.853,1.019476,1.019476,4.00,3.172176,2.434585,1.209231
2.854,1.026505,1.026505,4.00,3.162135,2.435423,1.209231
2.855,1.019456,1.019456,4.00,3.172205,2.436251,1.209231
2.856,1.013293,1.013293,4.00,3.181010,2.437070,1.209231
2.857,1.007904,1.007904,4.00,3.188708,2.437881,1.209231
2.858,1.011163,1.011163,4.00,3.184053,2.438697,1.209231
2.859,1.014838,1.014838,4.00,3.178803,2.439518,1.209231
2.860,1.009255,1.009255,4.00,3.186778,2.440332,1.209231
2.861,1.004374,1.004374,4.00,3.193752,2.441138,1.209231
2.862,1.000106,1.000106,4.00,3.199849,2.441938,1.209231
2.863,1.005754,1.005754,4.00,3.191781,2.442746,1.209231
2.864,1.005711,1.005711,4.00,3.191842,2.443554,1.209231
2.865,1.023266,1.023266,4.00,3.166763,2.444388,1.209231
2.866,1.025420,1.025420,4.00,3.163685,2.445224,1.209231
2.867,1.031702,1.031702,4.00,3.154711,2.446069,1.209231
2.868,1.041593,1.041593,4.00,3.140581,2.446929,1.209231
2.869,1.049558,1.049558,4.00,3.129202,2.447800,1.209231
2.870,1.044011,1.044011,4.00,3.137128,2.448662,1.209231
2.871,1.039160,1.039160,4.00,3.144057,2.449518,1.209231
2.872,1.030521,1.030521,4.00,3.156399,2.450362,1.209231
2.873,1.029005,1.029005,4.00,3.158565,2.451203,1.209231
2.874,1.011358,1.011358,4.00,3.183774,2.452020,1.209231
2.875,0.997868,0.997868,4.00,3.203046,2.452817,1.209231
2.876,0.994418,0.994418,4.00,3.207975,2.453609,1.209231
2.877,0.987003,0.987003,4.00,3.218568,2.454390,1.209231
2.878,0.980519,0.980519,4.00,3.227829,2.455162,1.209231
2.879,0.979249,0.979249,4.00,3.229644,2.455933,1.209231
2.880,0.968924,0.968924,4.00,3.244395,2.456688,1.209231
2.881,0.977907,0.977907,4.00,3.231561,2.457457,1.209231
2.882,0.981363,0.981363,4.00,3.226624,2.458230,1.209231
2.883,0.988783,0.988783,4.00,3.216024,2.459014,1.209231
2.884,0.995271,0.995271,4.00,3.206756,2.459807,1.209231
2.885,0.997659,0.997659,4.00,3.203344,2.460604,1.209231
2.886,0.994235,0.994235,4.00,3.208235,2.461396,1.209231
2.887,0.991241,0.991241,4.00,3.212512,2.462183,1.209231
2.888,0.988624,0.988624,4.00,3.216252,2.462967,1.209231
2.889,0.990733,0.990733,4.00,3.213238,2.463754,1.209231
2.890,0.998589,0.998589,4.00,3.202016,2.464552,1.209231
2.891,1.003844,1.003844,4.00,3.194508,2.465357,1.209231
2.892,1.017236,1.017236,4.00,3.175378,2.466182,1.209231
2.893,1.015750,1.015750,4.00,3.177500,2.467004,1.209231
2.894,1.014451,1.014451,4.00,3.179356,2.467825,1.209231
2.895,1.020565,1.020565,4.00,3.170621,2.468654,1.209231
2.896,1.023059,1.023059,4.00,3.167059,2.469487,1.209231
2.897,1.029638,1.029638,4.00,3.157660,2.470329,1.209231
2.898,1.048584,1.048584,4.00,3.130594,2.471199,1.209231
2.899,1.060752,1.060752,4.00,3.113211,2.472086,1.209231
2.900,1.068603,1.068603,4.00,3.101996,2.472984,1.209231
2.901,1.078255,1.078255,4.00,3.088207,2.473895,1.209231
2.902,1.082296,1.082296,4.00,3.082435,2.474813,1.209231
2.903,1.081431,1.081431,4.00,3.083671,2.475729,1.209231
2.904,1.076276,1.076276,4.00,3.091034,2.476638,1.209231
2.905,1.076072,1.076072,4.00,3.091326,2.477547,1.209231
2.906,1.089184,1.089184,4.00,3.072595,2.478474,1.209231
2.907,1.100648,1.100648,4.00,3.056218,2.479418,1.209231
2.908,1.101875,1.101875,4.00,3.054465,2.480364,1.209231
2.909,1.089753,1.089753,4.00,3.071782,2.481292,1.209231
2.910,1.073733,1.073733,4.00,3.094668,2.482197,1.209231
2.911,1.069545,1.069545,4.00,3.100650,2.483097,1.209231
2.912,1.074681,1.074681,4.00,3.093313,2.484003,1.209231
2.913,1.079171,1.079171,4.00,3.086899,2.484916,1.209231
2.914,1.091893,1.091893,4.00,3.068725,2.485848,1.209231
2.915,1.103946,1.103946,4.00,3.051506,2.486796,1.209231
2.916,1.109156,1.109156,4.00,3.044063,2.487752,1.209231
2.917,1.113712,1.113712,4.00,3.037554,2.488715,1.209231
2.918,1.113297,1.113297,4.00,3.038147,2.489676,1.209231
2.919,1.117333,1.117333,4.00,3.032382,2.490644,1.209231
2.920,1.132190,1.132190,4.00,3.011157,2.491633,1.209231
2.921,1.133851,1.133851,4.00,3.008784,2.492624,1.209231
2.922,1.126507,1.126507,4.00,3.019275,2.493605,1.209231
2.923,1.115688,1.115688,4.00,3.034731,2.494570,1.209231
2.924,1.110627,1.110627,4.00,3.041962,2.495528,1.209231
2.925,1.117763,1.117763,4.00,3.031767,2.496496,1.209231
2.926,1.124828,1.124828,4.00,3.021675,2.497475,1.209231
2.927,1.127414,1.127414,4.00,3.017980,2.498457,1.209231
2.928,1.116481,1.116481,4.00,3.033598,2.499423,1.209231
2.929,1.111320,1.111320,4.00,3.040971,2.500382,1.209231
2.930,1.120002,1.120002,4.00,3.028568,2.501354,1.209231
2.931,1.134231,1.134231,4.00,3.008242,2.502345,1.209231
2.932,1.135636,1.135636,4.00,3.006235,2.503339,1.209231
2.933,1.145660,1.145660,4.00,2.991914,2.504347,1.209231
2.934,1.154426,1.154426,4.00,2.979392,2.505368,1.209231
2.935,1.157691,1.157691,4.00,2.974727,2.506393,1.209231
2.936,1.167441,1.167441,4.00,2.960799,2.507432,1.209231
2.937,1.173469,1.173469,4.00,2.952188,2.508480,1.209231
2.938,1.174341,1.174341,4.00,2.950941,2.509529,1.209231
2.939,1.179502,1.179502,4.00,2.943569,2.510586,1.209231
2.940,1.179616,1.179616,4.00,2.943405,2.511642,1.209231
2.941,1.176511,1.176511,4.00,2.947842,2.512694,1.209231
2.942,1.181399,1.181399,4.00,2.940859,2.513753,1.209231
2.943,1.190071,1.190071,4.00,2.928470,2.514825,1.209231
2.944,1.193255,1.193255,4.00,2.923921,2.515901,1.209231
2.945,1.191641,1.191641,4.00,2.926227,2.516975,1.209231
2.946,1.193394,1.193394,4.00,2.923722,2.518051,1.209231
2.947,1.196161,1.196161,4.00,2.919770,2.519131,1.209231
2.948,1.198580,1.198580,4.00,2.916314,2.520215,1.209231
2.949,1.200695,1.200695,4.00,2.913293,2.521302,1.209231
2.950,1.209973,1.209973,4.00,2.900038,2.522402,1.209231
2.951,1.197462,1.197462,4.00,2.917912,2.523484,1.209231
2.952,1.186523,1.186523,4.00,2.933539,2.524550,1.209231
2.953,1.185755,1.185755,4.00,2.934636,2.525616,1.209231
2.954,1.180685,1.180685,4.00,2.941879,2.526674,1.209231
2.955,1.180620,1.180620,4.00,2.941971,2.527732,1.209231
2.956,1.167399,1.167399,4.00,2.960858,2.528771,1.209231
2.957,1.164636,1.164636,4.00,2.964806,2.529806,1.209231
2.958,1.149026,1.149026,4.00,2.987106,2.530819,1.209231
2.959,1.139775,1.139775,4.00,3.000322,2.531819,1.209231
2.960,1.157590,1.157590,4.00,2.974872,2.532844,1.209231
2.961,1.156059,1.156059,4.00,2.977058,2.533867,1.209231
2.962,1.150323,1.150323,4.00,2.985253,2.534882,1.209231
2.963,1.154104,1.154104,4.00,2.979851,2.535902,1.209231
2.964,1.148613,1.148613,4.00,2.987695,2.536914,1.209231
2.965,1.135217,1.135217,4.00,3.006833,2.537907,1.209231
2.966,1.127702,1.127702,4.00,3.017569,2.538890,1.209231
2.967,1.121131,1.121131,4.00,3.026956,2.539863,1.209231
2.968,1.124182,1.124182,4.00,3.022598,2.540840,1.209231
2.969,1.126849,1.126849,4.00,3.018787,2.541821,1.209231
2.970,1.127376,1.127376,4.00,3.018035,2.542803,1.209231
2.971,1.129642,1.129642,4.00,3.014797,2.543788,1.209231
2.972,1.127225,1.127225,4.00,3.018249,2.544770,1.209231
2.973,1.116316,1.116316,4.00,3.033834,2.545736,1.209231
2.974,1.115574,1.115574,4.00,3.034894,2.546701,1.209231
2.975,1.110016,1.110016,4.00,3.042834,2.547659,1.209231
2.976,1.118906,1.118906,4.00,3.030135,2.548628,1.209231
2.977,1.126635,1.126635,4.00,3.019093,2.549609,1.209231
2.978,1.128994,1.128994,4.00,3.015723,2.550594,1.209231
2.979,1.131057,1.131057,4.00,3.012776,2.551581,1.209231
2.980,1.132861,1.132861,4.00,3.010199,2.552571,1.209231
2.981,1.135817,1.135817,4.00,3.005976,2.553565,1.209231
2.982,1.128226,1.128226,4.00,3.016820,2.554548,1.209231
2.983,1.125987,1.125987,4.00,3.020018,2.555528,1.209231
2.984,1.119632,1.119632,4.00,3.029098,2.556499,1.209231
2.985,1.122871,1.122871,4.00,3.024470,2.557474,1.209231
2.986,1.116091,1.116091,4.00,3.034156,2.558440,1.209231
2.987,1.119775,1.119775,4.00,3.028893,2.559411,1.209231
2.988,1.114200,1.114200,4.00,3.036857,2.560374,1.209231
2.989,1.113724,1.113724,4.00,3.037537,2.561337,1.209231
2.990,1.122104,1.122104,4.00,3.025565,2.562311,1.209231
2.991,1.111106,1.111106,4.00,3.041277,2.563270,1.209231
2.992,1.111019,1.111019,4.00,3.041402,2.564229,1.209231
2.993,1.102146,1.102146,4.00,3.054077,2.565175,1.209231
2.994,1.103185,1.103185,4.00,3.052593,2.566122,1.209231
2.995,1.099694,1.099694,4.00,3.057579,2.567064,1.209231
2.996,1.094527,1.094527,4.00,3.064961,2.567999,1.209231
2.997,1.096523,1.096523,4.00,3.062109,2.568937,1.209231
2.998,1.093870,1.093870,4.00,3.065900,2.569871,1.209231
2.999,1.091551,1.091551,4.00,3.069213,2.570802,1.209231
3.000,1.089522,1.089522,4.00,3.072111,2.571730,1.209231
3.001,1.098288,1.098288,4.00,3.059589,2.572670,1.209231
3.002,1.099811,1.099811,4.00,3.057412,2.573613,1.209231
3.003,1.087949,1.087949,4.00,3.074359,2.574539,1.209231
3.004,1.103966,1.103966,4.00,3.051477,2.575487,1.209231
3.005,1.117971,1.117971,4.00,3.031471,2.576456,1.209231
3.006,1.095304,1.095304,4.00,3.063851,2.577392,1.209231
3.007,1.088406,1.088406,4.00,3.073706,2.578318,1.209231
3.008,1.095570,1.095570,4.00,3.063472,2.579255,1.209231
3.009,1.106231,1.106231,4.00,3.048241,2.580206,1.209231
3.010,1.097960,1.097960,4.00,3.060057,2.581146,1.209231
3.011,1.101445,1.101445,4.00,3.055078,2.582091,1.209231
3.012,1.102572,1.102572,4.00,3.053469,2.583038,1.209231
3.013,1.099159,1.099159,4.00,3.058345,2.583980,1.209231
3.014,1.096174,1.096174,4.00,3.062608,2.584917,1.209231
3.015,1.089167,1.089167,4.00,3.072619,2.585844,1.209231
3.016,1.110658,1.110658,4.00,3.041917,2.586802,1.209231
3.017,1.119424,1.119424,4.00,3.029395,2.587773,1.209231
3.018,1.127087,1.127087,4.00,3.018446,2.588755,1.209231
3.019,1.129390,1.129390,4.00,3.015157,2.589739,1.209231
3.020,1.131403,1.131403,4.00,3.012281,2.590727,1.209231
3.021,1.122061,1.122061,4.00,3.025628,2.591701,1.209231
3.022,1.129393,1.129393,4.00,3.015153,2.592686,1.209231
3.023,1.140202,1.140202,4.00,2.999711,2.593687,1.209231
3.024,1.145255,1.145255,4.00,2.992493,2.594694,1.209231
3.025,1.145275,1.145275,4.00,2.992465,2.595702,1.209231
3.026,1.144754,1.144754,4.00,2.993208,2.596708,1.209231
3.027,1.149235,1.149235,4.00,2.986807,2.597722,1.209231
3.028,1.148754,1.148754,4.00,2.987494,2.598734,1.209231
3.029,1.148334,1.148334,4.00,2.988094,2.599746,1.209231
3.030,1.147967,1.147967,4.00,2.988619,2.600757,1.209231
3.031,1.131430,1.131430,4.00,3.012243,2.601745,1.209231
3.032,1.124390,1.124390,4.00,3.022299,2.602723,1.209231
3.033,1.118235,1.118235,4.00,3.031092,2.603692,1.209231
3.034,1.130447,1.130447,4.00,3.013647,2.604678,1.209231
3.035,1.141124,1.141124,4.00,2.998395,2.605680,1.209231
3.036,1.150377,1.150377,4.00,2.985175,2.606695,1.209231
3.037,1.145355,1.145355,4.00,2.992350,2.607702,1.209231
3.038,1.140964,1.140964,4.00,2.998623,2.608704,1.209231
3.039,1.150319,1.150319,4.00,2.985259,2.609718,1.209231
3.040,1.154100,1.154100,4.00,2.979856,2.610738,1.209231
3.041,1.151501,1.151501,4.00,2.983570,2.611755,1.209231
3.042,1.137541,1.137541,4.00,3.003513,2.612751,1.209231
3.043,1.134132,1.134132,4.00,3.008383,2.613743,1.209231
3.044,1.131151,1.131151,4.00,3.012642,2.614730,1.209231
3.045,1.137341,1.137341,4.00,3.003798,2.615727,1.209231
3.046,1.159575,1.159575,4.00,2.972036,2.616755,1.209231
3.047,1.148999,1.148999,4.00,2.987145,2.617767,1.209231
3.048,1.144149,1.144149,4.00,2.994072,2.618773,1.209231
3.049,1.144308,1.144308,4.00,2.993846,2.619779,1.209231
3.050,1.153243,1.153243,4.00,2.981081,2.620798,1.209231
3.051,1.153243,1.153243,4.00,2.981081,2.621817,1.209231
3.052,1.161216,1.161216,4.00,2.969691,2.622848,1.209231
3.053,1.150433,1.150433,4.00,2.985095,2.623863,1.209231
3.054,1.149802,1.149802,4.00,2.985997,2.624877,1.209231
3.055,1.144852,1.144852,4.00,2.993068,2.625883,1.209231
3.056,1.145536,1.145536,4.00,2.992091,2.626891,1.209231
3.057,1.149919,1.149919,4.00,2.985830,2.627906,1.209231
3.058,1.149352,1.149352,4.00,2.986639,2.628919,1.209231
3.059,1.148857,1.148857,4.00,2.987347,2.629932,1.209231
3.060,1.152822,1.152822,4.00,2.981683,2.630950,1.209231
3.061,1.159320,1.159320,4.00,2.972399,2.631977,1.209231
3.062,1.161971,1.161971,4.00,2.968613,2.633009,1.209231
3.063,1.168686,1.168686,4.00,2.959020,2.634050,1.209231
3.064,1.174558,1.174558,4.00,2.950632,2.635099,1.209231
3.065,1.179692,1.179692,4.00,2.943298,2.636156,1.209231
3.066,1.192503,1.192503,4.00,2.924996,2.637231,1.209231
3.067,1.190983,1.190983,4.00,2.927167,2.638304,1.209231
3.068,1.189655,1.189655,4.00,2.929065,2.639375,1.209231
3.069,1.184095,1.184095,4.00,2.937007,2.640438,1.209231
3.070,1.188030,1.188030,4.00,2.931385,2.641506,1.209231
3.071,1.177992,1.177992,4.00,2.945726,2.642561,1.209231
3.072,1.173898,1.173898,4.00,2.951575,2.643609,1.209231
3.073,1.165920,1.165920,4.00,2.962972,2.644646,1.209231
3.074,1.167741,1.167741,4.00,2.960371,2.645686,1.209231
3.075,1.173731,1.173731,4.00,2.951813,2.646734,1.209231
3.076,1.179150,1.179150,4.00,2.944072,2.647790,1.209231
3.077,1.179150,1.179150,4.00,2.944072,2.648846,1.209231
3.078,1.167358,1.167358,4.00,2.960918,2.649885,1.209231
3.079,1.164600,1.164600,4.00,2.964858,2.650920,1.209231
3.080,1.162188,1.162188,4.00,2.968302,2.651952,1.209231
3.081,1.145042,1.145042,4.00,2.992797,2.652959,1.209231
3.082,1.131894,1.131894,4.00,3.011581,2.653947,1.209231
3.083,1.137990,1.137990,4.00,3.002871,2.654944,1.209231
3.084,1.134525,1.134525,4.00,3.007822,2.655937,1.209231
3.085,1.127096,1.127096,4.00,3.018434,2.656918,1.209231
3.086,1.119321,1.119321,4.00,3.029542,2.657889,1.209231
3.087,1.118201,1.118201,4.00,3.031141,2.658857,1.209231
3.088,1.117222,1.117222,4.00,3.032540,2.659825,1.209231
3.089,1.120764,1.120764,4.00,3.027479,2.660797,1.209231
3.090,1.110667,1.110667,4.00,3.041904,2.661755,1.209231
3.091,1.111159,1.111159,4.00,3.041201,2.662714,1.209231
3.092,1.119862,1.119862,4.00,3.028769,2.663686,1.209231
3.093,1.114276,1.114276,4.00,3.036749,2.664649,1.209231
3.094,1.109392,1.109392,4.00,3.043726,2.665605,1.209231
3.095,1.100723,1.100723,4.00,3.056109,2.666549,1.209231
3.096,1.090916,1.090916,4.00,3.070120,2.667479,1.209231
3.097,1.088967,1.088967,4.00,3.072904,2.668406,1.209231
3.098,1.082866,1.082866,4.00,3.081620,2.669324,1.209231
3.099,1.086327,1.086327,4.00,3.076676,2.670248,1.209231
3.100,1.089354,1.089354,4.00,3.072352,2.671175,1.209231
3.101,1.089362,1.089362,4.00,3.072339,2.672103,1.209231
3.102,1.087609,1.087609,4.00,3.074844,2.673028,1.209231
3.103,1.087609,1.087609,4.00,3.074844,2.673953,1.209231
3.104,1.087609,1.087609,4.00,3.074844,2.674878,1.209231
3.105,1.084855,1.084855,4.00,3.078779,2.675800,1.209231
3.106,1.086476,1.086476,4.00,3.076463,2.676723,1.209231
3.107,1.080687,1.080687,4.00,3.084733,2.677638,1.209231
3.108,1.075626,1.075626,4.00,3.091963,2.678546,1.209231
3.109,1.071201,1.071201,4.00,3.098285,2.679448,1.209231
3.110,1.071730,1.071730,4.00,3.097529,2.680351,1.209231
3.111,1.063800,1.063800,4.00,3.108857,2.681242,1.209231
3.112,1.065259,1.065259,4.00,3.106772,2.682135,1.209231
3.113,1.062137,1.062137,4.00,3.111233,2.683024,1.209231
3.114,1.059407,1.059407,4.00,3.115133,2.683909,1.209231
3.115,1.057020,1.057020,4.00,3.118544,2.684790,1.209231
3.116,1.049262,1.049262,4.00,3.129626,2.685660,1.209231
3.117,1.052548,1.052548,4.00,3.124931,2.686536,1.209231
3.118,1.055421,1.055421,4.00,3.120827,2.687415,1.209231
3.119,1.062331,1.062331,4.00,3.110955,2.688304,1.209231
3.120,1.055178,1.055178,4.00,3.121174,2.689183,1.209231
3.121,1.056098,1.056098,4.00,3.119859,2.690063,1.209231
3.122,1.054127,1.054127,4.00,3.122676,2.690940,1.209231
3.123,1.048005,1.048005,4.00,3.131421,2.691809,1.209231
3.124,1.047051,1.047051,4.00,3.132785,2.692676,1.209231
3.125,1.055013,1.055013,4.00,3.121410,2.693554,1.209231
3.126,1.051574,1.051574,4.00,3.126323,2.694428,1.209231
3.127,1.063366,1.063366,4.00,3.109478,2.695319,1.209231
3.128,1.064879,1.064879,4.00,3.107315,2.696211,1.209231
3.129,1.064879,1.064879,4.00,3.107315,2.697104,1.209231
3.130,1.071205,1.071205,4.00,3.098278,2.698006,1.209231
3.131,1.072196,1.072196,4.00,3.096863,2.698909,1.209231
3.132,1.072600,1.072600,4.00,3.096286,2.699813,1.209231
3.133,1.064157,1.064157,4.00,3.108348,2.700704,1.209231
3.134,1.056774,1.056774,4.00,3.118894,2.701585,1.209231
3.135,1.050320,1.050320,4.00,3.128114,2.702457,1.209231
3.136,1.052937,1.052937,4.00,3.124376,2.703333,1.209231
3.137,1.060159,1.060159,4.00,3.114058,2.704219,1.209231
3.138,1.057678,1.057678,4.00,3.117603,2.705101,1.209231
3.139,1.055508,1.055508,4.00,3.120703,2.705980,1.209231
3.140,1.058009,1.058009,4.00,3.117130,2.706863,1.209231
3.141,1.058262,1.058262,4.00,3.116768,2.707747,1.209231
3.142,1.060417,1.060417,4.00,3.113690,2.708633,1.209231
3.143,1.057903,1.057903,4.00,3.117281,2.709516,1.209231
3.144,1.060103,1.060103,4.00,3.114138,2.710401,1.209231
3.145,1.062027,1.062027,4.00,3.111390,2.711290,1.209231
3.146,1.053090,1.053090,4.00,3.124157,2.712166,1.209231
3.147,1.055895,1.055895,4.00,3.120150,2.713046,1.209231
3.148,1.058347,1.058347,4.00,3.116647,2.713929,1.209231
3.149,1.056093,1.056093,4.00,3.119867,2.714809,1.209231
3.150,1.058521,1.058521,4.00,3.116399,2.715693,1.209231
3.151,1.058101,1.058101,4.00,3.116999,2.716576,1.209231
3.152,1.051480,1.051480,4.00,3.126458,2.717449,1.209231
3.153,1.045690,1.045690,4.00,3.134728,2.718315,1.209231
3.154,1.036231,1.036231,4.00,3.148242,2.719166,1.209231
3.155,1.029373,1.029373,4.00,3.158039,2.720008,1.209231
3.156,1.030760,1.030760,4.00,3.156057,2.720852,1.209231
3.157,1.041277,1.041277,4.00,3.141033,2.721711,1.209231
3.158,1.036770,1.036770,4.00,3.147472,2.722564,1.209231
3.159,1.037227,1.037227,4.00,3.146818,2.723417,1.209231
3.160,1.046424,1.046424,4.00,3.133680,2.724283,1.209231
3.161,1.050066,1.050066,4.00,3.128476,2.725155,1.209231
3.162,1.043947,1.043947,4.00,3.137219,2.726018,1.209231
3.163,1.052299,1.052299,4.00,3.125287,2.726892,1.209231
3.164,1.055203,1.055203,4.00,3.121138,2.727771,1.209231
3.165,1.057743,1.057743,4.00,3.117511,2.728654,1.209231
3.166,1.055565,1.055565,4.00,3.120622,2.729533,1.209231
3.167,1.048150,1.048150,4.00,3.131215,2.730402,1.209231
3.168,1.060372,1.060372,4.00,3.113754,2.731288,1.209231
3.169,1.066660,1.066660,4.00,3.104771,2.732183,1.209231
3.170,1.080954,1.080954,4.00,3.084351,2.733099,1.209231
3.171,1.084656,1.084656,4.00,3.079063,2.734020,1.209231
3.172,1.090722,1.090722,4.00,3.070397,2.734950,1.209231
3.173,1.084400,1.084400,4.00,3.079429,2.735870,1.209231
3.174,1.087669,1.087669,4.00,3.074759,2.736795,1.209231
3.175,1.090526,1.090526,4.00,3.070677,2.737725,1.209231
3.176,1.097423,1.097423,4.00,3.060824,2.738664,1.209231
3.177,1.117523,1.117523,4.00,3.032111,2.739632,1.209231
3.178,1.121027,1.121027,4.00,3.027104,2.740605,1.209231
3.179,1.124091,1.124091,4.00,3.022727,2.741582,1.209231
3.180,1.137909,1.137909,4.00,3.002987,2.742579,1.209231
3.181,1.135831,1.135831,4.00,3.005956,2.743573,1.209231
3.182,1.137035,1.137035,4.00,3.004236,2.744569,1.209231
3.183,1.129291,1.129291,4.00,3.015299,2.745553,1.209231
3.184,1.126918,1.126918,4.00,3.018688,2.746535,1.209231
3.185,1.129242,1.129242,4.00,3.015369,2.747519,1.209231
3.186,1.144587,1.144587,4.00,2.993447,2.748526,1.209231
3.187,1.135894,1.135894,4.00,3.005866,2.749520,1.209231
3.188,1.137090,1.137090,4.00,3.004157,2.750516,1.209231
3.189,1.133737,1.133737,4.00,3.008947,2.751507,1.209231
3.190,1.130806,1.130806,4.00,3.013134,2.752494,1.209231
3.191,1.117206,1.117206,4.00,3.032563,2.753461,1.209231
3.192,1.111954,1.111954,4.00,3.040066,2.754421,1.209231
3.193,1.116158,1.116158,4.00,3.034060,2.755387,1.209231
3.194,1.119834,1.119834,4.00,3.028809,2.756358,1.209231
3.195,1.123048,1.123048,4.00,3.024217,2.757334,1.209231
3.196,1.099186,1.099186,4.00,3.058306,2.758276,1.209231
3.197,1.091800,1.091800,4.00,3.068857,2.759207,1.209231
3.198,1.094139,1.094139,4.00,3.065516,2.760141,1.209231
3.199,1.104980,1.104980,4.00,3.050029,2.761091,1.209231
3.200,1.114459,1.114459,4.00,3.036487,2.762055,1.209231
3.201,1.109107,1.109107,4.00,3.044133,2.763011,1.209231
3.202,1.104873,1.104873,4.00,3.050182,2.763961,1.209231
3.203,1.109967,1.109967,4.00,3.042904,2.764918,1.209231
3.204,1.105624,1.105624,4.00,3.049108,2.765869,1.209231
3.205,1.105624,1.105624,4.00,3.049108,2.766819,1.209231
3.206,1.100004,1.100004,4.00,3.057137,2.767762,1.209231
3.207,1.092515,1.092515,4.00,3.067835,2.768695,1.209231
3.208,1.094764,1.094764,4.00,3.064623,2.769630,1.209231
3.209,1.087934,1.087934,4.00,3.074380,2.770556,1.209231
3.210,1.077564,1.077564,4.00,3.089195,2.771466,1.209231
3.211,1.081455,1.081455,4.00,3.083636,2.772383,1.209231
3.212,1.085094,1.085094,4.00,3.078438,2.773304,1.209231
3.213,1.088275,1.088275,4.00,3.073893,2.774230,1.209231
3.214,1.091057,1.091057,4.00,3.069919,2.775160,1.209231
3.215,1.084692,1.084692,4.00,3.079011,2.776081,1.209231
3.216,1.090750,1.090750,4.00,3.070357,2.777011,1.209231
3.217,1.088822,1.088822,4.00,3.073111,2.777938,1.209231
3.218,1.095934,1.095934,4.00,3.062952,2.778875,1.209231
3.219,1.102151,1.102151,4.00,3.054070,2.779821,1.209231
3.220,1.098791,1.098791,4.00,3.058870,2.780762,1.209231
3.221,1.098791,1.098791,4.00,3.058870,2.781703,1.209231
3.222,1.080468,1.080468,4.00,3.085046,2.782618,1.209231
3.223,1.071036,1.071036,4.00,3.098520,2.783520,1.209231
3.224,1.071586,1.071586,4.00,3.097735,2.784422,1.209231
3.225,1.067668,1.067668,4.00,3.103331,2.785319,1.209231
3.226,1.057403,1.057403,4.00,3.117996,2.786201,1.209231
3.227,1.059666,1.059666,4.00,3.114764,2.787086,1.209231
3.228,1.057246,1.057246,4.00,3.118220,2.787968,1.209231
3.229,1.063927,1.063927,4.00,3.108676,2.788859,1.209231
3.230,1.065370,1.065370,4.00,3.106614,2.789752,1.209231
3.231,1.063337,1.063337,4.00,3.109519,2.790643,1.209231
3.232,1.060456,1.060456,4.00,3.113635,2.791529,1.209231
3.233,1.057937,1.057937,4.00,3.117233,2.792412,1.209231
3.234,1.055734,1.055734,4.00,3.120379,2.793292,1.209231
3.235,1.045012,1.045012,4.00,3.135697,2.794156,1.209231
3.236,1.035685,1.035685,4.00,3.149022,2.795007,1.209231
3.237,1.023084,1.023084,4.00,3.167023,2.795840,1.209231
3.238,1.012067,1.012067,4.00,3.182762,2.796657,1.209231
3.239,1.011230,1.011230,4.00,3.183957,2.797473,1.209231
3.240,1.010499,1.010499,4.00,3.185001,2.798288,1.209231
3.241,1.014251,1.014251,4.00,3.179641,2.799108,1.209231
3.242,1.017539,1.017539,4.00,3.174945,2.799933,1.209231
3.243,1.016015,1.016015,4.00,3.177122,2.800756,1.209231
3.244,1.023479,1.023479,4.00,3.166459,2.801590,1.209231
3.245,1.025606,1.025606,4.00,3.163419,2.802426,1.209231
3.246,1.027467,1.027467,4.00,3.160762,2.803266,1.209231
3.247,1.029963,1.029963,4.00,3.157196,2.804109,1.209231
3.248,1.018081,1.018081,4.00,3.174170,2.804934,1.209231
3.249,1.016489,1.016489,4.00,3.176444,2.805758,1.209231
3.250,1.019495,1.019495,4.00,3.172150,2.806586,1.209231
3.251,1.036511,1.036511,4.00,3.147842,2.807438,1.209231
3.252,1.041399,1.041399,4.00,3.140858,2.808297,1.209231
3.253,1.045673,1.045673,4.00,3.134753,2.809162,1.209231
3.254,1.045012,1.045012,4.00,3.135697,2.810027,1.209231
3.255,1.044434,1.044434,4.00,3.136523,2.810890,1.209231
3.256,1.047332,1.047332,4.00,3.132383,2.811758,1.209231
3.257,1.046462,1.046462,4.00,3.133626,2.812624,1.209231
3.258,1.050100,1.050100,4.00,3.128429,2.813496,1.209231
