time,Vin,Force
8.422000,2.000000,7.285118783
8.423000,2.000000,7.301843639
8.424000,2.000000,7.316466788
8.425000,2.000000,7.329252338
8.426000,2.000000,7.327864838
8.427000,2.000000,7.344440558
8.428000,2.000000,7.366277191
8.429000,2.000000,7.372803381
8.430000,2.000000,7.378509466
8.431000,2.000000,7.389781688
8.432000,2.000000,7.403550561
8.433000,2.000000,7.405392841
8.434000,2.000000,7.419569984
8.435000,2.000000,7.413116019
8.436000,2.000000,7.407473083
8.437000,2.000000,7.398225438
8.438000,2.000000,7.400736893
8.439000,2.000000,7.402932749
8.440000,2.000000,7.417419037
8.441000,2.000000,7.423801738
8.442000,2.000000,7.423099181
8.443000,2.000000,7.403887841
8.444000,2.000000,7.399404552
8.445000,2.000000,7.395484650
8.446000,2.000000,7.392057337
8.447000,2.000000,7.361307915
8.448000,2.000000,7.337042636
8.449000,2.000000,7.322109808
8.450000,2.000000,7.321619864
8.451000,2.000000,7.314908304
8.452000,2.000000,7.291343026
8.453000,2.000000,7.275869794
8.454000,2.000000,7.262340986
8.455000,2.000000,7.256795444
8.456000,2.000000,7.264513145
8.457000,2.000000,7.277160917
8.458000,2.000000,7.282319417
8.459000,2.000000,7.286829682
8.460000,2.000000,7.297056355
8.461000,2.000000,7.305997907
8.462000,2.000000,7.338711311
8.463000,2.000000,7.348701532
8.464000,2.000000,7.351153159
8.465000,2.000000,7.365863076
8.466000,2.000000,7.366158120
8.467000,2.000000,7.377628872
8.468000,2.000000,7.416119472
8.469000,2.000000,7.416382296
8.470000,2.000000,7.416612093
8.471000,2.000000,7.416813013
8.472000,2.000000,7.417142280
8.473000,2.000000,7.410993389
8.474000,2.000000,7.411900376
8.475000,2.000000,7.412693388
8.476000,2.000000,7.425953117
8.477000,2.000000,7.418635944
8.478000,2.000000,7.418582539
8.479000,2.000000,7.412252660
8.480000,2.000000,7.406718217
8.481000,2.000000,7.395596067
8.482000,2.000000,7.382862702
8.483000,2.000000,7.381021510
8.484000,2.000000,7.366845319
8.485000,2.000000,7.367016930
8.486000,2.000000,7.360883791
8.487000,2.000000,7.327279197
8.488000,2.000000,7.313573279
8.489000,2.000000,7.295306511
8.490000,2.000000,7.298184769
8.491000,2.000000,7.275778262
8.492000,2.000000,7.293676883
8.493000,2.000000,7.277910370
8.494000,2.000000,7.263059439
8.495000,2.000000,7.263706798
8.496000,2.000000,7.276839179
8.497000,2.000000,7.288321296
8.498000,2.000000,7.298360527
8.499000,2.000000,7.320306439
8.500000,2.000000,7.326326299
8.501000,2.000000,7.337872866
8.502000,2.000000,7.347968449
8.503000,2.000000,7.350512198
8.504000,2.000000,7.378234500
8.505000,2.000000,7.389541275
8.506000,2.000000,7.411993570
8.507000,2.000000,7.425341241
8.508000,2.000000,7.443294780
8.509000,2.000000,7.453867487
8.510000,2.000000,7.449386756
8.511000,2.000000,7.451752276
8.512000,2.000000,7.453820535
8.513000,2.000000,7.436779333
8.514000,2.000000,7.444972183
8.515000,2.000000,7.435326084
8.516000,2.000000,7.414024436
8.517000,2.000000,7.408267345
8.518000,2.000000,7.405115808
8.519000,2.000000,7.413044579
