time,Vin,Force
8.335000,1.500000,3.866899385
8.336000,1.500000,3.868594973
8.337000,1.500000,3.857511116
8.338000,1.500000,3.839346888
8.339000,1.500000,3.825655269
8.340000,1.500000,3.813684189
8.341000,1.500000,3.804124515
8.342000,1.500000,3.807425440
8.343000,1.500000,3.804028373
8.344000,1.500000,3.804744444
8.345000,1.500000,3.807967467
8.346000,1.500000,3.817068658
8.347000,1.500000,3.806176603
8.348000,1.500000,3.796653284
8.349000,1.500000,3.775552851
8.350000,1.500000,3.757311456
8.351000,1.500000,3.741362342
8.352000,1.500000,3.733700638
8.353000,1.500000,3.714435362
8.354000,1.500000,3.725266583
8.355000,1.500000,3.725910717
8.356000,1.500000,3.713907537
8.357000,1.500000,3.709695906
8.358000,1.500000,3.712296709
8.359000,1.500000,3.698498919
8.360000,1.500000,3.702506777
8.361000,1.500000,3.706010993
8.362000,1.500000,3.709074856
8.363000,1.500000,3.718036888
8.364000,1.500000,3.727230252
8.365000,1.500000,3.727627624
8.366000,1.500000,3.740055641
8.367000,1.500000,3.738841327
8.368000,1.500000,3.743134495
8.369000,1.500000,3.747816467
8.370000,1.500000,3.739343714
8.371000,1.500000,3.738218864
8.372000,1.500000,3.737235367
8.373000,1.500000,3.735623611
8.374000,1.500000,3.728683058
8.375000,1.500000,3.722614680
8.376000,1.500000,3.736158433
8.377000,1.500000,3.754283413
8.378000,1.500000,3.760433030
8.379000,1.500000,3.762941204
8.380000,1.500000,3.765134191
8.381000,1.500000,3.760768414
8.382000,1.500000,3.756951257
8.383000,1.500000,3.762472501
8.384000,1.500000,3.758441202
8.385000,1.500000,3.742350120
8.386000,1.500000,3.740847474
8.387000,1.500000,3.739533656
8.388000,1.500000,3.737380570
8.389000,1.500000,3.730219231
8.390000,1.500000,3.723957812
8.391000,1.500000,3.719190214
8.392000,1.500000,3.681004718
8.393000,1.500000,3.687210963
8.394000,1.500000,3.673787751
8.395000,1.500000,3.668334536
8.396000,1.500000,3.669849777
8.397000,1.500000,3.679405708
8.398000,1.500000,3.704662446
8.399000,1.500000,3.707895773
8.400000,1.500000,3.685590046
8.401000,1.500000,3.684936896
8.402000,1.500000,3.707420118
8.403000,1.500000,3.722873276
8.404000,1.500000,3.723818162
8.405000,1.500000,3.724644310
8.406000,1.500000,3.712800271
8.407000,1.500000,3.700463010
8.408000,1.500000,3.691657683
8.409000,1.500000,3.690242051
8.410000,1.500000,3.695287498
8.411000,1.500000,3.699698915
8.412000,1.500000,3.717915581
8.413000,1.500000,3.725766655
8.414000,1.500000,3.732631134
8.415000,1.500000,3.738632997
8.416000,1.500000,3.712247592
8.417000,1.500000,3.714527741
8.418000,1.500000,3.716521358
8.419000,1.500000,3.711981265
8.420000,1.500000,3.708011696
8.421000,1.500000,3.707789551
8.422000,1.500000,3.704346729
8.423000,1.500000,3.695053359
8.424000,1.500000,3.686927829
8.425000,1.500000,3.673540197
8.426000,1.500000,3.664166914
8.427000,1.500000,3.672489059
8.428000,1.500000,3.660915857
8.429000,1.500000,3.650796986
8.430000,1.500000,3.648232875
8.431000,1.500000,3.626760391
8.432000,1.500000,3.620933622
8.433000,1.500000,3.615839067
8.434000,1.500000,3.611384713
8.435000,1.500000,3.613773295
8.436000,1.500000,3.623970888
8.437000,1.500000,3.643627400
8.438000,1.500000,3.654530617
8.439000,1.500000,3.664063695
8.440000,1.500000,3.678681996
8.441000,1.500000,3.678681996
8.442000,1.500000,3.696618822
8.443000,1.500000,3.700862940
8.444000,1.500000,3.717140097
8.445000,1.500000,3.737654992
8.446000,1.500000,3.735154831
8.447000,1.500000,3.734556372
8.448000,1.500000,3.746599487
8.449000,1.500000,3.744562850
8.450000,1.500000,3.742782144
8.451000,1.500000,3.757134342
8.452000,1.500000,3.753773855
8.453000,1.500000,3.757118845
8.454000,1.500000,3.753760307
8.455000,1.500000,3.750823814
8.456000,1.500000,3.739728304
8.457000,1.500000,3.738555125
8.458000,1.500000,3.737529372
8.459000,1.500000,3.730349333
8.460000,1.500000,3.724071565
8.461000,1.500000,3.720066743
8.462000,1.500000,3.727647493
8.463000,1.500000,3.727992434
8.464000,1.500000,3.722010842
8.465000,1.500000,3.723064105
8.466000,1.500000,3.730283809
8.467000,1.500000,3.730297461
8.468000,1.500000,3.730309396
8.469000,1.500000,3.736603017
8.470000,1.500000,3.742105759
8.471000,1.500000,3.739346850
8.472000,1.500000,3.738221606
8.473000,1.500000,3.737237764
8.474000,1.500000,3.736377556
8.475000,1.500000,3.735625444
8.476000,1.500000,3.745380117
8.477000,1.500000,3.749779896
8.478000,1.500000,3.759909967
8.479000,1.500000,3.768767056
8.480000,1.500000,3.776511130
8.481000,1.500000,3.807262109
8.482000,1.500000,3.816451937
8.483000,1.500000,3.824486938
8.484000,1.500000,3.844078602
8.485000,1.500000,3.854925119
8.486000,1.500000,3.854640406
8.487000,1.500000,3.864159687
8.488000,1.500000,3.866199555
8.489000,1.500000,3.861699901
8.490000,1.500000,3.870332060
8.491000,1.500000,3.885268013
8.492000,1.500000,3.875623866
8.493000,1.500000,3.888789473
8.494000,1.500000,3.894017457
8.495000,1.500000,3.911154843
8.496000,1.500000,3.913572311
8.497000,1.500000,3.905757255
8.498000,1.500000,3.908853004
8.499000,1.500000,3.892710174
8.500000,1.500000,3.872312726
8.501000,1.500000,3.860761682
8.502000,1.500000,3.836338212
8.503000,1.500000,3.854440601
8.504000,1.500000,3.845135435
8.505000,1.500000,3.836999590
8.506000,1.500000,3.836169311
8.507000,1.500000,3.852868638
8.508000,1.500000,3.856327381
8.509000,1.500000,3.846785115
8.510000,1.500000,3.838441966
8.511000,1.500000,3.824864062
8.512000,1.500000,3.814389392
8.513000,1.500000,3.810117210
8.514000,1.500000,3.806381885
8.515000,1.500000,3.809399141
8.516000,1.500000,3.818320422
8.517000,1.500000,3.865780548
8.518000,1.500000,3.873899918
8.519000,1.500000,3.885626807
8.520000,1.500000,3.884969037
8.521000,1.500000,3.884393925
8.522000,1.500000,3.877607899
8.523000,1.500000,3.871674629
8.524000,1.500000,3.898071161
8.525000,1.500000,3.895849588
8.526000,1.500000,3.887624000
8.527000,1.500000,3.880432070
8.528000,1.500000,3.899276646
8.529000,1.500000,3.905815969
8.530000,1.500000,3.890054784
8.531000,1.500000,3.888840578
8.532000,1.500000,3.894062139
8.533000,1.500000,3.886061169
8.534000,1.500000,3.894923645
8.535000,1.500000,3.874248044
8.536000,1.500000,3.875020172
8.537000,1.500000,3.875695271
8.538000,1.500000,3.857435979
8.539000,1.500000,3.851066251
8.540000,1.500000,3.842185118
8.541000,1.500000,3.828136836
8.542000,1.500000,3.818587913
8.543000,1.500000,3.826354499
8.544000,1.500000,3.826861922
8.545000,1.500000,3.827305580
8.546000,1.500000,3.821410301
8.547000,1.500000,3.805465931
8.548000,1.500000,3.796031918
8.549000,1.500000,3.794066604
8.550000,1.500000,3.786065073
8.551000,1.500000,3.791635414
8.552000,1.500000,3.788987289
8.553000,1.500000,3.800473599
8.554000,1.500000,3.804233312
8.555000,1.500000,3.801237380
8.556000,1.500000,3.804901113
8.557000,1.500000,3.810115671
8.558000,1.500000,3.812663725
8.559000,1.500000,3.821174767
8.560000,1.500000,3.809766723
8.561000,1.500000,3.799792257
8.562000,1.500000,3.837626062
8.563000,1.500000,3.849283429
8.564000,1.500000,3.846909517
8.565000,1.500000,3.844833920
8.566000,1.500000,3.855585521
8.567000,1.500000,3.854355691
8.568000,1.500000,3.863910751
8.569000,1.500000,3.872265087
8.570000,1.500000,3.885852771
8.571000,1.500000,3.885166606
8.572000,1.500000,3.902891674
8.573000,1.500000,3.918913893
8.574000,1.500000,3.907789959
8.575000,1.500000,3.916913456
8.576000,1.500000,3.912324090
8.577000,1.500000,3.910296653
8.578000,1.500000,3.906538779
8.579000,1.500000,3.896969948
8.580000,1.500000,3.901169942
8.581000,1.500000,3.911125335
8.582000,1.500000,3.892109829
8.583000,1.500000,3.878071008
8.584000,1.500000,3.872079542
8.585000,1.500000,3.860557802
8.586000,1.500000,3.844200740
8.587000,1.500000,3.847231573
8.588000,1.500000,3.845115506
8.589000,1.500000,3.843265351
8.590000,1.500000,3.835364508
8.591000,1.500000,3.828456514
8.592000,1.500000,3.805358890
8.593000,1.500000,3.821423153
8.594000,1.500000,3.828833453
8.595000,1.500000,3.816462990
8.596000,1.500000,3.811930232
8.597000,1.500000,3.820533447
8.598000,1.500000,3.834632398
8.599000,1.500000,3.834099589
8.600000,1.500000,3.821067364
8.601000,1.500000,3.822239188
8.602000,1.500000,3.816980571
8.603000,1.500000,3.827212304
8.604000,1.500000,3.840178302
8.605000,1.500000,3.838948575
8.606000,1.500000,3.837873379
8.607000,1.500000,3.830650112
8.608000,1.500000,3.824306236
8.609000,1.500000,3.831354236
8.610000,1.500000,3.837516559
8.611000,1.500000,3.836621316
8.612000,1.500000,3.823272202
8.613000,1.500000,3.813172473
8.614000,1.500000,3.809053212
8.615000,1.500000,3.805451594
8.616000,1.500000,3.808585753
8.617000,1.500000,3.798759692
8.618000,1.500000,3.798759692
8.619000,1.500000,3.758719375
8.620000,1.500000,3.748876522
8.621000,1.500000,3.752836930
8.622000,1.500000,3.750016472
8.623000,1.500000,3.746183874
8.624000,1.500000,3.750482649
8.625000,1.500000,3.735391669
8.626000,1.500000,3.728480262
8.627000,1.500000,3.728720554
8.628000,1.500000,3.723620726
8.629000,1.500000,3.724471685
8.630000,1.500000,3.731498895
8.631000,1.500000,3.743926224
8.632000,1.500000,3.748508704
8.633000,1.500000,3.766844499
8.634000,1.500000,3.768546983
8.635000,1.500000,3.765843399
8.636000,1.500000,3.780238056
8.637000,1.500000,3.773974271
8.638000,1.500000,3.781063988
8.639000,1.500000,3.780979599
8.640000,1.500000,3.787124487
8.641000,1.500000,3.798844884
8.642000,1.500000,3.809092452
8.643000,1.500000,3.811769088
8.644000,1.500000,3.820392553
8.645000,1.500000,3.804687900
8.646000,1.500000,3.795351657
8.647000,1.500000,3.799755012
8.648000,1.500000,3.797321839
8.649000,1.500000,3.807760799
8.650000,1.500000,3.824078601
8.651000,1.500000,3.824872021
8.652000,1.500000,3.825565738
8.653000,1.500000,3.826172279
8.654000,1.500000,3.820419415
8.655000,1.500000,3.805498003
8.656000,1.500000,3.796059960
8.657000,1.500000,3.794091121
8.658000,1.500000,3.794091121
8.659000,1.500000,3.772804601
8.660000,1.500000,3.745544589
8.661000,1.500000,3.737357329
8.662000,1.500000,3.736482096
8.663000,1.500000,3.735716847
8.664000,1.500000,3.728764577
8.665000,1.500000,3.723654381
8.666000,1.500000,3.737067481
8.667000,1.500000,3.748795042
8.668000,1.500000,3.752765688
8.669000,1.500000,3.749954183
8.670000,1.500000,3.764196244
8.671000,1.500000,3.778797889
8.672000,1.500000,3.785281451
8.673000,1.500000,3.778383895
8.674000,1.500000,3.784919482
8.675000,1.500000,3.783853200
8.676000,1.500000,3.795984679
8.677000,1.500000,3.806591672
8.678000,1.500000,3.822148935
8.679000,1.500000,3.829468030
8.680000,1.500000,3.852449798
8.681000,1.500000,3.849677989
8.682000,1.500000,3.859820866
8.683000,1.500000,3.859820866
8.684000,1.500000,3.888219818
8.685000,1.500000,3.886376189
8.686000,1.500000,3.891907434
8.687000,1.500000,3.896743603
8.688000,1.500000,3.913538411
8.689000,1.500000,3.921939537
8.690000,1.500000,3.923140932
8.691000,1.500000,3.924052184
8.692000,1.500000,3.912282553
8.693000,1.500000,3.901991938
8.694000,1.500000,3.886711295
8.695000,1.500000,3.843609385
8.696000,1.500000,3.835665310
8.697000,1.500000,3.828719516
8.698000,1.500000,3.828929742
8.699000,1.500000,3.822830365
8.700000,1.500000,3.806551519
8.701000,1.500000,3.809547458
8.702000,1.500000,3.812166916
8.703000,1.500000,3.801890832
8.704000,1.500000,3.792906079
8.705000,1.500000,3.777392296
8.706000,1.500000,3.777769305
8.707000,1.500000,3.784382124
8.708000,1.500000,3.784382124
8.709000,1.500000,3.795219212
8.710000,1.500000,3.803503775
8.711000,1.500000,3.806882705
8.712000,1.500000,3.816120211
8.713000,1.500000,3.817913712
8.714000,1.500000,3.825765021
8.715000,1.500000,3.844125364
8.716000,1.500000,3.848682820
8.717000,1.500000,3.858950754
8.718000,1.500000,3.874211566
8.719000,1.500000,3.887554649
8.720000,1.500000,3.897644493
8.721000,1.500000,3.901759722
8.722000,1.500000,3.905357815
8.723000,1.500000,3.902220574
8.724000,1.500000,3.880628014
