time,u_in,Vin,f_cmd,f_m,integral,uff
3.865,1.023014,1.023014,4.00,3.416986,1.849780,1.209231
3.866,1.011705,1.011705,4.00,3.428295,1.850352,1.209231
3.867,1.001817,1.001817,4.00,3.438183,1.850914,1.209231
3.868,1.003673,1.003673,4.00,3.436327,1.851477,1.209231
3.869,1.007361,1.007361,4.00,3.432639,1.852045,1.209231
3.870,0.998019,0.998019,4.00,3.441981,1.852603,1.209231
3.871,0.989851,0.989851,4.00,3.450149,1.853153,1.209231
3.872,0.988992,0.988992,4.00,3.451008,1.853702,1.209231
3.873,0.993869,0.993869,4.00,3.446131,1.854256,1.209231
3.874,0.986222,0.986222,4.00,3.453778,1.854802,1.209231
3.875,0.973254,0.973254,4.00,3.466746,1.855335,1.209231
3.876,0.961914,0.961914,4.00,3.478086,1.855857,1.209231
3.877,0.952000,0.952000,4.00,3.488000,1.856369,1.209231
3.878,0.964800,0.964800,4.00,3.475200,1.856894,1.209231
3.879,0.967090,0.967090,4.00,3.472910,1.857421,1.209231
3.880,0.962808,0.962808,4.00,3.477192,1.857944,1.209231
3.881,0.959065,0.959065,4.00,3.480935,1.858463,1.209231
3.882,0.959214,0.959214,4.00,3.480786,1.858982,1.209231
3.883,0.942057,0.942057,4.00,3.497943,1.859484,1.209231
3.884,0.928355,0.928355,4.00,3.511645,1.859972,1.209231
3.885,0.922658,0.922658,4.00,3.517342,1.860455,1.209231
3.886,0.936526,0.936526,4.00,3.503474,1.860951,1.209231
3.887,0.934121,0.934121,4.00,3.505879,1.861446,1.209231
3.888,0.921417,0.921417,4.00,3.518583,1.861927,1.209231
3.889,0.910308,0.910308,4.00,3.529692,1.862397,1.209231
3.890,0.925729,0.925729,4.00,3.514271,1.862883,1.209231
3.891,0.926645,0.926645,4.00,3.513355,1.863370,1.209231
3.892,0.910876,0.910876,4.00,3.529124,1.863841,1.209231
3.893,0.913659,0.913659,4.00,3.526341,1.864314,1.209231
3.894,0.916092,0.916092,4.00,3.523908,1.864790,1.209231
3.895,0.905653,0.905653,4.00,3.534347,1.865256,1.209231
3.896,0.896525,0.896525,4.00,3.543475,1.865713,1.209231
3.897,0.917688,0.917688,4.00,3.522312,1.866190,1.209231
3.898,0.913331,0.913331,4.00,3.526669,1.866664,1.209231
3.899,0.903239,0.903239,4.00,3.536761,1.867127,1.209231
3.900,0.900698,0.900698,4.00,3.539302,1.867587,1.209231
3.901,0.898477,0.898477,4.00,3.541523,1.868046,1.209231
3.902,0.889342,0.889342,4.00,3.550658,1.868495,1.209231
3.903,0.894831,0.894831,4.00,3.545169,1.868950,1.209231
3.904,0.887064,0.887064,4.00,3.552936,1.869397,1.209231
3.905,0.892839,0.892839,4.00,3.547161,1.869850,1.209231
3.906,0.885322,0.885322,4.00,3.554678,1.870295,1.209231
3.907,0.885322,0.885322,4.00,3.554678,1.870741,1.209231
3.908,0.890842,0.890842,4.00,3.549158,1.871191,1.209231
3.909,0.896142,0.896142,4.00,3.543858,1.871648,1.209231
3.910,0.907059,0.907059,4.00,3.532941,1.872115,1.209231
3.911,0.910322,0.910322,4.00,3.529678,1.872585,1.209231
3.912,0.915668,0.915668,4.00,3.524332,1.873061,1.209231
3.913,0.905282,0.905282,4.00,3.534718,1.873526,1.209231
3.914,0.896201,0.896201,4.00,3.543799,1.873982,1.209231
3.915,0.888262,0.888262,4.00,3.551738,1.874430,1.209231
3.916,0.881320,0.881320,4.00,3.558680,1.874872,1.209231
3.917,0.869943,0.869943,4.00,3.570057,1.875302,1.209231
3.918,0.871587,0.871587,4.00,3.568413,1.875733,1.209231
3.919,0.866740,0.866740,4.00,3.573260,1.876160,1.209231
3.920,0.849936,0.849936,4.00,3.590064,1.876570,1.209231
3.921,0.841528,0.841528,4.00,3.598472,1.876971,1.209231
3.922,0.834030,0.834030,4.00,3.605970,1.877366,1.209231
3.923,0.840186,0.840186,4.00,3.599814,1.877766,1.209231
3.924,0.858135,0.858135,4.00,3.581865,1.878184,1.209231
3.925,0.861262,0.861262,4.00,3.578738,1.878605,1.209231
3.926,0.863997,0.863997,4.00,3.576003,1.879029,1.209231
3.927,0.892820,0.892820,4.00,3.547180,1.879482,1.209231
3.928,0.910438,0.910438,4.00,3.529562,1.879952,1.209231
3.929,0.913276,0.913276,4.00,3.526724,1.880426,1.209231
3.930,0.909474,0.909474,4.00,3.530526,1.880895,1.209231
3.931,0.912433,0.912433,4.00,3.527567,1.881368,1.209231
3.932,0.905012,0.905012,4.00,3.534988,1.881833,1.209231
3.933,0.902249,0.902249,4.00,3.537751,1.882295,1.209231
3.934,0.899832,0.899832,4.00,3.540168,1.882755,1.209231
3.935,0.910286,0.910286,4.00,3.529714,1.883225,1.209231
3.936,0.915641,0.915641,4.00,3.524359,1.883701,1.209231
3.937,0.917825,0.917825,4.00,3.522175,1.884178,1.209231
3.938,0.900885,0.900885,4.00,3.539115,1.884639,1.209231
3.939,0.892356,0.892356,4.00,3.547644,1.885092,1.209231
3.940,0.878617,0.878617,4.00,3.561383,1.885530,1.209231
3.941,0.885937,0.885937,4.00,3.554063,1.885976,1.209231
3.942,0.891854,0.891854,4.00,3.548146,1.886428,1.209231
3.943,0.890744,0.890744,4.00,3.549256,1.886879,1.209231
3.944,0.896056,0.896056,4.00,3.543944,1.887335,1.209231
3.945,0.900701,0.900701,4.00,3.539299,1.887796,1.209231
3.946,0.908313,0.908313,4.00,3.531687,1.888264,1.209231
3.947,0.911418,0.911418,4.00,3.528582,1.888735,1.209231
3.948,0.907850,0.907850,4.00,3.532150,1.889203,1.209231
3.949,0.892163,0.892163,4.00,3.547837,1.889655,1.209231
3.950,0.897297,0.897297,4.00,3.542703,1.890113,1.209231
3.951,0.888441,0.888441,4.00,3.551559,1.890561,1.209231
3.952,0.894043,0.894043,4.00,3.545957,1.891015,1.209231
3.953,0.898941,0.898941,4.00,3.541059,1.891474,1.209231
3.954,0.903223,0.903223,4.00,3.536777,1.891937,1.209231
3.955,0.900684,0.900684,4.00,3.539316,1.892398,1.209231
3.956,0.927150,0.927150,4.00,3.512850,1.892885,1.209231
3.957,0.940454,0.940454,4.00,3.499546,1.893386,1.209231
3.958,0.958370,0.958370,4.00,3.481630,1.893904,1.209231
3.959,0.974034,0.974034,4.00,3.465966,1.894438,1.209231
3.960,0.987729,0.987729,4.00,3.452271,1.894986,1.209231
3.961,0.980337,0.980337,4.00,3.459663,1.895526,1.209231
3.962,0.974391,0.974391,4.00,3.465609,1.896060,1.209231
3.963,0.988042,0.988042,4.00,3.451958,1.896608,1.209231
3.964,0.999977,0.999977,4.00,3.440023,1.897168,1.209231
3.965,1.004129,1.004129,4.00,3.435871,1.897733,1.209231
3.966,1.029784,1.029784,4.00,3.410216,1.898322,1.209231
3.967,1.036473,1.036473,4.00,3.403527,1.898919,1.209231
3.968,1.054889,1.054889,4.00,3.385111,1.899534,1.209231
3.969,1.077274,1.077274,4.00,3.362726,1.900171,1.209231
3.970,1.090562,1.090562,4.00,3.349438,1.900822,1.209231
3.971,1.087996,1.087996,4.00,3.352004,1.901469,1.209231
3.972,1.093654,1.093654,4.00,3.346346,1.902123,1.209231
3.973,1.104884,1.104884,4.00,3.335116,1.902788,1.209231
3.974,1.102137,1.102137,4.00,3.337863,1.903450,1.209231
3.975,1.106017,1.106017,4.00,3.333983,1.904116,1.209231
3.976,1.105305,1.105305,4.00,3.334695,1.904781,1.209231
3.977,1.115071,1.115071,4.00,3.324929,1.905457,1.209231
3.978,1.123609,1.123609,4.00,3.316391,1.906140,1.209231
3.979,1.131075,1.131075,4.00,3.308925,1.906831,1.209231
3.980,1.131320,1.131320,4.00,3.308680,1.907523,1.209231
3.981,1.143497,1.143497,4.00,3.296503,1.908226,1.209231
3.982,1.143497,1.143497,4.00,3.296503,1.908930,1.209231
3.983,1.163004,1.163004,4.00,3.276996,1.909653,1.209231
3.984,1.159236,1.159236,4.00,3.280764,1.910372,1.209231
3.985,1.155941,1.155941,4.00,3.284059,1.911088,1.209231
3.986,1.145049,1.145049,4.00,3.294951,1.911793,1.209231
3.987,1.149821,1.149821,4.00,3.290179,1.912503,1.209231
3.988,1.153993,1.153993,4.00,3.286007,1.913217,1.209231
3.989,1.157640,1.157640,4.00,3.282360,1.913934,1.209231
3.990,1.160830,1.160830,4.00,3.279170,1.914655,1.209231
3.991,1.177833,1.177833,4.00,3.262167,1.915393,1.209231
3.992,1.172202,1.172202,4.00,3.267798,1.916125,1.209231
3.993,1.167278,1.167278,4.00,3.272722,1.916852,1.209231
3.994,1.162973,1.162973,4.00,3.277027,1.917575,1.209231
3.995,1.159209,1.159209,4.00,3.280791,1.918295,1.209231
3.996,1.159324,1.159324,4.00,3.280676,1.919014,1.209231
3.997,1.162301,1.162301,4.00,3.277699,1.919736,1.209231
3.998,1.164905,1.164905,4.00,3.275095,1.920461,1.209231
3.999,1.167181,1.167181,4.00,3.272819,1.921188,1.209231
4.000,1.162889,1.162889,4.00,3.277111,1.921911,1.209231
4.001,1.162137,1.162137,4.00,3.277863,1.922633,1.209231
4.002,1.164761,1.164761,4.00,3.275239,1.923358,1.209231
4.003,1.173339,1.173339,4.00,3.266661,1.924091,1.209231
4.004,1.149422,1.149422,4.00,3.290578,1.924801,1.209231
4.005,1.115945,1.115945,4.00,3.324055,1.925477,1.209231
4.006,1.072860,1.072860,4.00,3.367140,1.926110,1.209231
4.007,1.061570,1.061570,4.00,3.378430,1.926731,1.209231
4.008,1.078399,1.078399,4.00,3.361601,1.927370,1.209231
4.009,1.062217,1.062217,4.00,3.377783,1.927992,1.209231
4.010,1.077398,1.077398,4.00,3.362602,1.928629,1.209231
4.011,1.090671,1.090671,4.00,3.349329,1.929280,1.209231
4.012,1.108559,1.108559,4.00,3.331441,1.929948,1.209231
4.013,1.124199,1.124199,4.00,3.315801,1.930633,1.209231
4.014,1.126277,1.126277,4.00,3.313723,1.931319,1.209231
4.015,1.120841,1.120841,4.00,3.319159,1.932000,1.209231
4.016,1.116088,1.116088,4.00,3.323912,1.932676,1.209231
4.017,1.105649,1.105649,4.00,3.334351,1.933342,1.209231
4.018,1.090239,1.090239,4.00,3.349761,1.933992,1.209231
4.019,1.105809,1.105809,4.00,3.334191,1.934658,1.209231
4.020,1.096662,1.096662,4.00,3.343338,1.935314,1.209231
4.021,1.076098,1.076098,4.00,3.363902,1.935950,1.209231
4.022,1.051836,1.051836,4.00,3.388164,1.936562,1.209231
4.023,1.036905,1.036905,4.00,3.403095,1.937159,1.209231
4.024,1.012436,1.012436,4.00,3.427564,1.937731,1.209231
4.025,1.008740,1.008740,4.00,3.431260,1.938300,1.209231
4.026,0.992941,0.992941,4.00,3.447059,1.938853,1.209231
4.027,0.991694,0.991694,4.00,3.448306,1.939405,1.209231
4.028,0.990604,0.990604,4.00,3.449396,1.939955,1.209231
4.029,0.965264,0.965264,4.00,3.474736,1.940481,1.209231
4.030,0.961212,0.961212,4.00,3.478788,1.941002,1.209231
4.031,0.951386,0.951386,4.00,3.488614,1.941513,1.209231
4.032,0.936512,0.936512,4.00,3.503488,1.942010,1.209231
4.033,0.929790,0.929790,4.00,3.510210,1.942500,1.209231
4.034,0.924268,0.924268,4.00,3.515732,1.942984,1.209231
4.035,0.925367,0.925367,4.00,3.514633,1.943469,1.209231
4.036,0.920046,0.920046,4.00,3.519954,1.943949,1.209231
4.037,0.909110,0.909110,4.00,3.530890,1.944418,1.209231
4.038,0.893265,0.893265,4.00,3.546735,1.944872,1.209231
4.039,0.868088,0.868088,4.00,3.571912,1.945300,1.209231
4.040,0.857398,0.857398,4.00,3.582602,1.945717,1.209231
4.041,0.866901,0.866901,4.00,3.573099,1.946144,1.209231
4.042,0.856360,0.856360,4.00,3.583640,1.946560,1.209231
4.043,0.847144,0.847144,4.00,3.592856,1.946968,1.209231
4.044,0.831251,0.831251,4.00,3.608749,1.947359,1.209231
4.045,0.812624,0.812624,4.00,3.627376,1.947731,1.209231
4.046,0.802620,0.802620,4.00,3.637380,1.948094,1.209231
4.047,0.800157,0.800157,4.00,3.639843,1.948454,1.209231
4.048,0.785437,0.785437,4.00,3.654563,1.948800,1.209231
4.049,0.785658,0.785658,4.00,3.654342,1.949145,1.209231
4.050,0.791609,0.791609,4.00,3.648391,1.949497,1.209231
4.051,0.784247,0.784247,4.00,3.655753,1.949841,1.209231
4.052,0.790376,0.790376,4.00,3.649624,1.950192,1.209231
4.053,0.795735,0.795735,4.00,3.644265,1.950547,1.209231
4.054,0.793529,0.793529,4.00,3.646471,1.950901,1.209231
4.055,0.798492,0.798492,4.00,3.641508,1.951259,1.209231
4.056,0.790264,0.790264,4.00,3.649736,1.951610,1.209231
4.057,0.789354,0.789354,4.00,3.650646,1.951959,1.209231
4.058,0.788558,0.788558,4.00,3.651442,1.952307,1.209231
4.059,0.788558,0.788558,4.00,3.651442,1.952656,1.209231
4.060,0.778959,0.778959,4.00,3.661041,1.952995,1.209231
4.061,0.766903,0.766903,4.00,3.673097,1.953322,1.209231
4.062,0.762645,0.762645,4.00,3.677355,1.953645,1.209231
4.063,0.758922,0.758922,4.00,3.681078,1.953963,1.209231
4.064,0.758315,0.758315,4.00,3.681685,1.954282,1.209231
4.065,0.755136,0.755136,4.00,3.684864,1.954597,1.209231
4.066,0.764923,0.764923,4.00,3.675077,1.954922,1.209231
4.067,0.760914,0.760914,4.00,3.679086,1.955243,1.209231
4.068,0.757409,0.757409,4.00,3.682591,1.955560,1.209231
4.069,0.752454,0.752454,4.00,3.687546,1.955873,1.209231
4.070,0.768861,0.768861,4.00,3.671139,1.956201,1.209231
4.071,0.770641,0.770641,4.00,3.669359,1.956532,1.209231
4.072,0.759630,0.759630,4.00,3.680370,1.956852,1.209231
4.073,0.768852,0.768852,4.00,3.671148,1.957181,1.209231
4.074,0.771400,0.771400,4.00,3.668600,1.957512,1.209231
4.075,0.772860,0.772860,4.00,3.667140,1.957845,1.209231
4.076,0.774137,0.774137,4.00,3.665863,1.958179,1.209231
4.077,0.775253,0.775253,4.00,3.664747,1.958514,1.209231
4.078,0.763663,0.763663,4.00,3.676337,1.958838,1.209231
4.079,0.739175,0.739175,4.00,3.700825,1.959137,1.209231
4.080,0.738401,0.738401,4.00,3.701599,1.959436,1.209231
4.081,0.756575,0.756575,4.00,3.683425,1.959752,1.209231
4.082,0.772464,0.772464,4.00,3.667536,1.960085,1.209231
4.083,0.786357,0.786357,4.00,3.653643,1.960431,1.209231
4.084,0.814618,0.814618,4.00,3.625382,1.960806,1.209231
4.085,0.818953,0.818953,4.00,3.621047,1.961184,1.209231
4.086,0.803416,0.803416,4.00,3.636584,1.961548,1.209231
4.087,0.807136,0.807136,4.00,3.632864,1.961915,1.209231
4.088,0.816672,0.816672,4.00,3.623328,1.962292,1.209231
4.089,0.818727,0.818727,4.00,3.621273,1.962670,1.209231
4.090,0.833089,0.833089,4.00,3.606911,1.963064,1.209231
4.091,0.844850,0.844850,4.00,3.595150,1.963468,1.209231
4.092,0.855929,0.855929,4.00,3.584071,1.963884,1.209231
4.093,0.884466,0.884466,4.00,3.555534,1.964329,1.209231
4.094,0.890568,0.890568,4.00,3.549432,1.964779,1.209231
4.095,0.889619,0.889619,4.00,3.550381,1.965229,1.209231
4.096,0.894348,0.894348,4.00,3.545652,1.965683,1.209231
4.097,0.892925,0.892925,4.00,3.547075,1.966136,1.209231
4.098,0.891680,0.891680,4.00,3.548320,1.966588,1.209231
4.099,0.896875,0.896875,4.00,3.543125,1.967045,1.209231
4.100,0.888851,0.888851,4.00,3.551149,1.967494,1.209231
4.101,0.893761,0.893761,4.00,3.546239,1.967947,1.209231
4.102,0.911260,0.911260,4.00,3.528740,1.968419,1.209231
4.103,0.907712,0.907712,4.00,3.532288,1.968886,1.209231
4.104,0.892042,0.892042,4.00,3.547958,1.969338,1.209231
4.105,0.897192,0.897192,4.00,3.542808,1.969796,1.209231
4.106,0.899347,0.899347,4.00,3.540653,1.970255,1.209231
4.107,0.891012,0.891012,4.00,3.548988,1.970706,1.209231
4.108,0.890008,0.890008,4.00,3.549992,1.971156,1.209231
4.109,0.890008,0.890008,4.00,3.549992,1.971606,1.209231
4.110,0.889152,0.889152,4.00,3.550848,1.972055,1.209231
4.111,0.886918,0.886918,4.00,3.553082,1.972502,1.209231
4.112,0.892711,0.892711,4.00,3.547289,1.972955,1.209231
4.113,0.904060,0.904060,4.00,3.535940,1.973419,1.209231
4.114,0.920265,0.920265,4.00,3.519735,1.973899,1.209231
4.115,0.928151,0.928151,4.00,3.511849,1.974387,1.209231
4.116,0.935581,0.935581,4.00,3.504419,1.974883,1.209231
4.117,0.935259,0.935259,4.00,3.504741,1.975378,1.209231
4.118,0.928695,0.928695,4.00,3.511305,1.975867,1.209231
4.119,0.935522,0.935522,4.00,3.504478,1.976362,1.209231
4.120,0.941490,0.941490,4.00,3.498510,1.976864,1.209231
4.121,0.945778,0.945778,4.00,3.494222,1.977370,1.209231
4.122,0.944175,0.944175,4.00,3.495825,1.977874,1.209231
4.123,0.942773,0.942773,4.00,3.497227,1.978376,1.209231
4.124,0.954114,0.954114,4.00,3.485886,1.978891,1.209231
4.125,0.951463,0.951463,4.00,3.488537,1.979402,1.209231
4.126,0.941626,0.941626,4.00,3.498374,1.979904,1.209231
4.127,0.946827,0.946827,4.00,3.493173,1.980411,1.209231
4.128,0.963942,0.963942,4.00,3.476058,1.980934,1.209231
4.129,0.966339,0.966339,4.00,3.473661,1.981461,1.209231
4.130,0.974719,0.974719,4.00,3.465281,1.981996,1.209231
4.131,0.964897,0.964897,4.00,3.475103,1.982520,1.209231
4.132,0.960891,0.960891,4.00,3.479109,1.983041,1.209231
4.133,0.969955,0.969955,4.00,3.470045,1.983571,1.209231
4.134,0.959031,0.959031,4.00,3.480969,1.984090,1.209231
4.135,0.957379,0.957379,4.00,3.482621,1.984608,1.209231
4.136,0.960601,0.960601,4.00,3.479399,1.985128,1.209231
4.137,0.960388,0.960388,4.00,3.479612,1.985649,1.209231
4.138,0.956949,0.956949,4.00,3.483051,1.986166,1.209231
4.139,0.953942,0.953942,4.00,3.486058,1.986680,1.209231
4.140,0.951313,0.951313,4.00,3.488687,1.987191,1.209231
4.141,0.949014,0.949014,4.00,3.490986,1.987700,1.209231
4.142,0.939753,0.939753,4.00,3.500247,1.988200,1.209231
4.143,0.938907,0.938907,4.00,3.501093,1.988699,1.209231
4.144,0.944450,0.944450,4.00,3.495550,1.989203,1.209231
4.145,0.936731,0.936731,4.00,3.503269,1.989700,1.209231
4.146,0.917415,0.917415,4.00,3.522585,1.990177,1.209231
4.147,0.927374,0.927374,4.00,3.512626,1.990665,1.209231
4.148,0.928083,0.928083,4.00,3.511917,1.991153,1.209231
4.149,0.934987,0.934987,4.00,3.505013,1.991648,1.209231
4.150,0.928456,0.928456,4.00,3.511544,1.992136,1.209231
4.151,0.929030,0.929030,4.00,3.510970,1.992625,1.209231
4.152,0.912699,0.912699,4.00,3.527301,1.993098,1.209231
4.153,0.921536,0.921536,4.00,3.518464,1.993579,1.209231
4.154,0.916696,0.916696,4.00,3.523304,1.994056,1.209231
4.155,0.925030,0.925030,4.00,3.514970,1.994541,1.209231
4.156,0.926034,0.926034,4.00,3.513966,1.995027,1.209231
4.157,0.897843,0.897843,4.00,3.542157,1.995485,1.209231
4.158,0.883414,0.883414,4.00,3.556586,1.995928,1.209231
4.159,0.883364,0.883364,4.00,3.556636,1.996372,1.209231
4.160,0.893547,0.893547,4.00,3.546453,1.996825,1.209231
4.161,0.885941,0.885941,4.00,3.554059,1.997271,1.209231
4.162,0.879291,0.879291,4.00,3.560709,1.997710,1.209231
4.163,0.886043,0.886043,4.00,3.553957,1.998157,1.209231
4.164,0.879380,0.879380,4.00,3.560620,1.998596,1.209231
4.165,0.868460,0.868460,4.00,3.571540,1.999024,1.209231
4.166,0.870290,0.870290,4.00,3.569710,1.999455,1.209231
4.167,0.865606,0.865606,4.00,3.574394,1.999880,1.209231
4.168,0.880361,0.880361,4.00,3.559639,2.000321,1.209231
4.169,0.886978,0.886978,4.00,3.553022,2.000768,1.209231
4.170,0.904106,0.904106,4.00,3.535894,2.001232,1.209231
4.171,0.914023,0.914023,4.00,3.525977,2.001706,1.209231
4.172,0.916410,0.916410,4.00,3.523590,2.002182,1.209231
4.173,0.912214,0.912214,4.00,3.527786,2.002654,1.209231
4.174,0.927395,0.927395,4.00,3.512605,2.003142,1.209231
4.175,0.934213,0.934213,4.00,3.505787,2.003636,1.209231
4.176,0.934063,0.934063,4.00,3.505937,2.004130,1.209231
4.177,0.933932,0.933932,4.00,3.506068,2.004624,1.209231
4.178,0.921251,0.921251,4.00,3.518749,2.005105,1.209231
4.179,0.910164,0.910164,4.00,3.529836,2.005575,1.209231
4.180,0.902981,0.902981,4.00,3.537019,2.006038,1.209231
4.181,0.900473,0.900473,4.00,3.539527,2.006499,1.209231
4.182,0.917129,0.917129,4.00,3.522871,2.006976,1.209231
4.183,0.944259,0.944259,4.00,3.495741,2.007480,1.209231
4.184,0.945335,0.945335,4.00,3.494665,2.007986,1.209231
4.185,0.943788,0.943788,4.00,3.496212,2.008489,1.209231
4.186,0.929868,0.929868,4.00,3.510132,2.008979,1.209231
4.187,0.900774,0.900774,4.00,3.539226,2.009440,1.209231
4.188,0.917392,0.917392,4.00,3.522608,2.009917,1.209231
4.189,0.913073,0.913073,4.00,3.526927,2.010390,1.209231
4.190,0.896730,0.896730,4.00,3.543270,2.010847,1.209231
4.191,0.888724,0.888724,4.00,3.551276,2.011296,1.209231
4.192,0.888170,0.888170,4.00,3.551830,2.011744,1.209231
4.193,0.887523,0.887523,4.00,3.552477,2.012192,1.209231
4.194,0.886957,0.886957,4.00,3.553043,2.012639,1.209231
4.195,0.886462,0.886462,4.00,3.553538,2.013085,1.209231
4.196,0.879746,0.879746,4.00,3.560254,2.013525,1.209231
4.197,0.893084,0.893084,4.00,3.546916,2.013978,1.209231
4.198,0.904386,0.904386,4.00,3.535614,2.014442,1.209231
4.199,0.895418,0.895418,4.00,3.544582,2.014898,1.209231
4.200,0.881293,0.881293,4.00,3.558707,2.015339,1.209231
4.201,0.887793,0.887793,4.00,3.552207,2.015787,1.209231
4.202,0.880386,0.880386,4.00,3.559614,2.016227,1.209231
4.203,0.868151,0.868151,4.00,3.571849,2.016655,1.209231
4.204,0.857453,0.857453,4.00,3.582547,2.017073,1.209231
4.205,0.835533,0.835533,4.00,3.604467,2.017468,1.209231
4.206,0.822651,0.822651,4.00,3.617349,2.017851,1.209231
4.207,0.825093,0.825093,4.00,3.614907,2.018236,1.209231
4.208,0.819806,0.819806,4.00,3.620194,2.018616,1.209231
4.209,0.835485,0.835485,4.00,3.604515,2.019011,1.209231
4.210,0.835175,0.835175,4.00,3.604825,2.019406,1.209231
4.211,0.840951,0.840951,4.00,3.599049,2.019807,1.209231
4.212,0.846237,0.846237,4.00,3.593763,2.020214,1.209231
4.213,0.857143,0.857143,4.00,3.582857,2.020631,1.209231
4.214,0.866678,0.866678,4.00,3.573322,2.021057,1.209231
4.215,0.868731,0.868731,4.00,3.571269,2.021486,1.209231
4.216,0.860320,0.860320,4.00,3.579680,2.021907,1.209231
4.217,0.856889,0.856889,4.00,3.583111,2.022323,1.209231
4.218,0.860173,0.860173,4.00,3.579827,2.022744,1.209231
4.219,0.863044,0.863044,4.00,3.576956,2.023167,1.209231
4.220,0.859271,0.859271,4.00,3.580729,2.023586,1.209231
4.221,0.870358,0.870358,4.00,3.569642,2.024016,1.209231
4.222,0.865666,0.865666,4.00,3.574334,2.024442,1.209231
4.223,0.855281,0.855281,4.00,3.584719,2.024857,1.209231
4.224,0.846200,0.846200,4.00,3.593800,2.025263,1.209231
4.225,0.850827,0.850827,4.00,3.589173,2.025674,1.209231
4.226,0.852126,0.852126,4.00,3.587874,2.026086,1.209231
4.227,0.849725,0.849725,4.00,3.590275,2.026496,1.209231
4.228,0.847626,0.847626,4.00,3.592374,2.026904,1.209231
4.229,0.845791,0.845791,4.00,3.594209,2.027309,1.209231
4.230,0.844186,0.844186,4.00,3.595814,2.027714,1.209231
4.231,0.847839,0.847839,4.00,3.592161,2.028122,1.209231
4.232,0.845977,0.845977,4.00,3.594023,2.028527,1.209231
4.233,0.844349,0.844349,4.00,3.595651,2.028932,1.209231
4.234,0.844349,0.844349,4.00,3.595651,2.029336,1.209231
4.235,0.858951,0.858951,4.00,3.581049,2.029755,1.209231
4.236,0.847350,0.847350,4.00,3.592650,2.030162,1.209231
4.237,0.839266,0.839266,4.00,3.600734,2.030562,1.209231
4.238,0.832198,0.832198,4.00,3.607802,2.030954,1.209231
4.239,0.819735,0.819735,4.00,3.620265,2.031334,1.209231
4.240,0.808838,0.808838,4.00,3.631162,2.031703,1.209231
4.241,0.809040,0.809040,4.00,3.630960,2.032072,1.209231
4.242,0.812053,0.812053,4.00,3.627947,2.032444,1.209231
4.243,0.808405,0.808405,4.00,3.631595,2.032812,1.209231
4.244,0.805215,0.805215,4.00,3.634785,2.033177,1.209231
4.245,0.808709,0.808709,4.00,3.631291,2.033546,1.209231
4.246,0.814435,0.814435,4.00,3.625565,2.033920,1.209231
4.247,0.810487,0.810487,4.00,3.629513,2.034291,1.209231
4.248,0.807036,0.807036,4.00,3.632964,2.034658,1.209231
4.249,0.822867,0.822867,4.00,3.617133,2.035041,1.209231
4.250,0.842993,0.842993,4.00,3.597007,2.035444,1.209231
4.251,0.853210,0.853210,4.00,3.586790,2.035857,1.209231
4.252,0.838107,0.838107,4.00,3.601893,2.036255,1.209231
4.253,0.831184,0.831184,4.00,3.608816,2.036646,1.209231
4.254,0.825132,0.825132,4.00,3.614868,2.037031,1.209231
4.255,0.819840,0.819840,4.00,3.620160,2.037411,1.209231
4.256,0.817451,0.817451,4.00,3.622549,2.037789,1.209231
4.257,0.825690,0.825690,4.00,3.614310,2.038174,1.209231
4.258,0.814045,0.814045,4.00,3.625955,2.038548,1.209231
4.259,0.816429,0.816429,4.00,3.623571,2.038925,1.209231
4.260,0.820337,0.820337,4.00,3.619663,2.039305,1.209231
4.261,0.809365,0.809365,4.00,3.630635,2.039675,1.209231
4.262,0.799771,0.799771,4.00,3.640229,2.040034,1.209231
4.263,0.797666,0.797666,4.00,3.642334,2.040392,1.209231
4.264,0.795825,0.795825,4.00,3.644175,2.040748,1.209231
4.265,0.794216,0.794216,4.00,3.645784,2.041102,1.209231
4.266,0.809639,0.809639,4.00,3.630361,2.041472,1.209231
4.267,0.806294,0.806294,4.00,3.633706,2.041838,1.209231
4.268,0.803369,0.803369,4.00,3.636631,2.042201,1.209231
4.269,0.813378,0.813378,4.00,3.626622,2.042575,1.209231
4.270,0.815847,0.815847,4.00,3.624153,2.042951,1.209231
4.271,0.826175,0.826175,4.00,3.613825,2.043337,1.209231
4.272,0.827035,0.827035,4.00,3.612965,2.043724,1.209231
4.273,0.821504,0.821504,4.00,3.618496,2.044105,1.209231
4.274,0.816668,0.816668,4.00,3.623332,2.044482,1.209231
4.275,0.806156,0.806156,4.00,3.633844,2.044848,1.209231
4.276,0.800707,0.800707,4.00,3.639293,2.045209,1.209231
4.277,0.811051,0.811051,4.00,3.628949,2.045580,1.209231
4.278,0.813811,0.813811,4.00,3.626189,2.045954,1.209231
4.279,0.803659,0.803659,4.00,3.636341,2.046317,1.209231
4.280,0.788499,0.788499,4.00,3.651501,2.046666,1.209231
4.281,0.775432,0.775432,4.00,3.664568,2.047001,1.209231
4.282,0.795235,0.795235,4.00,3.644765,2.047356,1.209231
4.283,0.812549,0.812549,4.00,3.627451,2.047729,1.209231
4.284,0.808839,0.808839,4.00,3.631161,2.048098,1.209231
4.285,0.786745,0.786745,4.00,3.653255,2.048445,1.209231
4.286,0.811284,0.811284,4.00,3.628716,2.048816,1.209231
4.287,0.826582,0.826582,4.00,3.613418,2.049202,1.209231
