time,u_in,Vin,f_cmd,f_m,integral,uff
0.111,-0.408395,0.000000,4.00,5.212360,0.257186,1.209231
0.112,-0.407455,0.000000,4.00,5.211016,0.255975,1.209231
0.113,-0.397671,0.000000,4.00,5.197037,0.254778,1.209231
0.114,-0.389283,0.000000,4.00,5.185053,0.253593,1.209231
0.115,-0.377551,0.000000,4.00,5.168291,0.252424,1.209231
0.116,-0.358497,0.000000,4.00,5.141069,0.251283,1.209231
0.117,-0.333041,0.000000,4.00,5.104702,0.250178,1.209231
0.118,-0.287478,0.000000,4.00,5.039610,0.249139,1.209231
0.119,-0.262150,0.000000,4.00,5.003426,0.248135,1.209231
0.120,-0.244403,0.000000,4.00,4.978072,0.247157,1.209231
0.121,-0.224489,0.000000,4.00,4.949621,0.246208,1.209231
0.122,-0.207077,0.000000,4.00,4.924746,0.245283,1.209231
0.123,-0.165347,0.000000,4.00,4.865130,0.244418,1.209231
0.124,-0.128977,0.000000,4.00,4.813173,0.243605,1.209231
0.125,-0.092780,0.000000,4.00,4.761461,0.242843,1.209231
0.126,-0.061132,0.000000,4.00,4.716248,0.242127,1.209231
0.127,-0.029062,0.000000,4.00,4.670434,0.241457,1.209231
0.128,0.027339,0.027339,4.00,4.589859,0.240867,1.209231
0.129,0.052690,0.052690,4.00,4.553644,0.240313,1.209231
0.130,0.088049,0.088049,4.00,4.503130,0.239810,1.209231
0.131,0.110168,0.110168,4.00,4.471530,0.239338,1.209231
0.132,0.133906,0.133906,4.00,4.437618,0.238901,1.209231
0.133,0.176652,0.176652,4.00,4.376552,0.238524,1.209231
0.134,0.176652,0.176652,4.00,4.376552,0.238148,1.209231
0.135,0.284625,0.284625,4.00,4.222304,0.237925,1.209231
0.136,0.330423,0.330423,4.00,4.156879,0.237768,1.209231
0.137,0.366067,0.366067,4.00,4.105958,0.237662,1.209231
0.138,0.449765,0.449765,4.00,3.986390,0.237676,1.209231
0.139,0.492403,0.492403,4.00,3.925478,0.237751,1.209231
0.140,0.534082,0.534082,4.00,3.865937,0.237885,1.209231
0.141,0.574921,0.574921,4.00,3.807595,0.238077,1.209231
0.142,0.615027,0.615027,4.00,3.750302,0.238327,1.209231
0.143,0.692842,0.692842,4.00,3.639139,0.238688,1.209231
0.144,0.726926,0.726926,4.00,3.590448,0.239097,1.209231
0.145,0.769922,0.769922,4.00,3.529026,0.239568,1.209231
0.146,0.820709,0.820709,4.00,3.456473,0.240112,1.209231
0.147,0.873911,0.873911,4.00,3.380471,0.240731,1.209231
0.148,0.977586,0.977586,4.00,3.232365,0.241499,1.209231
0.149,1.015473,1.015473,4.00,3.178242,0.242321,1.209231
0.150,1.048599,1.048599,4.00,3.130920,0.243190,1.209231
0.151,1.090757,1.090757,4.00,3.070695,0.244119,1.209231
0.152,1.127618,1.127618,4.00,3.018039,0.245101,1.209231
0.153,1.179781,1.179781,4.00,2.943522,0.246157,1.209231
0.154,1.201057,1.201057,4.00,2.913130,0.247244,1.209231
0.155,1.228455,1.228455,4.00,2.873990,0.248370,1.209231
0.156,1.256809,1.256809,4.00,2.833486,0.249537,1.209231
0.157,1.285999,1.285999,4.00,2.791788,0.250745,1.209231
0.158,1.342630,1.342630,4.00,2.710888,0.252034,1.209231
0.159,1.342632,1.342632,4.00,2.710888,0.253323,1.209231
0.160,1.380421,1.380421,4.00,2.656905,0.254666,1.209231
0.161,1.402874,1.402874,4.00,2.624831,0.256042,1.209231
0.162,1.426905,1.426905,4.00,2.590504,0.257451,1.209231
0.163,1.478374,1.478374,4.00,2.516979,0.258934,1.209231
0.164,1.501713,1.501713,4.00,2.483639,0.260450,1.209231
0.165,1.539713,1.539713,4.00,2.429356,0.262021,1.209231
0.166,1.572938,1.572938,4.00,2.381894,0.263639,1.209231
0.167,1.601988,1.601988,4.00,2.340397,0.265299,1.209231
0.168,1.669927,1.669927,4.00,2.243343,0.267055,1.209231
0.169,1.695586,1.695586,4.00,2.206690,0.268849,1.209231
0.170,1.726817,1.726817,4.00,2.162077,0.270687,1.209231
0.171,1.745327,1.745327,4.00,2.135636,0.272551,1.209231
0.172,1.770308,1.770308,4.00,2.099951,0.274451,1.209231
0.173,1.828287,1.828287,4.00,2.017128,0.276434,1.209231
0.174,1.842843,1.842843,4.00,1.996336,0.278438,1.209231
0.175,1.859969,1.859969,4.00,1.971873,0.280466,1.209231
0.176,1.879342,1.879342,4.00,1.944201,0.282522,1.209231
0.177,1.891882,1.891882,4.00,1.926290,0.284595,1.209231
0.178,1.916829,1.916829,4.00,1.890654,0.286705,1.209231
0.179,1.929057,1.929057,4.00,1.873188,0.288831,1.209231
0.180,1.948545,1.948545,4.00,1.845351,0.290986,1.209231
0.181,1.974381,1.974381,4.00,1.808446,0.293178,1.209231
0.182,1.988174,1.988174,4.00,1.788744,0.295389,1.209231
0.183,2.015175,2.015175,4.00,1.750175,0.297639,1.209231
0.184,2.037038,2.037038,4.00,1.718946,0.299920,1.209231
0.185,2.072864,2.072864,4.00,1.667769,0.302252,1.209231
0.186,2.091456,2.091456,4.00,1.641213,0.304611,1.209231
0.187,2.099335,2.099335,4.00,1.629960,0.306981,1.209231
0.188,2.101826,2.101826,4.00,1.626405,0.309354,1.209231
0.189,2.099606,2.099606,4.00,1.629579,0.311725,1.209231
0.190,2.093267,2.093267,4.00,1.638638,0.314086,1.209231
0.191,2.091674,2.091674,4.00,1.640917,0.316445,1.209231
0.192,2.099527,2.099527,4.00,1.629702,0.318816,1.209231
0.193,2.101996,2.101996,4.00,1.626179,0.321189,1.209231
0.194,2.112951,2.112951,4.00,1.610532,0.323579,1.209231
0.195,2.118131,2.118131,4.00,1.603135,0.325976,1.209231
0.196,2.114530,2.114530,4.00,1.608283,0.328367,1.209231
0.197,2.123911,2.123911,4.00,1.594885,0.330773,1.209231
0.198,2.123317,2.123317,4.00,1.595738,0.333177,1.209231
0.199,2.118399,2.118399,4.00,1.602766,0.335574,1.209231
0.200,2.114100,2.114100,4.00,1.608911,0.337965,1.209231
0.201,2.102655,2.102655,4.00,1.625265,0.340340,1.209231
0.202,2.091538,2.091538,4.00,1.641149,0.342699,1.209231
0.203,2.081819,2.081819,4.00,1.655037,0.345044,1.209231
0.204,2.086516,2.086516,4.00,1.648331,0.347395,1.209231
0.205,2.086225,2.086225,4.00,1.648750,0.349747,1.209231
0.206,2.061015,2.061015,4.00,1.684768,0.352062,1.209231
0.207,2.041938,2.041938,4.00,1.712024,0.354350,1.209231
0.208,2.034054,2.034054,4.00,1.723289,0.356627,1.209231
0.209,1.959123,1.959123,4.00,1.830336,0.358796,1.209231
0.210,1.926462,1.926462,4.00,1.876999,0.360919,1.209231
0.211,1.893506,1.893506,4.00,1.924081,0.362995,1.209231
0.212,1.864692,1.864692,4.00,1.965247,0.365030,1.209231
0.213,1.800430,1.800430,4.00,2.057052,0.366973,1.209231
0.214,1.765720,1.765720,4.00,2.106641,0.368866,1.209231
0.215,1.739770,1.739770,4.00,2.143715,0.370722,1.209231
0.216,1.712683,1.712683,4.00,2.182414,0.372540,1.209231
0.217,1.689000,1.689000,4.00,2.216249,0.374324,1.209231
0.218,1.645789,1.645789,4.00,2.277982,0.376046,1.209231
0.219,1.612919,1.612919,4.00,2.324941,0.377721,1.209231
0.220,1.579782,1.579782,4.00,2.372281,0.379349,1.209231
0.221,1.546411,1.546411,4.00,2.419956,0.380929,1.209231
0.222,1.517234,1.517234,4.00,2.461641,0.382467,1.209231
0.223,1.469970,1.469970,4.00,2.529163,0.383938,1.209231
0.224,1.441602,1.441602,4.00,2.569690,0.385368,1.209231
0.225,1.416800,1.416800,4.00,2.605124,0.386763,1.209231
0.226,1.395114,1.395114,4.00,2.636106,0.388127,1.209231
0.227,1.362959,1.362959,4.00,2.682044,0.389445,1.209231
0.228,1.310262,1.310262,4.00,2.757327,0.390688,1.209231
0.229,1.288770,1.288770,4.00,2.788031,0.391900,1.209231
0.230,1.269979,1.269979,4.00,2.814878,0.393085,1.209231
0.231,1.249151,1.249151,4.00,2.844633,0.394240,1.209231
0.232,1.230940,1.230940,4.00,2.870650,0.395369,1.209231
0.233,1.200543,1.200543,4.00,2.914076,0.396455,1.209231
0.234,1.200544,1.200544,4.00,2.914076,0.397541,1.209231
0.235,1.133789,1.133789,4.00,3.009442,0.398532,1.209231
0.236,1.116881,1.116881,4.00,3.033597,0.399498,1.209231
0.237,1.102098,1.102098,4.00,3.054718,0.400443,1.209231
0.238,1.084774,1.084774,4.00,3.079467,0.401364,1.209231
0.239,1.047587,1.047587,4.00,3.132593,0.402231,1.209231
0.240,1.032715,1.032715,4.00,3.153839,0.403078,1.209231
0.241,1.015314,1.015314,4.00,3.178699,0.403899,1.209231
0.242,1.004498,1.004498,4.00,3.194152,0.404705,1.209231
0.243,0.981847,0.981847,4.00,3.226512,0.405478,1.209231
0.244,0.940880,0.940880,4.00,3.285038,0.406193,1.209231
0.245,0.926223,0.926223,4.00,3.305977,0.406887,1.209231
0.246,0.900213,0.900213,4.00,3.343135,0.407544,1.209231
0.247,0.873074,0.873074,4.00,3.381906,0.408162,1.209231
0.248,0.849345,0.849345,4.00,3.415805,0.408746,1.209231
0.249,0.806612,0.806612,4.00,3.476853,0.409269,1.209231
0.250,0.791235,0.791235,4.00,3.498821,0.409771,1.209231
0.251,0.777791,0.777791,4.00,3.518028,0.410253,1.209231
0.252,0.761637,0.761637,4.00,3.541105,0.410712,1.209231
0.253,0.760709,0.760709,4.00,3.542432,0.411169,1.209231
0.254,0.713017,0.713017,4.00,3.610564,0.411559,1.209231
0.255,0.683012,0.683012,4.00,3.653428,0.411905,1.209231
0.256,0.661176,0.661176,4.00,3.684623,0.412220,1.209231
0.257,0.650881,0.650881,4.00,3.699331,0.412521,1.209231
0.258,0.641879,0.641879,4.00,3.712191,0.412809,1.209231
0.259,0.606241,0.606241,4.00,3.763103,0.413046,1.209231
0.260,0.571306,0.571306,4.00,3.813010,0.413233,1.209231
0.261,0.559109,0.559109,4.00,3.830434,0.413402,1.209231
0.262,0.544047,0.544047,4.00,3.851952,0.413550,1.209231
0.263,0.522081,0.522081,4.00,3.883332,0.413667,1.209231
0.264,0.503123,0.503123,4.00,3.910415,0.413757,1.209231
0.265,0.499495,0.499495,4.00,3.915599,0.413841,1.209231
0.266,0.491924,0.491924,4.00,3.926415,0.413915,1.209231
0.267,0.485304,0.485304,4.00,3.935871,0.413979,1.209231
0.268,0.479517,0.479517,4.00,3.944139,0.414035,1.209231
0.269,0.482674,0.482674,4.00,3.939629,0.414095,1.209231
0.270,0.481615,0.481615,4.00,3.941142,0.414154,1.209231
0.271,0.480689,0.480689,4.00,3.942465,0.414211,1.209231
0.272,0.479879,0.479879,4.00,3.943621,0.414268,1.209231
0.273,0.479172,0.479172,4.00,3.944632,0.414323,1.209231
0.274,0.469768,0.469768,4.00,3.958066,0.414365,1.209231
0.275,0.474729,0.474729,4.00,3.950979,0.414414,1.209231
0.276,0.474669,0.474669,4.00,3.951065,0.414463,1.209231
0.277,0.474616,0.474616,4.00,3.951141,0.414512,1.209231
0.278,0.470171,0.470171,4.00,3.957490,0.414554,1.209231
0.279,0.471131,0.471131,4.00,3.956119,0.414598,1.209231
0.280,0.467125,0.467125,4.00,3.961843,0.414636,1.209231
0.281,0.463622,0.463622,4.00,3.966847,0.414670,1.209231
0.282,0.478152,0.478152,4.00,3.946090,0.414724,1.209231
0.283,0.495254,0.495254,4.00,3.921658,0.414802,1.209231
0.284,0.485908,0.485908,4.00,3.935010,0.414867,1.209231
0.285,0.485908,0.485908,4.00,3.935010,0.414932,1.209231
0.286,0.504600,0.504600,4.00,3.908307,0.415024,1.209231
0.287,0.518379,0.518379,4.00,3.888623,0.415135,1.209231
0.288,0.530426,0.530426,4.00,3.871413,0.415264,1.209231
0.289,0.541926,0.541926,4.00,3.854985,0.415409,1.209231
0.290,0.546616,0.546616,4.00,3.848285,0.415560,1.209231
0.291,0.559513,0.559513,4.00,3.829860,0.415730,1.209231
0.292,0.570790,0.570790,4.00,3.813751,0.415917,1.209231
0.293,0.571853,0.571853,4.00,3.812233,0.416104,1.209231
0.294,0.577994,0.577994,4.00,3.803461,0.416301,1.209231
0.295,0.582550,0.582550,4.00,3.796952,0.416504,1.209231
0.296,0.590932,0.590932,4.00,3.784979,0.416719,1.209231
0.297,0.598260,0.598260,4.00,3.774509,0.416944,1.209231
0.298,0.604668,0.604668,4.00,3.765356,0.417179,1.209231
0.299,0.631657,0.631657,4.00,3.726801,0.417452,1.209231
0.300,0.638266,0.638266,4.00,3.717360,0.417735,1.209231
0.301,0.669983,0.669983,4.00,3.672050,0.418063,1.209231
0.302,0.681035,0.681035,4.00,3.656262,0.418407,1.209231
0.303,0.690236,0.690236,4.00,3.643118,0.418764,1.209231
0.304,0.698281,0.698281,4.00,3.631626,0.419132,1.209231
0.305,0.709713,0.709713,4.00,3.615295,0.419517,1.209231
0.306,0.724107,0.724107,4.00,3.594733,0.419922,1.209231
0.307,0.760337,0.760337,4.00,3.542976,0.420379,1.209231
0.308,0.772768,0.772768,4.00,3.525219,0.420854,1.209231
0.309,0.788035,0.788035,4.00,3.503409,0.421350,1.209231
0.310,0.801383,0.801383,4.00,3.484341,0.421866,1.209231
0.311,0.821851,0.821851,4.00,3.455102,0.422411,1.209231
0.312,0.838905,0.838905,4.00,3.430740,0.422980,1.209231
0.313,0.863454,0.863454,4.00,3.395670,0.423584,1.209231
0.314,0.871724,0.871724,4.00,3.383858,0.424201,1.209231
0.315,0.883353,0.883353,4.00,3.367246,0.424833,1.209231
0.316,0.906715,0.906715,4.00,3.333873,0.425499,1.209231
0.317,0.928513,0.928513,4.00,3.302733,0.426197,1.209231
0.318,0.946200,0.946200,4.00,3.277467,0.426919,1.209231
0.319,0.961665,0.961665,4.00,3.255375,0.427664,1.209231
0.320,0.961992,0.961992,4.00,3.254909,0.428409,1.209231
0.321,0.975473,0.975473,4.00,3.235652,0.429173,1.209231
0.322,1.005808,1.005808,4.00,3.192317,0.429981,1.209231
0.323,1.013783,1.013783,4.00,3.180926,0.430800,1.209231
0.324,1.029552,1.029552,4.00,3.158400,0.431642,1.209231
0.325,1.062088,1.062088,4.00,3.111921,0.432530,1.209231
0.326,1.076186,1.076186,4.00,3.091783,0.433438,1.209231
0.327,1.084114,1.084114,4.00,3.080458,0.434358,1.209231
0.328,1.091045,1.091045,4.00,3.070557,0.435287,1.209231
0.329,1.123290,1.123290,4.00,3.024494,0.436262,1.209231
0.330,1.134096,1.134096,4.00,3.009059,0.437253,1.209231
0.331,1.152340,1.152340,4.00,2.982998,0.438270,1.209231
0.332,1.172690,1.172690,4.00,2.953928,0.439316,1.209231
0.333,1.186084,1.186084,4.00,2.934794,0.440382,1.209231
0.334,1.216831,1.216831,4.00,2.890872,0.441491,1.209231
0.335,1.233476,1.233476,4.00,2.867096,0.442624,1.209231
0.336,1.243630,1.243630,4.00,2.852591,0.443771,1.209231
0.337,1.252509,1.252509,4.00,2.839908,0.444931,1.209231
0.338,1.269069,1.269069,4.00,2.816253,0.446115,1.209231
0.339,1.291808,1.291808,4.00,2.783770,0.447331,1.209231
0.340,1.303430,1.303430,4.00,2.767170,0.448564,1.209231
0.341,1.317989,1.317989,4.00,2.746372,0.449818,1.209231
0.342,1.343914,1.343914,4.00,2.709339,0.451108,1.209231
0.343,1.353387,1.353387,4.00,2.695808,0.452413,1.209231
0.344,1.360666,1.360666,4.00,2.685411,0.453727,1.209231
0.345,1.368034,1.368034,4.00,2.674888,0.455052,1.209231
0.346,1.383272,1.383272,4.00,2.653120,0.456399,1.209231
0.347,1.383401,1.383401,4.00,2.652938,0.457746,1.209231
0.348,1.387913,1.387913,4.00,2.646495,0.459100,1.209231
0.349,1.429223,1.429223,4.00,2.587483,0.460512,1.209231
0.350,1.445569,1.445569,4.00,2.564132,0.461948,1.209231
0.351,1.455464,1.455464,4.00,2.550000,0.463398,1.209231
0.352,1.468513,1.468513,4.00,2.531360,0.464867,1.209231
0.353,1.481101,1.481101,4.00,2.513379,0.466353,1.209231
0.354,1.477735,1.477735,4.00,2.518190,0.467835,1.209231
0.355,1.483588,1.483588,4.00,2.509831,0.469325,1.209231
0.356,1.488706,1.488706,4.00,2.502522,0.470823,1.209231
0.357,1.493180,1.493180,4.00,2.496131,0.472327,1.209231
0.358,1.466985,1.466985,4.00,2.533555,0.473793,1.209231
0.359,1.452199,1.452199,4.00,2.554681,0.475238,1.209231
0.360,1.434872,1.434872,4.00,2.579435,0.476659,1.209231
0.361,1.424122,1.424122,4.00,2.594795,0.478064,1.209231
0.362,1.405925,1.405925,4.00,2.620791,0.479443,1.209231
0.363,1.376658,1.376658,4.00,2.662605,0.480781,1.209231
0.364,1.364426,1.364426,4.00,2.680080,0.482101,1.209231
0.365,1.340537,1.340537,4.00,2.714208,0.483386,1.209231
0.366,1.324049,1.324049,4.00,2.737765,0.484649,1.209231
0.367,1.314031,1.314031,4.00,2.752079,0.485897,1.209231
0.368,1.302011,1.302011,4.00,2.769252,0.487127,1.209231
0.369,1.277169,1.277169,4.00,2.804742,0.488323,1.209231
0.370,1.246653,1.246653,4.00,2.848338,0.489474,1.209231
0.371,1.219972,1.219972,4.00,2.886455,0.490588,1.209231
0.372,1.205440,1.205440,4.00,2.907216,0.491681,1.209231
0.373,1.173381,1.173381,4.00,2.953017,0.492728,1.209231
0.374,1.173382,1.173382,4.00,2.953017,0.493775,1.209231
0.375,1.140631,1.140631,4.00,2.999806,0.494775,1.209231
0.376,1.114078,1.114078,4.00,3.037739,0.495737,1.209231
0.377,1.095261,1.095261,4.00,3.064622,0.496672,1.209231
0.378,1.063870,1.063870,4.00,3.109468,0.497563,1.209231
0.379,1.051363,1.051363,4.00,3.127337,0.498436,1.209231
0.380,1.031630,1.031630,4.00,3.155527,0.499280,1.209231
0.381,1.023174,1.023174,4.00,3.167608,0.500112,1.209231
0.382,1.011383,1.011383,4.00,3.184455,0.500928,1.209231
0.383,0.983814,0.983814,4.00,3.223839,0.501704,1.209231
0.384,0.963774,0.963774,4.00,3.252469,0.502452,1.209231
0.385,0.955049,0.955049,4.00,3.264935,0.503187,1.209231
0.386,0.943022,0.943022,4.00,3.282117,0.503905,1.209231
0.387,0.928108,0.928108,4.00,3.303423,0.504601,1.209231
0.388,0.903114,0.903114,4.00,3.339130,0.505262,1.209231
0.389,0.888818,0.888818,4.00,3.359555,0.505903,1.209231
0.390,0.871919,0.871919,4.00,3.383696,0.506519,1.209231
0.391,0.861542,0.861542,4.00,3.398521,0.507120,1.209231
0.392,0.861266,0.861266,4.00,3.398916,0.507721,1.209231
0.393,0.843773,0.843773,4.00,3.423908,0.508298,1.209231
0.394,0.832535,0.832535,4.00,3.439962,0.508858,1.209231
0.395,0.818311,0.818311,4.00,3.460283,0.509397,1.209231
0.396,0.801477,0.801477,4.00,3.484333,0.509913,1.209231
0.397,0.777734,0.777734,4.00,3.518253,0.510395,1.209231
0.398,0.761600,0.761600,4.00,3.541301,0.510853,1.209231
0.399,0.761600,0.761600,4.00,3.541301,0.511312,1.209231
0.400,0.724860,0.724860,4.00,3.593789,0.511718,1.209231
0.401,0.710972,0.710972,4.00,3.613628,0.512105,1.209231
0.402,0.694432,0.694432,4.00,3.637258,0.512467,1.209231
0.403,0.675572,0.675572,4.00,3.664201,0.512803,1.209231
0.404,0.667878,0.667878,4.00,3.675193,0.513128,1.209231
0.405,0.638782,0.638782,4.00,3.716759,0.513411,1.209231
0.406,0.626915,0.626915,4.00,3.733712,0.513678,1.209231
0.407,0.620938,0.620938,4.00,3.742251,0.513935,1.209231
0.408,0.606915,0.606915,4.00,3.762284,0.514173,1.209231
0.409,0.594655,0.594655,4.00,3.779800,0.514393,1.209231
0.410,0.586651,0.586651,4.00,3.791234,0.514602,1.209231
0.411,0.568141,0.568141,4.00,3.817677,0.514784,1.209231
0.412,0.560753,0.560753,4.00,3.828232,0.514956,1.209231
0.413,0.554293,0.554293,4.00,3.837460,0.515119,1.209231
0.414,0.544247,0.544247,4.00,3.851812,0.515267,1.209231
0.415,0.523385,0.523385,4.00,3.881615,0.515385,1.209231
0.416,0.526020,0.526020,4.00,3.877851,0.515507,1.209231
0.417,0.528323,0.528323,4.00,3.874561,0.515633,1.209231
0.418,0.521540,0.521540,4.00,3.884250,0.515749,1.209231
0.419,0.524407,0.524407,4.00,3.880156,0.515868,1.209231
0.420,0.529104,0.529104,4.00,3.873446,0.515995,1.209231
