time,Vin,Pw,Force
0.000000,0.000000,0.000000,-0.067008553
0.001000,0.000000,0.000000,-0.067008553
0.002000,0.000000,0.000000,-0.070668481
0.003000,0.000000,0.000000,-0.050380691
0.004000,0.000000,0.000000,-0.026359155
0.005000,0.000000,0.000000,-0.017922624
0.006000,0.000000,0.000000,-0.028857926
0.007000,0.000000,0.000000,-0.061790409
0.008000,0.000000,0.000000,-0.050198547
0.009000,0.000000,0.000000,-0.070182197
0.010000,0.000000,0.000000,-0.068805071
0.011000,0.000000,0.000000,-0.067601000
0.012000,0.000000,0.000000,-0.072831422
0.013000,0.000000,0.000000,-0.082192608
0.014000,0.000000,0.000000,-0.085589395
0.015000,0.000000,0.000000,-0.075992958
0.016000,0.000000,0.000000,-0.067602445
0.017000,0.000000,0.000000,-0.079115871
0.018000,0.000000,0.000000,-0.097984077
0.019000,0.000000,0.000000,-0.105679634
0.020000,0.000000,0.000000,-0.106124954
0.021000,0.000000,0.000000,-0.093947943
0.022000,0.000000,0.000000,-0.089584325
0.023000,0.000000,0.000000,-0.076150043
0.024000,0.000000,0.000000,-0.067739790
0.025000,0.000000,0.000000,-0.060386401
0.026000,0.000000,0.000000,-0.060240251
0.027000,0.000000,0.000000,-0.066395652
0.028000,0.000000,0.000000,-0.071779077
0.029000,0.000000,0.000000,-0.076484467
0.030000,0.000000,0.000000,-0.061749004
0.031000,0.000000,0.000000,-0.067714809
0.032000,0.000000,0.000000,-0.066647745
0.033000,0.000000,0.000000,-0.059405422
0.034000,0.000000,0.000000,-0.071948916
0.035000,0.000000,0.000000,-0.082916148
0.036000,0.000000,0.000000,-0.079938827
0.037000,0.000000,0.000000,-0.077335647
0.038000,0.000000,0.000000,-0.070498629
0.039000,0.000000,0.000000,-0.056515369
0.040000,0.000000,0.000000,-0.038006111
0.041000,0.000000,0.000000,-0.043793111
0.042000,0.000000,0.000000,-0.043793111
0.043000,0.000000,0.000000,-0.040354741
0.044000,0.000000,0.000000,-0.049009029
0.045000,0.000000,0.000000,-0.056575788
0.046000,0.000000,0.000000,-0.061903439
0.047000,0.000000,0.000000,-0.061903439
0.048000,0.000000,0.000000,-0.062061757
0.049000,0.000000,0.000000,-0.049138705
0.050000,0.000000,0.000000,-0.044122797
0.051000,0.000000,0.000000,-0.047679528
0.052000,0.000000,0.000000,-0.047679528
0.053000,0.000000,0.000000,-0.046704216
0.054000,0.000000,0.000000,-0.054560606
0.055000,0.000000,0.000000,-0.061942042
0.056000,0.000000,0.000000,-0.061942042
0.057000,0.000000,0.000000,-0.067584884
0.058000,0.000000,0.000000,-0.072817332
0.059000,0.000000,0.000000,-0.058542694
0.060000,0.000000,0.000000,-0.053209403
0.061000,0.000000,0.000000,-0.053209403
0.062000,0.000000,0.000000,-0.053836343
0.063000,0.000000,0.000000,-0.054513297
0.064000,0.000000,0.000000,-0.061388369
0.065000,0.000000,0.000000,-0.054595250
0.066000,0.000000,0.000000,-0.054595250
0.067000,0.000000,0.000000,-0.067462143
0.068000,0.000000,0.000000,-0.053860459
0.069000,0.000000,0.000000,-0.054534383
0.070000,0.000000,0.000000,-0.055638811
0.071000,0.000000,0.000000,-0.055638811
0.072000,0.000000,0.000000,-0.032929501
0.073000,0.000000,0.000000,-0.023667316
0.074000,0.000000,0.000000,-0.021852238
0.075000,0.000000,0.000000,-0.001607267
0.076000,0.000000,0.000000,-0.001607267
0.077000,0.000000,0.000000,-0.002564336
0.078000,0.000000,0.000000,-0.002564336
0.079000,0.000000,0.000000,0.008484235
0.080000,0.000000,0.000000,-0.019240150
0.081000,0.000000,0.000000,-0.019240150
0.082000,0.000000,0.000000,-0.034151259
0.083000,0.000000,0.000000,-0.018452358
0.084000,0.000000,0.000000,-0.011009425
0.085000,0.000000,0.000000,-0.016871932
0.086000,0.000000,0.000000,-0.016871932
0.087000,0.000000,0.000000,-0.026847224
0.088000,0.000000,0.000000,-0.024632546
0.089000,0.000000,0.000000,-0.016412988
0.090000,0.000000,0.000000,-0.009225959
0.091000,0.000000,0.000000,-0.009225959
0.092000,0.000000,0.000000,-0.016298104
0.093000,0.000000,0.000000,-0.021692253
0.094000,0.000000,0.000000,-0.020125368
0.095000,0.000000,0.000000,-0.023051174
0.096000,0.000000,0.000000,-0.023051174
0.097000,0.000000,0.000000,-0.008017427
0.098000,0.000000,0.000000,-0.001885786
0.099000,0.000000,0.000000,-0.009091040
0.100000,0.000000,0.000000,0.009727345
0.101000,0.000000,0.000000,0.009727345
0.102000,0.000000,0.000000,0.028939519
0.103000,0.000000,0.000000,0.030427013
0.104000,0.000000,0.000000,0.008521546
0.105000,0.000000,0.000000,0.012574838
0.106000,0.000000,0.000000,0.003552408
0.107000,0.000000,0.000000,0.008230141
0.108000,0.000000,0.000000,0.006036867
0.109000,0.000000,0.000000,-0.008544705
0.110000,0.000000,0.000000,-0.014913175
0.111000,0.000000,0.000000,-0.026764544
0.112000,0.000000,0.000000,-0.011993886
0.113000,0.000000,0.000000,0.000920637
0.114000,0.000000,0.000000,0.023664097
0.115000,0.000000,0.000000,0.038380891
0.116000,0.000000,0.000000,0.032398762
0.117000,0.000000,0.000000,0.033451555
0.118000,0.000000,0.000000,0.028088865
0.119000,0.000000,0.000000,0.020090055
0.120000,0.000000,0.000000,0.028972791
0.121000,0.000000,0.000000,0.049305660
0.122000,0.000000,0.000000,0.054517055
0.123000,0.000000,0.000000,0.052790381
0.124000,0.000000,0.000000,0.060947942
0.125000,0.000000,0.000000,0.058413139
0.126000,0.000000,0.000000,0.041478391
0.127000,0.000000,0.000000,0.041390204
0.128000,0.000000,0.000000,0.028746728
0.129000,0.000000,0.000000,0.008026597
0.130000,0.000000,0.000000,-0.006707469
0.131000,0.000000,0.000000,-0.007023628
0.132000,0.000000,0.000000,0.017832685
0.133000,0.000000,0.000000,0.033282276
0.134000,0.000000,0.000000,0.027974711
0.135000,0.000000,0.000000,0.023300261
0.136000,0.000000,0.000000,0.012930035
0.137000,0.000000,0.000000,0.016429340
0.138000,0.000000,0.000000,0.032055280
0.139000,0.000000,0.000000,0.020753532
0.140000,0.000000,0.000000,0.004420151
0.141000,0.000000,0.000000,0.008988840
0.142000,0.000000,0.000000,0.025549781
0.143000,0.000000,0.000000,0.033746428
0.144000,0.000000,0.000000,0.034612724
0.145000,0.000000,0.000000,0.047953673
0.146000,0.000000,0.000000,0.040768592
0.147000,0.000000,0.000000,0.034486416
0.148000,0.000000,0.000000,0.035276867
0.149000,0.000000,0.000000,0.019301838
0.150000,0.000000,0.000000,0.028283624
0.151000,0.000000,0.000000,0.048703097
0.152000,0.000000,0.000000,0.047707026
0.153000,0.000000,0.000000,0.040552941
0.154000,0.000000,0.000000,0.057876045
0.155000,0.000000,0.000000,0.062010453
0.156000,0.000000,0.000000,0.053058946
0.157000,0.000000,0.000000,0.045232318
0.158000,0.000000,0.000000,0.032106028
0.159000,0.000000,0.000000,0.039641883
0.160000,0.000000,0.000000,0.046067664
0.161000,0.000000,0.000000,0.039119586
0.162000,0.000000,0.000000,0.033044630
0.163000,0.000000,0.000000,0.027733076
0.164000,0.000000,0.000000,0.008041265
0.165000,0.000000,0.000000,0.012154911
0.166000,0.000000,0.000000,0.028317992
0.167000,0.000000,0.000000,0.042449960
0.168000,0.000000,0.000000,0.042239682
0.169000,0.000000,0.000000,0.036401462
0.170000,0.000000,0.000000,0.018101705
0.171000,0.000000,0.000000,0.008384748
0.172000,0.000000,0.000000,0.006172046
0.173000,0.000000,0.000000,0.016803770
0.174000,0.000000,0.000000,0.023239809
0.175000,0.000000,0.000000,0.031726736
0.176000,0.000000,0.000000,0.031726736
0.177000,0.000000,0.000000,0.062905531
0.178000,0.000000,0.000000,0.066407916
0.179000,0.000000,0.000000,0.072937193
0.180000,0.000000,0.000000,0.075178962
0.181000,0.000000,0.000000,0.058289466
0.182000,0.000000,0.000000,0.062371922
0.183000,0.000000,0.000000,0.053374991
0.184000,0.000000,0.000000,0.068467609
0.185000,0.000000,0.000000,0.058704671
0.186000,0.000000,0.000000,0.050168581
0.187000,0.000000,0.000000,0.048988353
0.188000,0.000000,0.000000,0.060522807
0.189000,0.000000,0.000000,0.049588683
0.190000,0.000000,0.000000,0.054764512
0.191000,0.000000,0.000000,0.065573113
0.192000,0.000000,0.000000,0.068740279
0.193000,0.000000,0.000000,0.052659892
0.194000,0.000000,0.000000,0.056933707
0.195000,0.000000,0.000000,0.054903348
0.196000,0.000000,0.000000,0.053128131
0.197000,0.000000,0.000000,0.051575995
0.198000,0.000000,0.000000,0.043935720
0.199000,0.000000,0.000000,0.020427602
0.200000,0.000000,0.000000,0.029267921
0.201000,0.000000,0.000000,0.036997332
0.202000,0.000000,0.000000,0.037472252
0.203000,0.000000,0.000000,0.037887491
0.204000,0.000000,0.000000,0.050344788
0.205000,0.000000,0.000000,0.049142417
0.206000,0.000000,0.000000,0.048091140
0.207000,0.000000,0.000000,0.040888785
0.208000,0.000000,0.000000,0.047157876
0.209000,0.000000,0.000000,0.074702082
0.210000,0.000000,0.000000,0.064155697
0.211000,0.000000,0.000000,0.061217796
0.212000,0.000000,0.000000,0.064932268
0.213000,0.000000,0.000000,0.049330409
0.214000,0.000000,0.000000,0.048894821
0.215000,0.000000,0.000000,0.054157843
0.216000,0.000000,0.000000,0.046193124
0.217000,0.000000,0.000000,0.026662910
0.218000,0.000000,0.000000,0.015870121
0.219000,0.000000,0.000000,0.017032451
0.220000,0.000000,0.000000,0.026299417
0.221000,0.000000,0.000000,0.034401861
0.222000,0.000000,0.000000,0.047769308
0.223000,0.000000,0.000000,0.046890581
0.224000,0.000000,0.000000,0.039956906
0.225000,0.000000,0.000000,0.040059915
0.226000,0.000000,0.000000,0.033866794
0.227000,0.000000,0.000000,0.009602367
0.228000,0.000000,0.000000,0.037900562
0.229000,0.000000,0.000000,0.044545163
0.230000,0.000000,0.000000,0.062921150
0.231000,0.000000,0.000000,0.069482118
0.232000,0.000000,0.000000,0.069482118
0.233000,0.000000,0.000000,0.045450520
0.234000,0.000000,0.000000,0.038579995
0.235000,0.000000,0.000000,0.038856031
0.236000,0.000000,0.000000,0.031446078
0.237000,0.000000,0.000000,0.031446078
0.238000,0.000000,0.000000,0.057986930
0.239000,0.000000,0.000000,0.062107404
0.240000,0.000000,0.000000,0.046860528
0.241000,0.000000,0.000000,0.062697968
0.242000,0.000000,0.000000,0.062697968
0.243000,0.000000,0.000000,0.069311503
0.244000,0.000000,0.000000,0.072008890
0.245000,0.000000,0.000000,0.055517757
0.246000,0.000000,0.000000,0.035564837
0.247000,0.000000,0.000000,0.035564837
0.248000,0.000000,0.000000,0.054852388
0.249000,0.000000,0.000000,0.065649946
0.250000,0.000000,0.000000,0.062524272
0.251000,0.000000,0.000000,0.051908299
0.252000,0.000000,0.000000,0.051908299
0.253000,0.000000,0.000000,0.024663415
0.254000,0.000000,0.000000,0.039254631
0.255000,0.000000,0.000000,0.069449904
0.256000,0.000000,0.000000,0.059563528
0.257000,0.000000,0.000000,0.050919510
0.258000,0.000000,0.000000,0.043361732
0.259000,0.000000,0.000000,0.049320063
0.260000,0.000000,0.000000,0.053590960
0.261000,0.000000,0.000000,0.064547033
0.262000,0.000000,0.000000,0.074126326
0.263000,0.000000,0.000000,0.082501849
0.264000,0.000000,0.000000,0.083541688
0.265000,0.000000,0.000000,0.062481739
0.266000,0.000000,0.000000,0.066037379
0.267000,0.000000,0.000000,0.056579833
0.268000,0.000000,0.000000,0.048310758
0.269000,0.000000,0.000000,0.053647176
0.270000,0.000000,0.000000,0.032555709
0.271000,0.000000,0.000000,0.014739223
0.272000,0.000000,0.000000,0.005444809
0.273000,0.000000,0.000000,-0.002681635
0.274000,0.000000,0.000000,0.002779490
0.275000,0.000000,0.000000,0.029789172
0.276000,0.000000,0.000000,0.043736266
0.277000,0.000000,0.000000,0.055930717
0.278000,0.000000,0.000000,0.066592768
0.279000,0.000000,0.000000,0.063348615
0.280000,0.000000,0.000000,0.069808900
0.281000,0.000000,0.000000,0.059877411
0.282000,0.000000,0.000000,0.057477135
0.283000,0.000000,0.000000,0.067944857
0.284000,0.000000,0.000000,0.077097166
0.285000,0.000000,0.000000,0.080319171
0.286000,0.000000,0.000000,0.075350108
0.287000,0.000000,0.000000,0.058439105
0.288000,0.000000,0.000000,0.043653201
0.289000,0.000000,0.000000,0.037008534
0.290000,0.000000,0.000000,0.038685623
0.291000,0.000000,0.000000,0.045231571
0.292000,0.000000,0.000000,0.044671746
0.293000,0.000000,0.000000,0.044182270
0.294000,0.000000,0.000000,0.031187933
0.295000,0.000000,0.000000,0.027163230
0.296000,0.000000,0.000000,0.035157124
0.297000,0.000000,0.000000,0.042146476
0.298000,0.000000,0.000000,0.048257521
0.299000,0.000000,0.000000,0.072450184
0.300000,0.000000,0.000000,0.074097116
0.301000,0.000000,0.000000,0.101011403
0.302000,0.000000,0.000000,0.101011403
0.303000,0.000000,0.000000,0.111167114
0.304000,0.000000,0.000000,0.114887955
0.305000,0.000000,0.000000,0.118141220
0.306000,0.000000,0.000000,0.123472673
0.307000,0.000000,0.000000,0.123472673
0.308000,0.000000,0.000000,0.103994772
0.309000,0.000000,0.000000,0.108616916
0.310000,0.000000,0.000000,0.112658224
0.311000,0.000000,0.000000,0.120070688
0.312000,0.000000,0.000000,0.120070688
0.313000,0.000000,0.000000,0.118664497
0.314000,0.000000,0.000000,0.121443188
0.315000,0.000000,0.000000,0.130155885
0.316000,0.000000,0.000000,0.131867883
0.317000,0.000000,0.000000,0.131867883
0.318000,0.000000,0.000000,0.134755780
0.319000,0.000000,0.000000,0.141795567
0.320000,0.000000,0.000000,0.141667522
0.321000,0.000000,0.000000,0.153234486
0.322000,0.000000,0.000000,0.153234486
0.323000,0.000000,0.000000,0.150300210
0.324000,0.000000,0.000000,0.149103440
0.325000,0.000000,0.000000,0.154340247
0.326000,0.000000,0.000000,0.154340247
0.327000,0.000000,0.000000,0.145039261
0.328000,0.000000,0.000000,0.144503602
0.329000,0.000000,0.000000,0.150318441
0.330000,0.000000,0.000000,0.155402566
