time,Vin,Pw,Force
0.000000,0.000000,0.000000,-0.193975018
0.001000,0.000000,0.000000,-0.187066144
0.002000,0.000000,0.000000,-0.187066144
0.003000,0.000000,0.000000,-0.175743879
0.004000,0.000000,0.000000,-0.177409182
0.005000,0.000000,0.000000,-0.166298847
0.006000,0.000000,0.000000,-0.156584677
0.007000,0.000000,0.000000,-0.160657597
0.008000,0.000000,0.000000,-0.136894491
0.009000,0.000000,0.000000,-0.136894491
0.010000,0.000000,0.000000,-0.130941403
0.011000,0.000000,0.000000,-0.157181710
0.012000,0.000000,0.000000,-0.161179605
0.013000,0.000000,0.000000,-0.144177751
0.014000,0.000000,0.000000,-0.137243400
0.015000,0.000000,0.000000,-0.143746816
0.016000,0.000000,0.000000,-0.155716175
0.017000,0.000000,0.000000,-0.153615048
0.018000,0.000000,0.000000,-0.162738093
0.019000,0.000000,0.000000,-0.166037752
0.020000,0.000000,0.000000,-0.150073207
0.021000,0.000000,0.000000,-0.129831641
0.022000,0.000000,0.000000,-0.112133705
0.023000,0.000000,0.000000,-0.101979880
0.024000,0.000000,0.000000,-0.094065085
0.025000,0.000000,0.000000,-0.099711263
0.026000,0.000000,0.000000,-0.117214292
0.027000,0.000000,0.000000,-0.107385084
0.028000,0.000000,0.000000,-0.104632916
0.029000,0.000000,0.000000,-0.108951101
0.030000,0.000000,0.000000,-0.121183498
0.031000,0.000000,0.000000,-0.129705061
0.032000,0.000000,0.000000,-0.105739847
0.033000,0.000000,0.000000,-0.109918931
0.034000,0.000000,0.000000,-0.104990813
0.035000,0.000000,0.000000,-0.109264024
0.036000,0.000000,0.000000,-0.113000247
0.037000,0.000000,0.000000,-0.109983777
0.038000,0.000000,0.000000,-0.107346368
0.039000,0.000000,0.000000,-0.115590552
0.040000,0.000000,0.000000,-0.124814946
0.041000,0.000000,0.000000,-0.126596982
0.042000,0.000000,0.000000,-0.115588711
0.043000,0.000000,0.000000,-0.112246965
0.044000,0.000000,0.000000,-0.099697758
0.045000,0.000000,0.000000,-0.104636113
0.046000,0.000000,0.000000,-0.115237082
0.047000,0.000000,0.000000,-0.111939523
0.048000,0.000000,0.000000,-0.102773163
0.049000,0.000000,0.000000,-0.117588119
0.050000,0.000000,0.000000,-0.132844676
0.051000,0.000000,0.000000,-0.133617667
0.052000,0.000000,0.000000,-0.121727150
0.053000,0.000000,0.000000,-0.111330840
0.054000,0.000000,0.000000,-0.095082933
0.055000,0.000000,0.000000,-0.088034834
0.056000,0.000000,0.000000,-0.081872425
0.057000,0.000000,0.000000,-0.076484407
0.058000,0.000000,0.000000,-0.078056653
0.059000,0.000000,0.000000,-0.092410053
0.060000,0.000000,0.000000,-0.110830579
0.061000,0.000000,0.000000,-0.108086758
0.062000,0.000000,0.000000,-0.111970920
0.063000,0.000000,0.000000,-0.127933356
0.064000,0.000000,0.000000,-0.147809413
0.065000,0.000000,0.000000,-0.134135509
0.066000,0.000000,0.000000,-0.141029474
0.067000,0.000000,0.000000,-0.159623489
0.068000,0.000000,0.000000,-0.175880911
0.069000,0.000000,0.000000,-0.149133184
0.070000,0.000000,0.000000,-0.147859301
0.071000,0.000000,0.000000,-0.153028684
0.072000,0.000000,0.000000,-0.163831648
0.073000,0.000000,0.000000,-0.166993887
0.074000,0.000000,0.000000,-0.148622560
0.075000,0.000000,0.000000,-0.153696029
0.076000,0.000000,0.000000,-0.139282391
0.077000,0.000000,0.000000,-0.126680024
0.078000,0.000000,0.000000,-0.128227688
0.079000,0.000000,0.000000,-0.153528036
0.080000,0.000000,0.000000,-0.151701880
0.081000,0.000000,0.000000,-0.143822019
0.082000,0.000000,0.000000,-0.149498742
0.083000,0.000000,0.000000,-0.167028477
0.084000,0.000000,0.000000,-0.177696224
0.085000,0.000000,0.000000,-0.191682559
0.086000,0.000000,0.000000,-0.197628135
0.087000,0.000000,0.000000,-0.202826567
0.088000,0.000000,0.000000,-0.194805374
0.089000,0.000000,0.000000,-0.181660241
0.090000,0.000000,0.000000,-0.170015702
0.091000,0.000000,0.000000,-0.159834459
0.092000,0.000000,0.000000,-0.157215814
0.093000,0.000000,0.000000,-0.154926237
0.094000,0.000000,0.000000,-0.127620474
0.095000,0.000000,0.000000,-0.122766773
0.096000,0.000000,0.000000,-0.124806190
0.097000,0.000000,0.000000,-0.120306142
0.098000,0.000000,0.000000,-0.128937957
0.099000,0.000000,0.000000,-0.118740605
0.100000,0.000000,0.000000,-0.108719595
0.101000,0.000000,0.000000,-0.112524233
0.102000,0.000000,0.000000,-0.097001210
0.103000,0.000000,0.000000,-0.095995239
0.104000,0.000000,0.000000,-0.088063467
0.105000,0.000000,0.000000,-0.094463831
0.106000,0.000000,0.000000,-0.098669563
0.107000,0.000000,0.000000,-0.091170755
0.108000,0.000000,0.000000,-0.108718496
0.109000,0.000000,0.000000,-0.118806457
0.110000,0.000000,0.000000,-0.140193099
0.111000,0.000000,0.000000,-0.140042660
0.112000,0.000000,0.000000,-0.139911126
0.113000,0.000000,0.000000,-0.127918765
0.114000,0.000000,0.000000,-0.116744393
0.115000,0.000000,0.000000,-0.125823791
0.116000,0.000000,0.000000,-0.133762238
0.117000,0.000000,0.000000,-0.121853554
0.118000,0.000000,0.000000,-0.114114402
0.119000,0.000000,0.000000,-0.129807479
0.120000,0.000000,0.000000,-0.130962136
0.121000,0.000000,0.000000,-0.144538064
0.122000,0.000000,0.000000,-0.143841621
0.123000,0.000000,0.000000,-0.148193906
0.124000,0.000000,0.000000,-0.159604427
0.125000,0.000000,0.000000,-0.163297873
0.126000,0.000000,0.000000,-0.147677632
0.127000,0.000000,0.000000,-0.140303474
0.128000,0.000000,0.000000,-0.116441899
0.129000,0.000000,0.000000,-0.112992938
0.130000,0.000000,0.000000,-0.128826943
0.131000,0.000000,0.000000,-0.170162408
0.132000,0.000000,0.000000,-0.178812285
0.133000,0.000000,0.000000,-0.161242446
0.134000,0.000000,0.000000,-0.156792161
0.135000,0.000000,0.000000,-0.173405378
0.136000,0.000000,0.000000,-0.175364546
0.137000,0.000000,0.000000,-0.170794333
0.138000,0.000000,0.000000,-0.173081615
0.139000,0.000000,0.000000,-0.166632347
0.140000,0.000000,0.000000,-0.175725825
0.141000,0.000000,0.000000,-0.183676582
0.142000,0.000000,0.000000,-0.171778662
0.143000,0.000000,0.000000,-0.161375879
0.144000,0.000000,0.000000,-0.168670968
0.145000,0.000000,0.000000,-0.171225080
0.146000,0.000000,0.000000,-0.167175047
0.147000,0.000000,0.000000,-0.176200327
0.148000,0.000000,0.000000,-0.177808271
0.149000,0.000000,0.000000,-0.174949754
0.150000,0.000000,0.000000,-0.157865295
0.151000,0.000000,0.000000,-0.142927731
0.152000,0.000000,0.000000,-0.123584092
0.153000,0.000000,0.000000,-0.112954432
0.154000,0.000000,0.000000,-0.113594530
0.155000,0.000000,0.000000,-0.110503380
0.156000,0.000000,0.000000,-0.107800676
0.157000,0.000000,0.000000,-0.099154418
0.158000,0.000000,0.000000,-0.104161052
0.159000,0.000000,0.000000,-0.106082739
0.160000,0.000000,0.000000,-0.097652364
0.161000,0.000000,0.000000,-0.090281380
0.162000,0.000000,0.000000,-0.090119848
0.163000,0.000000,0.000000,-0.096261799
0.164000,0.000000,0.000000,-0.089056811
0.165000,0.000000,0.000000,-0.095332347
0.166000,0.000000,0.000000,-0.100819277
0.167000,0.000000,0.000000,-0.111899883
0.168000,0.000000,0.000000,-0.121588060
0.169000,0.000000,0.000000,-0.137465046
0.170000,0.000000,0.000000,-0.137657424
0.171000,0.000000,0.000000,-0.137825628
0.172000,0.000000,0.000000,-0.131689508
0.173000,0.000000,0.000000,-0.120041291
0.174000,0.000000,0.000000,-0.100952191
0.175000,0.000000,0.000000,-0.093166539
0.176000,0.000000,0.000000,-0.105208817
0.177000,0.000000,0.000000,-0.122021003
0.178000,0.000000,0.000000,-0.124154137
0.179000,0.000000,0.000000,-0.127649917
0.180000,0.000000,0.000000,-0.129075701
0.181000,0.000000,0.000000,-0.142888686
0.182000,0.000000,0.000000,-0.159242224
0.183000,0.000000,0.000000,-0.147400741
0.184000,0.000000,0.000000,-0.152627749
0.185000,0.000000,0.000000,-0.157197911
0.186000,0.000000,0.000000,-0.154910584
0.187000,0.000000,0.000000,-0.165477062
0.188000,0.000000,0.000000,-0.152167050
0.189000,0.000000,0.000000,-0.144228735
0.190000,0.000000,0.000000,-0.137287977
0.191000,0.000000,0.000000,-0.118653051
0.192000,0.000000,0.000000,-0.108643043
0.193000,0.000000,0.000000,-0.133062665
0.194000,0.000000,0.000000,-0.133808262
0.195000,0.000000,0.000000,-0.128176980
0.196000,0.000000,0.000000,-0.135819716
0.197000,0.000000,0.000000,-0.142502038
0.198000,0.000000,0.000000,-0.118122622
